Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
25.75,112.75,92.15,85.65,154.4,163.8,13.45,-55.45,63.9,-63.75,0,1.19,-0.24,4.336,20220919_093726.141,PHASE_0,7.845,-2.494,-105.75
24.7,111.7,95.05,98.15,164.3,167.7,14.1,-58.3,64,-63.61,0,1.19,-0.17,4.487,20220919_093726.250,PHASE_0,7.68,-2.493,-107.81
25.5,113.25,98.65,102.05,169.25,171.35,14.1,-59.1,62,-66.33,0,1.22,-0.16,4.601,20220919_093726.359,PHASE_0,7.538,-2.484,-111.33
24.7,101.8,104.9,101.3,172.9,171.85,14.7,-59.7,62,-66.33,0,1.22,-0.16,4.601,20220919_093726.472,PHASE_0,7.521,-2.421,-111.33
25.75,89.8,104.9,96.6,177.3,167.15,15.36,-63.16,62.5,-65.65,0,1.21,-0.17,4.605,20220919_093726.579,PHASE_0,7.326,-2.429,-113.45
27.3,85.4,107.25,97.9,178.35,44.5,16.04,-65.84,63.1,-64.83,0,1.22,-0.13,4.605,20220919_093726.690,PHASE_0,7.188,-2.413,-114.63
26.55,85.15,103.9,95.55,178.35,166.65,16.04,-65.84,63.1,-64.83,0,1.22,-0.13,4.605,20220919_093726.796,PHASE_0,7.188,-2.413,-114.63
27.3,85.9,104.65,108.85,181.25,159.35,16.67,-68.77,63.2,-64.7,0,1.22,-0.16,4.575,20220919_093726.906,PHASE_0,7.006,-2.394,-116.8
27.3,85.9,106.5,111.95,191.4,168.45,17.22,-70.92,62.1,-66.2,0,1.22,-0.13,4.593,20220919_093727.014,PHASE_0,6.827,-2.34,-119.9
26.8,74.7,114.05,111.15,202.3,173.15,17.22,-70.92,62.1,-66.2,0,1.22,-0.13,4.593,20220919_093727.130,PHASE_0,6.827,-2.34,-119.9
27.05,70.05,125,108.05,207.8,176.3,17.69,-73.29,62.4,-65.79,0,1.21,-0.17,4.519,20220919_093727.235,PHASE_0,6.685,-2.325,-121.39
26.8,63,130.45,101.8,220.05,178.9,17.69,-73.29,62.4,-65.79,0,1.21,-0.17,4.519,20220919_093727.342,PHASE_0,6.685,-2.325,-121.39
26.8,63.8,130.95,101.55,216.9,179.15,18.15,-75.55,62.5,-65.65,0,1.19,-0.18,4.495,20220919_093727.452,PHASE_0,6.54,-2.301,-123.05
27.85,58.55,131.75,100.75,216.4,179.15,18.15,-75.55,62.5,-65.65,0,1.19,-0.18,4.495,20220919_093727.561,PHASE_0,6.54,-2.301,-123.05
27.85,58.55,131.75,100.75,216.4,179.15,18.15,-75.55,62.5,-65.65,0,1.19,-0.18,4.495,20220919_093727.672,PHASE_0,6.54,-2.301,-123.05
27.3,58.3,139.55,101.8,219.5,175.5,18.68,-78.48,63.1,-64.83,0,1.22,-0.17,4.479,20220919_093727.782,PHASE_0,6.367,-2.285,-124.63
26.55,57.55,136.7,84.6,215.35,171.6,18.68,-78.48,63.1,-64.83,0,1.22,-0.17,4.479,20220919_093727.894,PHASE_0,6.367,-2.285,-124.63
29.9,51.8,128.35,29.15,165.35,171.6,19.25,-81.15,63.2,-64.7,0,1.21,-0.16,4.479,20220919_093728.004,PHASE_0,6.193,-2.243,-126.6
25.75,53.9,121.6,32.55,159.1,164.8,19.87,-83.87,63.8,-63.88,0,1.21,-0.16,4.424,20220919_093728.108,PHASE_0,6.034,-2.205,-127.88
25,56.25,113.8,39.8,151.8,161.15,19.87,-85.07,64.1,-63.48,0,1.22,-0.1,4.424,20220919_093728.218,PHASE_0,5.954,-2.216,-128.68
25,56.25,113.8,39.8,151.8,161.15,19.87,-85.07,64.1,-63.48,0,1.22,-0.1,4.424,20220919_093728.332,PHASE_0,5.954,-2.216,-128.68
25,56.25,113.8,39.8,151.8,161.15,19.87,-85.07,64.1,-63.48,0,1.22,-0.1,4.424,20220919_093728.441,PHASE_0,5.954,-2.216,-128.68
24.2,55.45,123.4,53.1,170.55,162.5,20.38,-85.58,64.1,-63.48,0,1.22,-0.1,4.302,20220919_093728.547,PHASE_0,5.935,-2.164,-128.68
20.55,52.6,130.95,65.85,195.3,170.8,20.61,-88.11,58.7,-70.89,0,1.21,-0.16,6.197,20220919_093728.661,PHASE_0,5.575,-1.965,-138.39
24.7,63.5,140.6,63.25,203.9,167.4,20.59,-90.49,56.4,-74.13,0,1.22,-0.16,6.188,20220919_093728.764,PHASE_0,5.335,-1.866,-144.03
37.2,107.55,104.9,80.95,195.55,161.7,20.59,-90.49,56.4,-74.13,0,1.22,-0.16,6.187,20220919_093728.874,PHASE_0,5.335,-1.866,-144.03
22.9,180.7,71.05,188,209.6,220.8,20.45,-89.65,53.8,-77.86,0,1.23,-0.13,6.188,20220919_093729.421,PHASE_0,5.318,-1.783,-147.06
22.9,181.25,78.35,181.25,231.25,238.25,20.55,-99.35,47.3,-87.54,0,1.21,-0.14,6.179,20220919_093729.530,PHASE_0,4.557,-1.321,-166.34
25.25,189.55,71.6,184.85,206.25,212.75,23.02,-100.62,43.8,-93.01,0,1.18,-0.13,6.544,20220919_093730.187,PHASE_0,4.493,-0.917,-170.61
25.75,189.8,71.85,180.95,204.9,209.6,24.52,-100.52,42.4,-95.26,0,1.21,-0.1,6.544,20220919_093730.298,PHASE_0,4.508,-0.726,-171.26
25.75,189.8,71.85,180.95,204.9,209.6,24.52,-100.52,42.4,-95.26,0,1.21,-0.1,6.544,20220919_093730.412,PHASE_0,4.508,-0.726,-171.26
25.75,189.8,71.85,180.95,204.9,209.6,24.52,-100.52,42.4,-95.26,0,1.21,-0.1,6.544,20220919_093730.522,PHASE_0,4.508,-0.726,-171.26
24.2,189.55,75.75,152.3,202.85,210.15,26.13,-101.03,40.7,-98.05,0,1.22,-0.06,6.784,20220919_093730.627,PHASE_0,4.483,-0.496,-172.95
25.25,186.7,74.2,144,199.2,210.65,27.76,-100.96,39.5,-100.06,0,1.23,-0.07,7.168,20220919_093730.735,PHASE_0,4.49,-0.303,-173.26
23.65,184.1,72.1,125.5,189.55,210.9,29.34,-100.64,38.2,-102.27,0,1.22,-0.13,7.666,P_20220919_093730.820,PHASE_0,4.505,-0.11,-173.57
