Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,210.4,22.65,83.05,54.65,192.95,9.44,-43.14,104.7,-12.38,0,0.98,0.42,3.624,P_20220919_093509.962,PHASE_0,10.075,-2.098,-46.08
23.4,206.5,15.35,66.9,47.9,205.2,8.77,-41.57,95.1,-24.03,0,1,0.49,3.581,20220919_093511.247,PHASE_0,9.83,-2.355,-56.83
23.4,206.5,15.35,66.9,47.9,205.2,8.77,-41.57,95.1,-24.03,0,1,0.49,3.581,20220919_093511.284,PHASE_0,9.83,-2.355,-56.83
24.7,117.15,83.55,41.9,95.05,148.15,9.86,-42.66,79.7,-43.14,0,1.04,0.58,3.596,20220919_093511.386,PHASE_0,9.222,-2.495,-75.94
18.75,98.95,89.55,30.45,104.65,139.55,12.32,-48.32,74.2,-50.16,0,1,0.51,3.715,20220919_093511.498,PHASE_0,8.732,-2.429,-86.16
27.05,93.75,98.4,32.25,121.6,138,14,-52.5,70.3,-55.23,0,1,0.47,4.133,20220919_093511.605,PHASE_0,8.353,-2.36,-93.73
29.15,87.75,98.4,31.25,127.05,137.75,14.7,-54.9,68.8,-57.2,0,1,0.53,4.133,20220919_093511.715,PHASE_0,8.152,-2.345,-97.4
26.3,81.5,100.75,34.1,132.8,139.3,14.7,-54.9,68.8,-57.2,0,1,0.53,4.212,20220919_093511.824,PHASE_0,8.152,-2.345,-97.4
25.75,79.9,97.9,36.15,139.55,138.8,15.24,-56.84,67,-59.59,0,1,0.46,4.212,20220919_093511.939,PHASE_0,7.961,-2.325,-101.19
24.7,77.05,103.1,40.1,147.1,145.55,15.24,-56.84,67,-59.59,0,1,0.46,4.212,20220919_093512.046,PHASE_0,7.961,-2.325,-101.19
25.75,74.2,106.25,32.25,152.85,150,15.65,-58.85,65.6,-61.46,0,1.01,0.51,4.212,20220919_093512.158,PHASE_0,7.776,-2.32,-104.66
24.2,67.15,109.1,31.25,159.6,158.55,15.65,-58.85,65.6,-61.46,0,1.01,0.51,4.2,20220919_093512.265,PHASE_0,7.776,-2.32,-104.66
26.8,60.15,110.9,28.9,163.5,161.15,16.07,-61.17,63.8,-63.88,0,1.01,0.51,4.2,20220919_093512.379,PHASE_0,7.552,-2.308,-108.98
27.3,61.7,104.9,34.1,164.3,154.15,16.07,-61.17,63.8,-63.88,0,1.01,0.51,4.195,20220919_093512.485,PHASE_0,7.552,-2.308,-108.98
26.3,64.55,107,39.55,164.55,149.45,16.55,-63.95,63.5,-64.29,0,1.01,0.51,4.195,20220919_093512.597,PHASE_0,7.362,-2.313,-111.69
26.55,65.85,105.45,46.6,163.8,150,16.55,-63.95,63.5,-64.29,0,1.01,0.51,4.228,20220919_093512.703,PHASE_0,7.362,-2.313,-111.69
34.85,72.35,113,91.9,191.9,141.1,16.97,-67.27,62.3,-65.92,0,1.01,0.54,4.126,20220919_093512.813,PHASE_0,7.09,-2.31,-116.22
42.4,75.5,121.6,128.35,216.1,140.35,17.21,-68.71,59.9,-69.22,0,1.01,0.53,4.126,20220919_093512.920,PHASE_0,6.899,-2.254,-120.72
46.6,68.45,128.1,137.2,233.85,136.95,17.21,-68.71,59.9,-69.22,0,1.01,0.53,4.043,20220919_093513.026,PHASE_0,6.899,-2.254,-120.72
49.2,53.1,148.4,87.2,235.65,137.5,17.33,-70.33,57.2,-73,0,1,0.53,4.043,20220919_093513.139,PHASE_0,6.681,-2.193,-126
26.8,50.75,143.45,27.05,203.9,36.45,17.33,-73.53,55.7,-75.13,0,1.01,0.49,4.043,20220919_093513.248,PHASE_0,6.399,-2.182,-131.33
26.8,52.3,132,27.05,202.85,158.3,17.96,-79.06,55.3,-75.7,0,1,0.46,4.046,20220919_093513.685,PHASE_0,6.019,-2.126,-136.8
32.55,54.9,136.7,26.8,216.9,155.2,17.96,-79.06,55.3,-75.7,0,1,0.46,4.046,20220919_093513.793,PHASE_0,6.019,-2.126,-136.8
31.25,55.95,131.5,27.3,206.25,153.35,18.25,-80.85,54,-77.57,0,1.01,0.47,4.218,20220919_093513.901,PHASE_0,5.862,-2.049,-140.17
36.15,53.1,131.25,29.9,213.25,151.8,18.51,-82.51,52.6,-79.6,0,1.01,0.5,4.256,20220919_093514.015,PHASE_0,5.714,-1.966,-143.6
22.1,112.75,87.75,67.4,196.35,164.3,18.51,-82.51,52.6,-79.6,0,1.01,0.5,4.256,20220919_093514.124,PHASE_0,5.714,-1.966,-143.6
22.1,112.75,87.75,67.4,196.35,164.3,18.51,-82.51,52.6,-79.6,0,1.01,0.5,4.256,20220919_093514.233,PHASE_0,5.714,-1.966,-143.6
22.1,112.75,87.75,67.4,196.35,164.3,18.51,-82.51,52.6,-79.6,0,1.01,0.5,4.256,20220919_093514.346,PHASE_0,5.714,-1.966,-143.6
23.4,122.9,81.5,68.2,236.7,249.45,18.5,-84.2,51.2,-81.66,0,0.98,0.43,5.48,20220919_093514.452,PHASE_0,5.558,-1.901,-147.36
23.95,215.6,43.2,170.3,198.65,262.75,18.6,-88.5,45,-91.11,0,1,0.51,5.483,20220919_093514.890,PHASE_0,5.144,-1.563,-161.01
23.95,205.7,59.85,156.5,231.25,256.75,18.6,-88.5,45,-91.11,0,1,0.51,5.483,20220919_093514.999,PHASE_0,5.144,-1.563,-161.01
25.75,198.15,69.25,129.15,221.6,230.45,19.28,-88.78,41.4,-96.9,0,1.03,0.53,5.587,20220919_093515.108,PHASE_0,5.089,-1.311,-166.4
25.75,197.9,67.95,131.25,208.55,220.05,20.41,-89.91,41.4,-96.9,0,1.03,0.53,5.801,20220919_093515.218,PHASE_0,5.047,-1.195,-166.4
23.95,199.7,68.45,126.8,206.5,216.65,21.79,-92.79,37,-104.34,0,1.05,0.67,5.801,20220919_093515.324,PHASE_0,4.869,-0.785,-175.34
23.65,198.15,68.45,96.35,213.5,222.35,23.15,-91.65,36.1,-105.93,0,1.04,0.6,6.054,20220919_093515.542,PHASE_0,4.942,-0.632,-174.43
23.15,196.35,70.8,78.35,215.1,225.75,24.45,-90.75,33.9,-109.89,0,1.01,0.5,6.054,20220919_093515.765,PHASE_0,4.991,-0.398,-176.19
24.45,196.6,66.9,74.2,213.8,224.2,24.45,-90.75,33.9,-109.89,0,1.01,0.5,6.483,20220919_093515.870,PHASE_0,4.991,-0.398,-176.19
25.5,197.35,69.25,35.15,210.4,227.85,25.71,-90.61,32.2,-113.06,0,1.03,0.55,6.483,20220919_093515.982,PHASE_0,4.999,-0.183,-177.96
23.95,199.7,66.4,25.75,210.4,225.75,25.71,-90.61,32.2,-113.06,0,1.03,0.55,6.483,20220919_093516.099,PHASE_0,4.999,-0.183,-177.96
24.2,203.9,62.75,22.9,212.75,222.65,26.94,-90.74,31.5,-114.39,0,1.01,0.55,6.483,20220919_093516.205,PHASE_0,4.993,-0.029,-178.19
23.15,204.9,59.1,20.05,215.35,229.15,26.94,-90.74,31.5,-114.39,0,1.01,0.55,6.879,20220919_093516.310,PHASE_0,4.993,-0.029,-178.19
