Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
21.85,190.85,20.3,131.5,68.45,188.8,12.88,-43.38,104.8,-12.26,0,0.91,0.26,3.978,P_20220919_094550.066,PHASE_0,10.174,-1.503,-42.76
21.85,191.1,21.05,129.9,68.2,187.75,11.91,-46.21,101.1,-16.74,0,1.05,0.68,3.978,20220919_094552.100,PHASE_0,9.882,-1.971,-51.04
21.85,191.1,21.05,129.9,68.2,187.75,11.91,-46.21,101.1,-16.74,0,1.05,0.68,3.978,20220919_094552.153,PHASE_0,9.882,-1.971,-51.04
23.4,192.7,19.25,122.65,69.5,192.15,11.91,-46.21,101.1,-16.74,0,1.05,0.68,3.533,20220919_094552.219,PHASE_0,9.882,-1.971,-51.04
23.95,136.95,47.35,51.3,40.35,135.65,11.45,-46.65,93.8,-25.62,0,1.21,1.31,3.286,20220919_094552.331,PHASE_0,9.591,-2.245,-60.82
24.2,89.55,58.05,77.05,106.75,171.05,11.78,-49.58,88.1,-32.63,0,1.32,1.7,3.375,20220919_094552.439,PHASE_0,9.204,-2.457,-70.43
23.65,97.65,72.1,65.85,109.85,151.55,12.69,-47.79,67.8,-58.53,0,1.19,1.2,3.578,20220919_094552.550,PHASE_0,8.5,-2.351,-93.63
24.2,111.15,80.2,63.5,113.25,155.7,14.57,-58.67,72.1,-52.88,0,1.07,0.79,3.914,20220919_094552.661,PHASE_0,8.028,-2.518,-96.98
24.2,121.6,87.75,86.7,131.25,162.5,17.02,-63.42,68.8,-57.2,0,1.07,0.85,4.073,20220919_094552.774,PHASE_0,7.647,-2.309,-103.6
25.25,119.25,94.25,117.15,161.15,169.5,17.73,-65.43,66.9,-59.72,0,1.07,0.79,4.214,20220919_094552.875,PHASE_0,7.448,-2.249,-107.42
24.7,108.05,91.4,114.3,158.85,166.4,19.3,-70.7,66.2,-60.66,0,1.05,0.72,4.349,20220919_094552.990,PHASE_0,7.093,-2.165,-112.06
25.5,130.45,94,133.55,153.35,40.85,20.07,-72.77,66.2,-60.66,0,1.07,0.76,4.34,20220919_094553.097,PHASE_0,6.969,-2.112,-113.36
25.5,130.45,94,133.55,153.35,40.85,20.07,-72.77,66.2,-60.66,0,1.07,0.76,4.34,20220919_094553.211,PHASE_0,6.969,-2.112,-113.36
27.3,120.55,102.6,128.9,159.6,166.4,20.76,-75.46,65.2,-62,0,1.08,0.78,4.34,20220919_094553.315,PHASE_0,6.753,-2.059,-116.7
38,121.35,102.85,131.25,159.85,150.5,21.29,-76.49,64.7,-62.67,0,1.1,0.83,4.439,20220919_094553.424,PHASE_0,6.675,-2.002,-117.87
27.05,108.85,111.95,126.55,163.25,161.95,21.29,-76.49,64.7,-62.67,0,1.1,0.83,4.439,20220919_094553.534,PHASE_0,6.675,-2.002,-117.87
35.65,71.6,130.45,107.8,185.15,166.65,21.48,-80.08,63.9,-63.75,0,1.07,0.76,4.454,20220919_094553.648,PHASE_0,6.382,-2.008,-122.35
39.55,71.35,120.55,109.85,181.75,163.8,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.376,20220919_094553.752,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094553.862,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094553.972,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.084,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.193,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.303,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.410,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.519,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.629,PHASE_0,6.176,-2.044,-123.76
34.1,67.4,128.1,110.4,185.15,166.4,21.75,-83.65,65.3,-61.86,0,1.07,0.79,4.344,20220919_094554.737,PHASE_0,6.176,-2.044,-123.76
32,62.2,147.65,97.1,199.45,171.85,21.92,-88.52,66.2,-60.66,0,1.07,0.79,6.322,20220919_094554.846,PHASE_0,5.843,-2.069,-127.26
29.65,50.75,152.85,103.1,219,171.05,22.35,-92.75,66.3,-60.52,0,1.08,0.82,6.322,20220919_094554.954,PHASE_0,5.538,-2.023,-130.92
32.8,46.6,154.9,61.95,189.3,170.55,22.56,-95.26,67.2,-59.32,0,1.08,0.85,6.46,20220919_094555.066,PHASE_0,5.383,-2.017,-132.02
29.4,48.65,151.3,69.5,189.55,171.85,22.65,-95.75,67,-59.59,0,1.07,0.79,6.519,20220919_094555.174,PHASE_0,5.342,-1.999,-132.69
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.286,PHASE_0,4.824,-1.738,-146.31
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.397,PHASE_0,4.824,-1.738,-146.31
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.504,PHASE_0,4.824,-1.738,-146.31
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.618,PHASE_0,4.824,-1.738,-146.31
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.721,PHASE_0,4.824,-1.738,-146.31
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.831,PHASE_0,4.824,-1.738,-146.31
22.65,103.35,111.95,125.25,217.15,219.5,22.38,-99.88,60.2,-68.81,0,1.1,0.85,6.524,20220919_094555.940,PHASE_0,4.824,-1.738,-146.31
