Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,193.45,32.8,129.65,71.35,176.55,16.24,-47.94,110.6,-5.27,0,0.98,-0.13,5.619,P_20220919_095632.124,PHASE_0,10.173,-1.056,-36.97
22.65,190.6,31.5,130.2,70.05,174.2,16.24,-47.94,110.6,-5.27,0,0.98,-0.13,5.208,20220919_095633.843,PHASE_0,10.173,-1.056,-36.97
22.65,190.6,31.5,130.2,70.05,174.2,16.24,-47.94,110.6,-5.27,0,0.98,-0.13,5.208,20220919_095633.884,PHASE_0,10.173,-1.056,-36.97
22.9,188.25,34.85,78.9,49.2,176.3,13.66,-51.26,106,-10.82,0,1.04,0.16,4.529,20220919_095633.972,PHASE_0,9.802,-1.874,-48.42
24.2,151,112.75,123.15,136.7,96.6,11.78,-51.28,95.5,-23.54,0,1.15,0.65,3.965,20220919_095634.078,PHASE_0,9.376,-2.431,-63.04
24.7,47.9,143.45,85.15,197.65,77.6,11.68,-52.88,80.8,-41.75,0,1.28,1.04,3.999,20220919_095634.187,PHASE_0,8.679,-2.708,-82.95
27.3,56.25,109.1,38,134.1,101.55,13.21,-56.51,76,-47.85,0,1.18,0.69,4.075,20220919_095634.300,PHASE_0,8.29,-2.644,-91.15
29.4,61.7,117.95,54.4,156.25,120.3,14.58,-60.18,73.9,-50.55,0,1.07,0.36,4.379,20220919_095634.406,PHASE_0,7.998,-2.578,-96.15
27.85,63.8,123.15,64.55,165.6,121.05,15.14,-61.64,71.6,-53.53,0,1.1,0.47,4.379,20220919_095634.517,PHASE_0,7.818,-2.534,-100.03
28.35,60.15,126.3,67.4,171.85,126.3,15.66,-66.06,72.4,-52.49,0,1.1,0.56,4.566,20220919_095634.629,PHASE_0,7.549,-2.601,-102.89
27.3,60.15,128.35,68.75,176.3,129.15,15.66,-66.06,72.4,-52.49,0,1.1,0.56,4.566,20220919_095634.734,PHASE_0,7.549,-2.601,-102.89
27.3,60.15,128.35,68.75,176.3,129.15,15.66,-66.06,72.4,-52.49,0,1.1,0.56,4.566,20220919_095634.845,PHASE_0,7.549,-2.601,-102.89
24.45,57,139.05,48.65,181.5,138,16.1,-66.8,70.8,-54.58,0,1.11,0.42,4.541,20220919_095634.953,PHASE_0,7.446,-2.546,-105.28
27.3,57,130.7,42.7,171.85,140.6,16.1,-66.8,70.8,-54.58,0,1.11,0.42,4.541,20220919_095635.064,PHASE_0,7.446,-2.546,-105.28
27.05,57.25,128.6,49.45,172.35,145.3,16.59,-69.19,70.1,-55.49,0,1.1,0.36,4.455,20220919_095635.173,PHASE_0,7.259,-2.531,-108.09
25.75,57,122.9,46.85,167.95,163.25,17.13,-72.53,70,-55.63,0,1.07,0.42,4.397,20220919_095635.283,PHASE_0,7.025,-2.531,-111.03
27.05,52.85,127.05,38,169.25,167.7,17.13,-72.53,70,-55.63,0,1.07,0.42,4.397,20220919_095635.395,PHASE_0,7.025,-2.531,-111.03
27.6,55.7,123.15,39.8,165.6,164.8,17.76,-74.96,69.2,-56.68,0,1.1,0.39,4.362,20220919_095635.503,PHASE_0,6.834,-2.483,-113.88
25.75,56.75,116.1,47.35,159.6,159.6,17.76,-74.96,69.2,-56.68,0,1.1,0.39,4.362,20220919_095635.611,PHASE_0,6.834,-2.483,-113.88
27.05,58.55,114.3,54.65,159.35,157,18.48,-76.98,69.2,-56.68,0,1.1,0.4,4.362,20220919_095635.722,PHASE_0,6.71,-2.428,-115.18
26.55,56.25,119,57,166.4,41.4,18.48,-79.48,68.4,-57.73,0,1.1,0.43,4.362,20220919_095635.831,PHASE_0,6.486,-2.442,-118.73
26.55,56.25,119,57,166.4,41.4,18.48,-79.48,68.4,-57.73,0,1.1,0.43,4.362,20220919_095635.941,PHASE_0,6.486,-2.442,-118.73
26.3,57.25,122.9,64.55,173.15,169,19.72,-81.02,67.2,-59.32,0,1.08,0.42,4.325,20220919_095636.049,PHASE_0,6.373,-2.291,-120.62
27.85,59.1,129.15,80.7,182.8,157.8,20.26,-83.46,66.9,-59.72,0,1.1,0.44,4.389,20220919_095636.154,PHASE_0,6.195,-2.243,-122.92
27.05,59.6,127.05,89.55,185.65,157,20.26,-83.46,66.9,-59.72,0,1.1,0.44,4.397,20220919_095636.265,PHASE_0,6.195,-2.243,-122.92
27.05,59.6,132,95.55,189.8,158.3,20.74,-85.94,66.4,-60.39,0,1.1,0.44,4.397,20220919_095636.379,PHASE_0,6.005,-2.191,-125.59
27.05,57,141.1,94.5,198.4,161.7,20.74,-85.94,66.4,-60.39,0,1.1,0.44,4.324,20220919_095636.486,PHASE_0,6.005,-2.191,-125.59
27.3,54.9,147.9,89.8,204.9,163.25,21.13,-87.83,65.1,-62.13,0,1.08,0.39,4.324,20220919_095636.595,PHASE_0,5.828,-2.118,-128.83
23.65,55.7,143.75,102.85,210.9,168.2,21.44,-88.94,65.1,-62.13,0,1.1,0.43,6.321,20220919_095636.705,PHASE_0,5.755,-2.086,-129.63
23.65,55.7,143.75,102.85,210.9,168.2,21.44,-88.94,65.1,-62.13,0,1.1,0.43,6.321,20220919_095636.814,PHASE_0,5.755,-2.086,-129.63
27.05,51.8,152.3,93.75,219.25,175,21.44,-88.94,65.1,-62.13,0,1.1,0.43,6.321,20220919_095636.923,PHASE_0,5.755,-2.086,-129.63
27.05,51.8,152.3,93.75,219.25,175,21.44,-88.94,65.1,-62.13,0,1.1,0.43,6.321,20220919_095637.039,PHASE_0,5.755,-2.086,-129.63
27.05,51.8,152.3,93.75,219.25,175,21.44,-88.94,65.1,-62.13,0,1.1,0.43,6.321,20220919_095637.143,PHASE_0,5.755,-2.086,-129.63
27.05,51.8,152.3,93.75,219.25,175,21.44,-88.94,65.1,-62.13,0,1.1,0.43,6.321,20220919_095637.255,PHASE_0,5.755,-2.086,-129.63
24.7,45.3,159.6,61.95,210.65,181.75,21.68,-92.38,63.8,-63.88,0,1.11,0.46,6.321,20220919_095637.361,PHASE_0,5.459,-2.012,-134.58
44.5,42.7,172.9,42.4,211.7,176.8,22.12,-94.72,64.2,-63.34,0,1.1,0.46,6.46,20220919_095637.473,PHASE_0,5.311,-1.967,-135.94
19.5,100.25,127.85,85.65,195.05,196.05,22.19,-98.69,62.7,-65.38,0,1.11,0.53,6.53,20220919_095637.585,PHASE_0,4.972,-1.866,-141.88
22.35,94.25,127.3,98.4,226.8,216.65,22.19,-98.79,59.5,-69.78,0,1.08,0.43,6.52,20220919_095637.689,PHASE_0,4.878,-1.744,-146.38
22.65,171.35,72.65,173.65,214.55,228.35,21.68,-98.88,55.6,-75.27,0,1.1,0.53,6.413,20220919_095638.128,PHASE_0,4.762,-1.626,-152.47
23.15,166.9,77.05,154.65,215.35,222.35,22.2,-100,48.6,-85.55,0,1.12,0.56,6.431,20220919_095638.452,PHASE_0,4.572,-1.24,-163.35
23.15,166.1,78.6,159.6,216.65,226.8,22.2,-100,48.6,-85.55,0,1.12,0.56,6.431,20220919_095638.560,PHASE_0,4.572,-1.24,-163.35
23.65,167.4,77.05,164.55,226.55,228.6,22.76,-101.46,44.7,-91.58,0,1.18,0.71,6.539,20220919_095638.672,PHASE_0,4.447,-0.966,-170.28
23.95,171.6,72.9,164.55,227.05,232.55,22.76,-101.46,44.7,-91.58,0,1.18,0.71,6.539,20220919_095638.787,PHASE_0,4.447,-0.966,-170.28
24.2,172.65,74.2,170.3,227.6,227.05,23.66,-101.36,40.5,-98.38,0,1.24,0.88,6.779,20220919_095638.892,PHASE_0,4.438,-0.671,-176.08
24.2,172.65,74.2,170.3,227.6,227.05,23.66,-101.36,40.5,-98.38,0,1.24,0.88,6.779,20220919_095639.001,PHASE_0,4.438,-0.671,-176.08
24.2,172.65,74.2,170.3,227.6,227.05,23.66,-101.36,40.5,-98.38,0,1.24,0.88,6.779,20220919_095639.118,PHASE_0,4.438,-0.671,-176.08
24.2,172.65,74.2,170.3,227.6,227.05,23.66,-101.36,40.5,-98.38,0,1.24,0.88,6.779,20220919_095639.221,PHASE_0,4.438,-0.671,-176.08
23.15,170.05,77.05,128.9,205.2,88.8,26.54,-104.54,40,-99.22,0,1.22,0.78,6.982,20220919_095639.328,PHASE_0,4.287,-0.352,-177.22
24.45,174.2,72.9,111.15,195.3,211.95,28.14,-105.34,39.2,-100.56,0,1.14,0.57,7.368,20220919_095639.552,PHASE_0,4.249,-0.17,-177.76
24.45,174.2,72.9,111.15,195.3,211.95,28.14,-105.34,39.2,-100.56,0,1.14,0.57,7.368,20220919_095639.662,PHASE_0,4.249,-0.17,-177.76
24.45,174.2,72.9,111.15,195.3,211.95,28.14,-105.34,39.2,-100.56,0,1.14,0.57,7.368,20220919_095639.768,PHASE_0,4.249,-0.17,-177.76
24.45,174.2,72.9,111.15,195.3,211.95,28.14,-105.34,39.2,-100.56,0,1.14,0.57,7.368,20220919_095639.882,PHASE_0,4.249,-0.17,-177.76
24.45,174.2,72.9,111.15,195.3,211.95,28.14,-105.34,39.2,-100.56,0,1.14,0.57,7.368,20220919_095639.986,PHASE_0,4.249,-0.17,-177.76
24.45,174.2,72.9,111.15,195.3,211.95,28.14,-105.34,39.2,-100.56,0,1.14,0.57,7.368,P_20220919_095640.031,PHASE_0,4.249,-0.17,-177.76
