Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
26.8,41.4,156.25,54.65,166.1,154.15,22.95,-96.15,77.5,-45.93,0,1.21,0.65,6.509,20220919_094457.866,PHASE_0,5.694,-2.238,-119.13
26.8,41.4,156.25,54.65,166.1,154.15,22.95,-96.15,77.5,-45.93,0,1.21,0.65,6.509,20220919_094458.059,PHASE_0,5.694,-2.238,-119.13
26.8,41.4,156.25,54.65,166.1,154.15,22.95,-96.15,77.5,-45.93,0,1.21,0.65,6.509,20220919_094458.114,PHASE_0,5.694,-2.238,-119.13
26.8,41.4,156.25,54.65,166.1,154.15,22.95,-96.15,77.5,-45.93,0,1.21,0.65,6.509,20220919_094458.192,PHASE_0,5.694,-2.238,-119.13
27.3,44,163.8,54.4,172.9,153.35,22.95,-96.15,77.5,-45.93,0,1.21,0.65,6.509,20220919_094458.307,PHASE_0,5.694,-2.238,-119.13
21.6,44.5,173.65,62.75,195.05,165.35,23.23,-98.23,72.6,-52.23,0,1.19,0.57,6.568,20220919_094458.408,PHASE_0,5.359,-2.087,-127.23
24.2,39.3,205.95,48.65,222.9,170.3,23.17,-98.87,69.1,-56.81,0,1.19,0.54,6.578,20220919_094458.515,PHASE_0,5.188,-1.989,-132.51
22.9,71.6,150.75,85.65,221.05,195.3,23.04,-103.24,67.7,-58.66,0,1.19,0.54,6.588,20220919_094458.629,PHASE_0,4.805,-1.899,-138.86
23.65,140.1,114.55,103.6,202.05,238.8,22.5,-99.4,65.7,-61.33,0,1.18,0.49,6.512,20220919_094458.846,PHASE_0,5.017,-1.934,-138.23
22.9,152.85,98.4,102.3,184.6,239.8,22.5,-99.4,65.7,-61.33,0,1.18,0.49,6.512,20220919_094458.951,PHASE_0,5.017,-1.934,-138.23
25.25,147.1,105.45,96.35,187.75,233.05,22.5,-106.1,60.6,-68.26,0,1.21,0.61,6.438,20220919_094459.062,PHASE_0,4.396,-1.619,-151.86
23.15,133.05,121.6,124.7,222.9,226.3,22.5,-106.1,60.6,-68.26,0,1.21,0.61,6.438,20220919_094459.174,PHASE_0,4.396,-1.619,-151.86
24.45,169.25,91.4,167.4,211.95,224.7,22.66,-108.56,63.8,-63.88,0,1.24,0.64,6.441,20220919_094459.283,PHASE_0,4.299,-1.676,-149.78
23.95,188,73.4,191.9,211.7,225.25,22.66,-108.56,63.8,-63.88,0,1.24,0.64,6.441,20220919_094459.391,PHASE_0,4.299,-1.676,-149.78
23.15,189.55,74.2,191.1,210.65,223.4,22.87,-108.07,53.7,-78,0,1.24,0.64,6.51,20220919_094459.502,PHASE_0,4.148,-1.237,-163.2
23.15,181.5,77.85,190.35,212.75,221.6,22.87,-108.07,53.7,-78,0,1.24,0.64,6.51,20220919_094459.610,PHASE_0,4.148,-1.237,-163.2
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,20220919_094459.831,PHASE_0,4.41,-1.109,-162.9
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,20220919_094459.942,PHASE_0,4.41,-1.109,-162.9
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,20220919_094500.096,PHASE_0,4.41,-1.109,-162.9
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,20220919_094500.161,PHASE_0,4.41,-1.109,-162.9
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,20220919_094500.269,PHASE_0,4.41,-1.109,-162.9
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,20220919_094500.378,PHASE_0,4.41,-1.109,-162.9
23.65,183.05,79.65,178.6,214.55,92.95,23.85,-103.45,50.1,-83.3,0,1.26,0.69,6.85,P_20220919_094500.467,PHASE_0,4.41,-1.109,-162.9
