Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.7,97.1,92.95,38,117.4,159.6,17.26,-65.86,71.7,-53.4,0,1.07,0.09,4.672,20220919_093619.640,PHASE_0,7.604,-2.377,-102
25.25,94.75,94.25,39.05,122.65,163.25,17.83,-66.83,70.2,-55.36,0,1.08,0.15,4.64,20220919_093619.757,PHASE_0,7.491,-2.314,-104.36
24.2,95.3,93.75,41.9,123.65,163.25,17.83,-68.53,68.5,-57.6,0,1.12,0.28,4.64,20220919_093619.863,PHASE_0,7.293,-2.336,-108.3
24.45,91.4,97.9,45.05,132,163.8,18.32,-69.02,68.5,-57.6,0,1.12,0.28,4.557,20220919_093619.973,PHASE_0,7.276,-2.286,-108.3
23.65,93.2,97.9,82.25,150.75,164.05,18.73,-70.93,67.3,-59.19,0,1.15,0.35,4.669,20220919_093620.080,PHASE_0,7.1,-2.259,-111.39
19.25,101.55,97.9,107.55,159.1,169.5,19.09,-73.49,65.9,-61.06,0,1.15,0.36,4.669,20220919_093620.185,PHASE_0,6.866,-2.238,-115.46
24.7,99.7,101.55,115.85,171.6,176.8,19.09,-73.49,65.9,-61.06,0,1.15,0.36,4.693,20220919_093620.295,PHASE_0,6.866,-2.238,-115.46
19,96.6,102.85,125.75,182.25,181.5,19.45,-76.35,62.7,-65.38,0,1.15,0.36,4.693,20220919_093620.406,PHASE_0,6.539,-2.167,-122.28
27.85,83.05,110.15,136.95,200.5,172.1,19.88,-78.28,63.1,-64.83,0,1.14,0.35,4.693,20220919_093620.515,PHASE_0,6.428,-2.149,-123.23
23.4,82,106.75,139.8,199.7,167.15,19.88,-78.28,63.1,-64.83,0,1.14,0.35,4.906,20220919_093620.619,PHASE_0,6.428,-2.149,-123.23
24.7,73.65,111.95,144,217.4,173.65,20.24,-81.84,62.5,-65.65,0,1.12,0.36,4.906,20220919_093620.734,PHASE_0,6.153,-2.121,-127.25
23.65,54.9,125.5,86.15,203.6,183.3,20.24,-81.84,62.5,-65.65,0,1.12,0.36,4.906,20220919_093620.846,PHASE_0,6.153,-2.121,-127.25
22.9,57.8,131.5,59.85,188.8,183.85,20.49,-84.09,62.5,-65.65,0,1.14,0.35,4.906,20220919_093620.956,PHASE_0,5.994,-2.103,-129.25
23.15,55.7,125.5,68.45,190.6,169.5,20.68,-84.08,63.3,-64.56,0,1.14,0.35,4.341,20220919_093621.171,PHASE_0,6.031,-2.106,-127.96
22.9,56.5,124.45,71.85,188.25,168.2,20.68,-84.08,63.3,-64.56,0,1.14,0.35,4.372,20220919_093621.282,PHASE_0,6.031,-2.106,-127.96
22.9,56.75,122.1,73.15,187.2,172.1,20.73,-87.63,62.2,-66.06,0,1.17,0.43,4.372,20220919_093621.389,PHASE_0,5.728,-2.072,-132.96
22.1,98.65,105.45,77.05,182.8,179.4,20.73,-87.63,62.2,-66.06,0,1.17,0.43,6.028,20220919_093621.499,PHASE_0,5.728,-2.072,-132.96
22.9,116.65,90.6,113.8,216.65,92.95,20.61,-91.31,58.3,-71.45,0,1.17,0.39,5.988,20220919_093621.611,PHASE_0,5.331,-1.93,-142.15
22.9,116.65,90.6,113.8,216.65,92.95,20.61,-91.31,58.3,-71.45,0,1.17,0.39,5.988,20220919_093621.722,PHASE_0,5.331,-1.93,-142.15
22.9,116.65,90.6,113.8,216.65,92.95,20.61,-91.31,58.3,-71.45,0,1.17,0.39,5.988,20220919_093621.828,PHASE_0,5.331,-1.93,-142.15
22.9,116.65,90.6,113.8,216.65,92.95,20.61,-91.31,58.3,-71.45,0,1.17,0.39,5.988,20220919_093621.941,PHASE_0,5.331,-1.93,-142.15
22.9,116.65,90.6,113.8,216.65,92.95,20.61,-91.31,58.3,-71.45,0,1.17,0.39,5.988,20220919_093622.048,PHASE_0,5.331,-1.93,-142.15
22.9,169.5,77.3,105.45,183.85,223.95,20.38,-91.78,50.1,-83.3,0,1.12,0.35,5.914,20220919_093622.265,PHASE_0,5.083,-1.605,-154.7
22.9,169.5,77.3,105.45,183.85,223.95,20.38,-91.78,50.1,-83.3,0,1.12,0.35,5.914,20220919_093622.377,PHASE_0,5.083,-1.605,-154.7
22.9,169.5,77.3,105.45,183.85,223.95,20.38,-91.78,50.1,-83.3,0,1.12,0.35,5.914,20220919_093622.489,PHASE_0,5.083,-1.605,-154.7
23.4,190.85,75.75,92.95,196.6,236.15,20.89,-94.59,44.4,-92.06,0,1.12,0.37,5.99,20220919_093622.594,PHASE_0,4.818,-1.24,-165.76
24.2,195.05,72.65,117.7,212.2,211.15,22.99,-96.49,38.6,-101.58,0,1.17,0.46,6.45,20220919_093622.813,PHASE_0,4.691,-0.715,-175.08
24.2,189.55,76.8,89.55,214.55,219.75,22.99,-96.49,38.6,-101.58,0,1.17,0.46,6.45,20220919_093622.921,PHASE_0,4.691,-0.715,-175.08
24.2,189.55,76.8,89.55,214.55,219.75,22.99,-96.49,38.6,-101.58,0,1.17,0.46,6.45,20220919_093623.031,PHASE_0,4.691,-0.715,-175.08
23.65,192.4,76.8,87.75,204.65,213.5,24.45,-96.35,37.4,-103.65,0,1.15,0.4,6.87,20220919_093623.142,PHASE_0,4.708,-0.528,-175.55
23.95,197.65,69.25,97.35,198.95,212.5,25.98,-96.48,34.2,-109.34,0,1.14,0.37,6.87,20220919_093623.250,PHASE_0,4.704,-0.208,-179.84
23.15,198.65,69.5,96.35,201.8,213.25,25.98,-96.48,34.2,-109.34,0,1.14,0.37,6.87,20220919_093623.360,PHASE_0,4.704,-0.208,-179.84
