Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.45,130.95,89.3,169,157.8,159.1,21.5,-75.3,78.6,-44.53,0,1.12,1.02,5.017,20220919_094633.239,PHASE_0,7.353,-2.141,-98.33
23.65,131.5,86.7,170.8,148.65,152.3,22.26,-78.66,79.9,-42.88,0,1.1,0.96,5.017,20220919_094633.346,PHASE_0,7.175,-2.14,-99.28
27.05,134.6,91.4,172.35,149.7,157.25,23.51,-84.91,78.4,-44.79,0,1.08,0.85,5.26,20220919_094633.459,PHASE_0,6.662,-2.104,-106.19
30.7,118.75,100.5,167.4,154.15,155.2,23.95,-86.35,78.3,-44.91,0,1.08,0.78,4.301,20220919_094633.569,PHASE_0,6.559,-2.074,-107.31
35.15,90.1,110.4,158.55,170.55,157,24.52,-92.22,78.9,-44.15,0,1.07,0.71,6.845,20220919_094633.680,PHASE_0,6.128,-2.088,-111.85
38.8,78.1,118.75,156.25,171.6,154.4,24.52,-92.22,78.9,-44.15,0,1.07,0.71,6.851,20220919_094633.784,PHASE_0,6.128,-2.088,-111.85
35.9,51.8,159.35,164.55,228.9,154.65,24.66,-101.66,78.4,-44.79,0,1.01,0.58,6.875,20220919_094633.895,PHASE_0,5.342,-2.076,-121.79
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.334,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.441,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.554,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.660,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.770,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.878,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094634.986,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094635.098,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094635.206,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094635.316,PHASE_0,4.799,-2.067,-127.11
23.15,37.2,210.4,73.15,205.7,142.95,24.39,-108.99,80.2,-42.51,0,1.11,0.81,6.854,20220919_094635.426,PHASE_0,4.799,-2.067,-127.11
23.95,161.7,72.35,132.8,157,200.25,23.26,-109.16,65.9,-61.06,0,1.14,0.93,6.582,20220919_094635.972,PHASE_0,4.324,-1.697,-146.96
25,177.05,102.05,65.85,163.25,221.6,23.96,-104.36,53.2,-78.73,0,1.1,0.81,6.585,20220919_094636.188,PHASE_0,4.404,-1.226,-159.13
25.25,178.9,99.7,73.15,159.1,207,23.96,-104.36,53.2,-78.73,0,1.1,0.81,6.77,20220919_094636.301,PHASE_0,4.404,-1.226,-159.13
24.2,190.85,85.65,73.15,156.25,205.7,24.89,-110.99,51.4,-81.37,0,1.12,0.89,6.947,20220919_094636.410,PHASE_0,3.974,-0.901,-167.47
24.2,192.7,86.45,69,163,211.15,25.99,-112.79,46.3,-89.08,0,1.11,0.83,6.947,20220919_094636.517,PHASE_0,3.844,-0.514,-175.88
23.65,196.05,89.55,64.3,170.55,212.5,27.1,-107.4,41.6,-96.57,0,1.08,0.75,7.148,20220919_094636.732,PHASE_0,4.138,-0.333,-176.87
23.95,195.55,86.7,57.55,173.4,209.6,27.1,-107.4,41.6,-96.57,0,1.08,0.75,7.148,20220919_094636.844,PHASE_0,4.138,-0.333,-176.87
23.95,195.55,86.7,57.55,173.4,209.6,27.1,-107.4,41.6,-96.57,0,1.08,0.75,7.148,20220919_094636.957,PHASE_0,4.138,-0.333,-176.87
23.95,195.55,86.7,57.55,173.4,209.6,27.1,-107.4,41.6,-96.57,0,1.08,0.75,7.148,20220919_094637.072,PHASE_0,4.138,-0.333,-176.87
23.95,195.55,86.7,57.55,173.4,209.6,27.1,-107.4,41.6,-96.57,0,1.08,0.75,7.148,20220919_094637.176,PHASE_0,4.138,-0.333,-176.87
23.95,195.55,86.7,57.55,173.4,209.6,27.1,-107.4,41.6,-96.57,0,1.08,0.75,7.148,P_20220919_094637.234,PHASE_0,4.138,-0.333,-176.87
