Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.65,82,101.3,108.05,156.75,11.95,14.23,-55.43,75.6,-48.36,0,1.12,0.43,3.831,20220919_095606.845,PHASE_0,8.394,-2.452,-89.56
24.2,72.65,105.2,103.9,161.45,133.85,15.12,-57.72,75.6,-48.36,0,1.1,0.36,3.831,20220919_095606.956,PHASE_0,8.271,-2.415,-90.96
25,70.3,110.9,105.45,164.55,129.4,15.12,-57.72,75.6,-48.36,0,1.1,0.36,4.058,20220919_095607.069,PHASE_0,8.271,-2.415,-90.96
27.85,68.45,110.4,101,164.8,124.7,15.98,-60.48,75.9,-47.98,0,1.1,0.37,4.058,20220919_095607.175,PHASE_0,8.124,-2.398,-92.48
28.1,71.6,111.15,104.9,167.15,126,16.8,-63.3,76,-47.85,0,1.11,0.42,4.245,20220919_095607.394,PHASE_0,7.958,-2.385,-94.35
27.05,68.2,114.3,105.95,172.9,133.3,17.48,-65.78,75.9,-47.98,0,1.1,0.39,4.398,20220919_095607.503,PHASE_0,7.8,-2.374,-96.28
26.8,67.95,118.75,108.85,177.05,136.45,17.48,-65.78,75.9,-47.98,0,1.1,0.39,4.398,20220919_095607.610,PHASE_0,7.8,-2.374,-96.28
28.6,70.05,111.45,122.9,178.9,137.5,18.12,-67.22,75.1,-49,0,1.11,0.4,4.466,20220919_095607.717,PHASE_0,7.685,-2.329,-98.1
27.85,69,114.55,131.25,185.9,141.9,18.68,-70.18,75.3,-48.75,0,1.12,0.44,4.387,20220919_095607.834,PHASE_0,7.494,-2.343,-100.25
28.35,70.3,114.8,134.35,189.55,145.8,18.68,-70.18,75.3,-48.75,0,1.12,0.44,4.387,20220919_095607.938,PHASE_0,7.494,-2.343,-100.25
28.6,68.45,115.85,137.2,193.45,147.65,19.24,-73.34,75.6,-48.36,0,1.11,0.42,4.387,20220919_095608.048,PHASE_0,7.288,-2.356,-102.46
28.9,68.45,118.45,138,190.85,150.75,19.24,-73.34,75.6,-48.36,0,1.11,0.42,4.387,20220919_095608.159,PHASE_0,7.288,-2.356,-102.46
28.6,67.95,118.2,137.75,191.1,152.85,19.8,-75.6,75.6,-48.36,0,1.1,0.37,4.442,20220919_095608.268,PHASE_0,7.136,-2.338,-104.16
27.6,67.4,120.55,136.7,192.15,151.3,19.8,-75.6,75.6,-48.36,0,1.1,0.37,4.442,20220919_095608.376,PHASE_0,7.136,-2.338,-104.16
27.6,65.1,120.3,135.9,191.9,29.9,20.42,-78.72,76,-47.85,0,1.1,0.4,4.446,20220919_095608.488,PHASE_0,6.934,-2.331,-106.15
28.35,63.25,121.35,111.7,185.15,153.6,20.42,-78.72,76,-47.85,0,1.1,0.4,4.446,20220919_095608.601,PHASE_0,6.934,-2.331,-106.15
27.05,53.35,122.1,72.35,168.45,150.75,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095608.707,PHASE_0,6.77,-2.303,-107.95
27.05,53.35,122.1,72.35,168.45,150.75,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095608.819,PHASE_0,6.77,-2.303,-107.95
27.05,53.35,122.1,72.35,168.45,150.75,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095608.923,PHASE_0,6.77,-2.303,-107.95
27.05,53.35,122.1,72.35,168.45,150.75,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095609.033,PHASE_0,6.77,-2.303,-107.95
27.05,53.35,122.1,72.35,168.45,150.75,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095609.146,PHASE_0,6.77,-2.303,-107.95
27.05,53.35,122.1,72.35,168.45,150.75,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095609.253,PHASE_0,6.77,-2.303,-107.95
25.25,52.6,123.15,54.65,153.1,150,21.01,-81.11,76,-47.85,0,1.1,0.42,4.548,20220919_095609.364,PHASE_0,6.77,-2.303,-107.95
26.3,55.45,127.6,59.85,163.8,152.3,21.5,-83.2,76.3,-47.46,0,1.1,0.39,4.647,20220919_095609.472,PHASE_0,6.636,-2.283,-109.16
33.55,53.9,140.1,73.4,180.95,146.35,21.85,-86.75,72.6,-52.23,0,1.11,0.42,4.331,20220919_095609.580,PHASE_0,6.219,-2.22,-117.13
24.7,50.75,145.05,77.6,179.65,156.75,21.99,-88.09,70.7,-54.71,0,1.11,0.4,4.331,20220919_095609.689,PHASE_0,6.046,-2.172,-120.81
22.9,46.6,153.1,65.85,197.9,165.35,21.91,-89.91,67.5,-58.93,0,1.11,0.42,6.061,20220919_095609.802,PHASE_0,5.782,-2.106,-126.93
22.9,46.6,153.1,65.85,197.9,165.35,21.91,-89.91,67.5,-58.93,0,1.11,0.42,6.061,20220919_095609.912,PHASE_0,5.782,-2.106,-126.93
22.9,46.6,153.1,65.85,197.9,165.35,21.91,-89.91,67.5,-58.93,0,1.11,0.42,6.061,20220919_095610.020,PHASE_0,5.782,-2.106,-126.93
23.65,50.25,170.05,51.55,212.75,168.45,21.82,-94.72,64.6,-62.8,0,1.1,0.39,6.028,20220919_095610.129,PHASE_0,5.313,-2.008,-135.7
23.4,88,131.25,111.7,238.25,192.95,21.67,-96.07,62.4,-65.79,0,1.1,0.4,5.944,20220919_095610.237,PHASE_0,5.14,-1.934,-140.19
22.9,88.5,137.2,111.95,251.8,203.9,21.58,-98.28,62.9,-65.11,0,1.08,0.37,5.944,20220919_095610.350,PHASE_0,4.988,-1.932,-141.81
20.55,126.8,114.55,126.8,231.25,215.1,21.58,-98.28,62.9,-65.11,0,1.08,0.37,5.944,20220919_095610.457,PHASE_0,4.988,-1.932,-141.81
22.9,165.1,96.6,159.1,236.7,245.05,21.43,-99.43,51.9,-80.63,0,1.12,0.5,5.925,20220919_095610.785,PHASE_0,4.644,-1.471,-158.63
22.9,198.15,72.9,200,216.4,230.2,21.58,-99.18,53.2,-78.73,0,1.11,0.46,5.908,20220919_095611.003,PHASE_0,4.689,-1.523,-156.33
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.112,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.228,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.329,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.442,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.555,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.657,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.771,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.878,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095611.990,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095612.096,PHASE_0,4.5,-1.192,-167.15
22.9,197.9,71.05,199.2,216.4,225.25,21.58,-100.58,46.9,-88.15,0,1.14,0.54,5.944,20220919_095612.207,PHASE_0,4.5,-1.192,-167.15
23.15,189.55,73.15,207.8,228.35,232,22.84,-101.74,46,-89.55,0,1.15,0.58,6.095,20220919_095612.316,PHASE_0,4.444,-1.021,-168.45
25.5,193.2,73.65,191.4,227.3,225.5,24.04,-101.74,43.5,-93.49,0,1.14,0.5,6.399,20220919_095612.423,PHASE_0,4.44,-0.797,-171.19
25.5,184.6,80.7,155.95,207.55,209.85,25.61,-104.81,42.9,-94.46,0,1.14,0.5,6.399,20220919_095612.538,PHASE_0,4.278,-0.576,-173.66
23.15,188.25,77.85,155.7,202.05,85.65,27.32,-105.52,42,-95.91,0,1.12,0.51,7.043,P_20220919_095612.586,PHASE_0,4.246,-0.384,-174.11
