Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
20.05,206.25,21.6,218.2,123.4,182.8,10.4,-49.8,113.2,-2.14,0,0.59,0.96,3.649,20220919_094023.873,PHASE_0,9.979,-2.133,-41.54
24.2,123.65,117.7,91.9,118.45,121.35,8.06,-46.26,85.2,-36.23,0,0.83,1.89,2.827,20220919_094023.982,PHASE_0,9.132,-2.914,-74.43
23.95,50.5,114.3,14.8,145.05,138.25,11.53,-49.73,73.6,-50.94,0,0.62,1.01,3.291,20220919_094024.309,PHASE_0,8.577,-2.613,-89.14
26.3,52.6,106.25,15.1,135.9,133.3,11.53,-49.73,73.6,-50.94,0,0.62,1.01,3.523,20220919_094024.418,PHASE_0,8.577,-2.613,-89.14
26.3,53.9,107.8,11.95,135.9,10.15,12.5,-50.6,72.3,-52.62,0,0.59,1.06,3.523,20220919_094024.532,PHASE_0,8.505,-2.505,-90.72
27.05,58.05,98.65,16.9,121.05,134.1,12.5,-50.6,72.3,-52.62,0,0.59,1.06,3.671,20220919_094024.638,PHASE_0,8.505,-2.505,-90.72
25.75,54.9,102.85,16.9,136.95,149.7,13.53,-55.23,72.4,-52.49,0,0.55,1,3.911,20220919_094024.975,PHASE_0,8.238,-2.541,-94.19
25.75,54.9,102.85,16.9,136.95,149.7,13.53,-55.23,72.4,-52.49,0,0.55,1,3.911,20220919_094025.080,PHASE_0,8.238,-2.541,-94.19
25.75,54.9,102.85,16.9,136.95,149.7,13.53,-55.23,72.4,-52.49,0,0.55,1,3.911,20220919_094025.193,PHASE_0,8.238,-2.541,-94.19
27.05,67.95,94.5,25.25,119.5,135.9,15.42,-57.72,72.3,-52.62,0,0.61,1.07,3.911,20220919_094025.297,PHASE_0,8.14,-2.364,-94.92
27.05,73.65,100.75,22.9,124.7,140.1,16.26,-60.76,71.6,-53.53,0,0.65,1.31,4.099,20220919_094025.412,PHASE_0,7.929,-2.351,-98.03
28.1,53.9,119.5,20.55,161.95,144.5,16.96,-62.36,70.6,-54.84,0,0.68,1.24,4.321,20220919_094025.514,PHASE_0,7.799,-2.301,-100.24
28.1,53.9,119.5,20.55,161.95,144.5,16.96,-62.36,70.6,-54.84,0,0.68,1.24,4.321,20220919_094025.624,PHASE_0,7.799,-2.301,-100.24
29.65,58.05,107.8,40.35,150.5,129.4,17.72,-63.32,68.9,-57.07,0,0.66,1.17,4.411,20220919_094025.737,PHASE_0,7.686,-2.214,-102.67
29.65,58.05,107.8,40.35,150.5,129.4,17.72,-63.32,68.9,-57.07,0,0.66,1.17,4.411,20220919_094025.844,PHASE_0,7.686,-2.214,-102.67
27.05,82.55,102.85,97.9,166.1,128.1,18.38,-67.08,68.8,-57.2,0,0.71,1.34,4.451,20220919_094025.954,PHASE_0,7.435,-2.233,-105.9
27.05,66.1,127.85,88.8,199.7,149.2,18.91,-70.41,67.1,-59.46,0,0.71,1.18,4.458,20220919_094026.060,PHASE_0,7.138,-2.222,-110.96
24.7,67.15,121.6,104.4,197.65,154.15,19.98,-74.58,67.6,-58.79,0,0.68,1.14,4.575,20220919_094026.499,PHASE_0,6.888,-2.182,-113.39
25.5,60.15,131.5,104.4,211.95,165.6,20.28,-76.18,66.5,-60.26,0,0.68,1.11,4.554,20220919_094026.606,PHASE_0,6.734,-2.153,-116.16
36.95,53.9,146.35,101.55,226.3,161.15,20.28,-76.18,63.8,-63.88,0,0.64,0.93,4.554,20220919_094026.716,PHASE_0,6.626,-2.095,-119.78
50.5,56.25,150.25,112.2,231.25,149.7,20.52,-76.42,63.8,-63.88,0,0.64,0.93,4.753,20220919_094026.828,PHASE_0,6.617,-2.071,-119.78
50.5,56.25,150.25,112.2,231.25,149.7,20.52,-76.42,63.8,-63.88,0,0.64,0.93,4.753,20220919_094026.936,PHASE_0,6.617,-2.071,-119.78
50.5,56.25,150.25,112.2,231.25,149.7,20.52,-76.42,63.8,-63.88,0,0.64,0.93,4.753,20220919_094027.046,PHASE_0,6.617,-2.071,-119.78
50.5,56.25,150.25,112.2,231.25,149.7,20.52,-76.42,63.8,-63.88,0,0.64,0.93,4.753,20220919_094027.158,PHASE_0,6.617,-2.071,-119.78
48.65,42.95,186.7,39.3,225.75,150.75,20.63,-81.13,64.1,-63.48,0,0.64,0.93,4.329,20220919_094027.376,PHASE_0,6.28,-2.116,-123.98
48.65,42.95,186.7,39.3,225.75,150.75,20.63,-81.13,64.1,-63.48,0,0.64,0.93,4.329,20220919_094027.489,PHASE_0,6.28,-2.116,-123.98
48.65,42.95,186.7,39.3,225.75,150.75,20.63,-81.13,64.1,-63.48,0,0.64,0.93,4.329,20220919_094027.597,PHASE_0,6.28,-2.116,-123.98
48.65,42.95,186.7,39.3,225.75,150.75,20.63,-81.13,64.1,-63.48,0,0.64,0.93,4.329,20220919_094027.705,PHASE_0,6.28,-2.116,-123.98
48.65,42.95,186.7,39.3,225.75,150.75,20.63,-81.13,64.1,-63.48,0,0.64,0.93,4.329,20220919_094027.813,PHASE_0,6.28,-2.116,-123.98
64.05,40.85,222.65,30.45,254.9,130.2,20.71,-88.61,61.3,-67.29,0,0.68,1.13,4.327,20220919_094027.920,PHASE_0,5.625,-2.042,-135.19
58.85,38,208.55,32.55,245.05,123.65,20.71,-88.61,61.3,-67.29,0,0.68,1.13,5.339,20220919_094028.032,PHASE_0,5.625,-2.042,-135.19
65.1,39.8,225.75,25.5,261.7,112.5,20.74,-88.34,61.2,-67.43,0,0.65,1.04,5.305,20220919_094028.148,PHASE_0,5.642,-2.037,-135.03
51.55,70.55,172.1,70.55,277.05,118.2,20.7,-90.7,57.4,-72.72,0,0.66,1.17,5.331,20220919_094028.360,PHASE_0,5.352,-1.892,-142.72
43.75,70.05,173.65,80.45,282.8,128.6,20.7,-90.7,57.4,-72.72,0,0.66,1.17,5.286,20220919_094028.468,PHASE_0,5.352,-1.892,-142.72
23.65,106.25,132.8,92.4,240.35,157.55,20.63,-89.23,55.7,-75.13,0,0.68,1.1,5.286,20220919_094028.688,PHASE_0,5.405,-1.845,-143.73
23.95,127.6,107.55,94.5,216.4,182,20.48,-89.08,55.7,-75.13,0,0.68,1.1,5.286,20220919_094028.796,PHASE_0,5.411,-1.861,-143.73
22.9,142.15,91.65,86.7,203.9,208.55,20.37,-93.57,48.2,-86.16,0,0.69,1.1,5.281,20220919_094028.909,PHASE_0,4.928,-1.491,-159.36
22.9,152.05,84.35,112.2,227.05,235.9,20.28,-94.18,48.6,-85.55,0,0.66,1.06,5.292,20220919_094029.015,PHASE_0,4.894,-1.508,-159.45
23.65,171.05,64.3,141.4,225.5,238.8,20.28,-94.18,48.6,-85.55,0,0.66,1.06,5.292,20220919_094029.123,PHASE_0,4.894,-1.508,-159.45
22.9,179.9,50.25,157.8,220.05,246.35,20.33,-93.13,45.2,-90.8,0,0.72,1.22,5.332,20220919_094029.234,PHASE_0,4.905,-1.353,-163.6
23.15,178.1,52.05,166.4,239.3,247.35,20.33,-93.13,45.2,-90.8,0,0.72,1.22,5.332,20220919_094029.343,PHASE_0,4.905,-1.353,-163.6
23.15,170.05,62.75,151.3,245.05,246.85,20.86,-95.46,40.5,-98.38,0,0.78,1.45,6.013,20220919_094029.453,PHASE_0,4.727,-1.016,-172.98
23.15,170.05,62.75,151.3,245.05,246.85,20.86,-95.46,40.5,-98.38,0,0.78,1.45,6.013,20220919_094029.565,PHASE_0,4.727,-1.016,-172.98
25.5,164.55,66.1,91.1,232.25,112.5,21.9,-94.6,38.8,-101.24,0,0.79,1.5,6.471,20220919_094029.783,PHASE_0,4.781,-0.85,-173.94
24.45,164.3,70.05,81.75,208.55,215.85,23.27,-97.87,36.8,-104.69,0,0.82,1.61,6.471,20220919_094029.890,PHASE_0,4.614,-0.561,-179.29
25,169.25,54.65,78.35,203.35,216.65,23.27,-97.87,36.8,-104.69,0,0.82,1.61,6.471,20220919_094030.001,PHASE_0,4.614,-0.561,-179.29
25.5,169,64.55,64.55,206.25,215.1,24.7,-99.1,35.6,-106.81,0,0.85,1.6,6.747,20220919_094030.109,PHASE_0,4.562,-0.351,-181.21
25.5,169,64.55,64.55,206.25,215.1,24.7,-99.1,35.6,-106.81,0,0.85,1.6,6.747,20220919_094030.220,PHASE_0,4.562,-0.351,-181.21
24.7,170.3,64.3,37.75,210.4,222.1,26.11,-98.71,33.4,-110.81,0,0.75,1.22,7.367,20220919_094030.438,PHASE_0,4.593,-0.111,-183.41
