Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.7,221.05,38.25,154.4,90.35,165.35,10.79,-47.89,115.6,0.75,0,1.21,0.49,4.126,P_20220919_093641.418,PHASE_0,10.159,-1.857,-36.35
25.25,208.05,40.35,139.55,82.8,149.7,10.79,-47.89,115.6,0.75,0,1.21,0.49,4.126,20220919_093643.041,PHASE_0,10.159,-1.857,-36.35
22.65,213.25,33.05,131.25,77.05,165.85,9.59,-43.89,110.5,-5.39,0,1.26,0.6,3.969,20220919_093643.156,PHASE_0,10.201,-1.95,-39.69
24.45,211.95,42.7,54.9,45.55,173.4,7.83,-39.33,95.6,-23.42,0,1.15,0.14,3.559,20220919_093643.271,PHASE_0,9.936,-2.36,-54.92
26,108.55,59.1,59.85,93.45,152.3,8.79,-39.89,74.8,-49.39,0,1.12,0.04,3.594,20220919_093643.375,PHASE_0,9.14,-2.563,-80.49
25.5,117.15,85.15,43.45,103.35,143.2,10.37,-44.67,73,-51.71,0,1.18,0.12,4.174,20220919_093643.486,PHASE_0,8.832,-2.561,-86.01
23.65,115.85,87.2,42.15,105.45,142.15,11.24,-46.44,71.2,-54.05,0,1.15,0.05,4.174,20220919_093643.594,PHASE_0,8.677,-2.513,-89.25
25.75,114.55,91.1,38,110.4,143.45,12.03,-49.33,68.6,-57.47,0,1.14,-0.03,4.174,20220919_093643.700,PHASE_0,8.406,-2.514,-94.77
31.25,109.6,92.4,37.2,114.8,146.05,12.03,-49.33,68.6,-57.47,0,1.14,-0.03,4.314,20220919_093643.808,PHASE_0,8.406,-2.514,-94.77
25.5,107,89.8,35.4,113,25.25,12.75,-51.25,66.3,-60.52,0,1.14,0,4.314,20220919_093643.924,PHASE_0,8.207,-2.472,-99.02
25.75,109.85,90.35,36.95,115.1,148.4,12.75,-51.25,66.3,-60.52,0,1.14,0,4.435,20220919_093644.027,PHASE_0,8.207,-2.472,-99.02
25.5,106.5,92.15,38.8,123.65,151.8,13.4,-53.7,65.5,-61.59,0,1.14,0,4.435,20220919_093644.143,PHASE_0,8.034,-2.461,-101.89
25.5,106.5,92.15,38.8,123.65,151.8,13.4,-53.7,65.5,-61.59,0,1.14,0,4.435,20220919_093644.250,PHASE_0,8.034,-2.461,-101.89
25.5,106.5,92.15,38.8,123.65,151.8,13.4,-53.7,65.5,-61.59,0,1.14,0,4.435,20220919_093644.360,PHASE_0,8.034,-2.461,-101.89
23.65,100.75,95.55,47.9,136.45,160.15,13.96,-57.66,62.2,-66.06,0,1.18,0.08,4.391,20220919_093644.469,PHASE_0,7.64,-2.467,-109.76
26.55,97.9,97.65,43.75,142.15,162.2,14.42,-58.12,62.2,-66.06,0,1.18,0.08,4.391,20220919_093644.577,PHASE_0,7.628,-2.418,-109.76
26.3,99.2,98.15,70.05,155.7,158.3,14.85,-60.55,60.8,-67.98,0,1.19,0.12,4.252,20220919_093644.691,PHASE_0,7.417,-2.401,-113.68
26.55,104.4,99.45,97.1,166.9,162.5,14.85,-60.55,60.8,-67.98,0,1.19,0.12,4.252,20220919_093644.797,PHASE_0,7.417,-2.401,-113.68
29.4,91.9,111.95,99.2,192.4,164.05,15.26,-63.36,59.4,-69.92,0,1.19,0.15,4.252,20220919_093644.907,PHASE_0,7.178,-2.383,-118.02
27.6,64.55,115.85,57.8,193.2,159.1,15.7,-66.7,57,-73.28,0,1.18,0.14,4.183,20220919_093645.013,PHASE_0,6.865,-2.33,-124.28
