Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.35,179.4,35.9,74.45,46.35,158.3,19.07,-50.37,129.4,17.51,0,1.05,0.08,5.148,P_20220919_094254.070,PHASE_0,10.425,-0.041,-13.79
22.65,178.6,29.9,76,47.9,166.65,19.07,-50.37,129.4,17.51,0,1.05,0.08,5.148,20220919_094255.751,PHASE_0,10.425,-0.041,-13.79
22.65,178.6,29.9,76,47.9,166.65,19.07,-50.37,129.4,17.51,0,1.05,0.08,5.148,20220919_094255.798,PHASE_0,10.425,-0.041,-13.79
21.35,184.85,22.9,97.9,51,174.7,16.13,-48.63,114.5,-0.58,0,1.04,0.28,4.572,20220919_094255.907,PHASE_0,10.229,-0.996,-33.08
23.15,215.85,31.5,120.3,66.9,213,14.29,-48.49,105.3,-11.66,0,1.14,0.61,4.186,20220919_094256.016,PHASE_0,9.957,-1.599,-45.86
24.2,138.25,90.1,81.5,89.8,121.35,12.8,-54.6,93.7,-25.74,0,1.29,1.2,3.901,20220919_094256.125,PHASE_0,9.133,-2.481,-67.54
24.45,105.95,74.45,123.95,140.85,164.05,14.59,-56.59,76.5,-47.21,0,1.28,1.18,4.092,20220919_094256.237,PHASE_0,8.367,-2.446,-89.21
24.45,114.55,76.55,111.45,129.4,154.15,16.62,-60.12,76.3,-47.46,0,1.18,0.83,4.458,20220919_094256.347,PHASE_0,8.193,-2.294,-90.96
23.15,118.75,79.65,117.4,135.4,157.55,17.59,-62.39,75.2,-48.88,0,1.18,0.85,4.65,20220919_094256.450,PHASE_0,8.021,-2.24,-93.68
23.4,121.05,80.45,118.2,130.95,159.1,18.49,-64.19,72,-53.01,0,1.14,0.76,4.65,20220919_094256.561,PHASE_0,7.787,-2.163,-98.71
23.65,123.65,81.75,119.25,134.6,155.45,18.49,-64.19,72,-53.01,0,1.14,0.76,4.677,20220919_094256.667,PHASE_0,7.787,-2.163,-98.71
