Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
21.6,213.25,27.85,189.8,97.9,189.8,15.22,-52.82,102.4,-15.16,0,0.97,-0.78,5.053,P_20220919_093738.219,PHASE_0,9.646,-1.802,-52.76
21.05,220.05,31.25,196.05,99.7,199.7,15.22,-52.82,102.4,-15.16,0,0.97,-0.78,5.053,20220919_093739.818,PHASE_0,9.646,-1.802,-52.76
22.9,207.8,51.3,124.7,84.6,174.7,12.2,-53.1,101.1,-16.74,0,1.07,-0.62,4.641,20220919_093739.923,PHASE_0,9.476,-2.354,-57.64
28.9,101.55,90.35,87.75,117.95,118.2,11.9,-54,96.3,-22.57,0,1.23,-0.14,4.531,20220919_093740.030,PHASE_0,9.232,-2.549,-64.67
23.95,64.05,104.4,33.55,130.95,131.5,12.78,-56.38,78,-45.3,0,1.08,-0.66,4.719,20220919_093740.140,PHASE_0,8.365,-2.701,-88.9
24.2,58.05,103.35,20.55,126.55,137.5,14.1,-60.3,76.9,-46.7,0,1.14,-0.59,4.757,20220919_093740.249,PHASE_0,8.097,-2.659,-92.9
24.45,56.25,105.95,21.05,129.9,17.7,14.81,-63.11,75.9,-47.98,0,1.18,-0.41,4.757,20220919_093740.358,PHASE_0,7.88,-2.653,-96.28
23.15,56.25,106.25,21.85,132.25,140.1,14.81,-63.11,75.9,-47.98,0,1.18,-0.41,4.874,20220919_093740.469,PHASE_0,7.88,-2.653,-96.28
23.4,55.95,105.45,22.9,133.05,145.8,15.44,-63.64,73.8,-50.68,0,1.21,-0.31,4.874,20220919_093740.575,PHASE_0,7.779,-2.572,-98.88
26,58.3,103.35,23.15,132,148.95,15.44,-63.64,73.8,-50.68,0,1.21,-0.31,4.921,20220919_093740.689,PHASE_0,7.779,-2.572,-98.88
27.85,54.4,103.9,24.45,132.55,149.2,16.1,-67.2,74.2,-50.16,0,1.18,-0.37,4.921,20220919_093740.797,PHASE_0,7.561,-2.59,-101.26
24.45,59.6,94,23.95,134.85,155.45,16.1,-67.2,74.2,-50.16,0,1.18,-0.37,4.841,20220919_093740.907,PHASE_0,7.561,-2.59,-101.26
24.2,57.8,99.2,27.05,130.2,159.6,16.73,-68.83,72.6,-52.23,0,1.19,-0.34,4.841,20220919_093741.019,PHASE_0,7.398,-2.535,-104.33
24.2,57.8,99.2,27.05,130.2,159.6,16.73,-68.83,72.6,-52.23,0,1.19,-0.34,4.841,20220919_093741.125,PHASE_0,7.398,-2.535,-104.33
24.2,57.8,99.2,27.05,130.2,159.6,16.73,-68.83,72.6,-52.23,0,1.19,-0.34,4.841,20220919_093741.235,PHASE_0,7.398,-2.535,-104.33
24.2,57.8,99.2,27.05,130.2,159.6,16.73,-68.83,72.6,-52.23,0,1.19,-0.34,4.841,20220919_093741.344,PHASE_0,7.398,-2.535,-104.33
25.5,64.55,99.7,27.85,127.3,160.9,16.73,-68.83,72.6,-52.23,0,1.19,-0.34,4.772,20220919_093741.455,PHASE_0,7.398,-2.535,-104.33
22.9,79.9,97.9,38.25,131.25,165.1,18,-75.2,69.3,-56.55,0,1.21,-0.31,4.667,20220919_093741.560,PHASE_0,6.83,-2.46,-113.75
26,75.75,97.9,43.45,135.9,167.4,18.88,-75.98,67,-59.59,0,1.22,-0.3,4.659,20220919_093741.672,PHASE_0,6.715,-2.324,-116.69
25.5,71.6,106.25,38.5,146.05,169.5,18.88,-75.98,67,-59.59,0,1.22,-0.3,4.659,20220919_093741.782,PHASE_0,6.715,-2.324,-116.69
22.9,64.55,110.15,39.8,152.85,174.45,19.2,-79.2,65.7,-61.33,0,1.21,-0.32,4.692,20220919_093741.896,PHASE_0,6.432,-2.297,-121.33
23.65,60.15,110.15,38,154.9,175.25,19.2,-79.2,65.7,-61.33,0,1.21,-0.32,4.692,20220919_093741.999,PHASE_0,6.432,-2.297,-121.33
22.9,56.25,121.6,38.8,173.4,173.95,19.5,-81,64.4,-63.07,0,1.21,-0.31,4.824,20220919_093742.114,PHASE_0,6.259,-2.247,-124.57
24.2,54.9,129.9,46.05,188.5,164.8,19.82,-83.52,62.9,-65.11,0,1.22,-0.3,4.3,20220919_093742.216,PHASE_0,6.026,-2.183,-128.81
23.15,55.2,135.15,54.9,197.65,154.4,19.82,-83.52,62.9,-65.11,0,1.22,-0.3,4.3,20220919_093742.329,PHASE_0,6.026,-2.183,-128.81
24.45,53.6,133.85,57.8,200.75,153.9,19.96,-85.66,61.9,-66.47,0,1.21,-0.28,4.3,20220919_093742.435,PHASE_0,5.837,-2.142,-132.17
23.15,51.3,139.55,59.1,205.95,161.15,19.96,-85.66,61.9,-66.47,0,1.21,-0.28,4.3,20220919_093742.546,PHASE_0,5.837,-2.142,-132.17
23.4,47.9,158.05,42.15,220.55,165.35,19.95,-87.05,59,-70.48,0,1.19,-0.3,4.348,20220919_093742.652,PHASE_0,5.638,-2.044,-137.58
23.4,51.8,161.7,40.1,221.35,154.4,19.95,-87.05,59,-70.48,0,1.19,-0.3,4.348,20220919_093742.764,PHASE_0,5.638,-2.044,-137.58
