Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.45,131.75,28.35,192.15,225.75,228.9,17.12,-75.42,37.4,-103.65,0,1.21,0.18,3.525,20220919_093700.325,PHASE_0,5.748,-1.412,-161.95
23.15,134.35,23.65,202.05,227.05,228.9,17.64,-75.54,37.5,-103.47,0,1.21,0.18,3.525,20220919_093700.436,PHASE_0,5.756,-1.365,-161.37
23.15,134.35,23.65,202.05,227.05,228.9,17.64,-75.54,37.5,-103.47,0,1.21,0.18,3.525,20220919_093700.548,PHASE_0,5.756,-1.365,-161.37
24.45,134.1,24.45,188.8,228.9,233.05,18.31,-76.31,36.8,-104.69,0,1.19,0.21,3.449,20220919_093700.658,PHASE_0,5.715,-1.256,-162.69
23.95,131.25,24.2,173.4,231.25,237.2,18.31,-76.31,36.8,-104.69,0,1.19,0.21,3.449,20220919_093700.767,PHASE_0,5.715,-1.256,-162.69
24.45,128.9,23.15,181.25,232,237.2,19.14,-76.44,36.3,-105.57,0,1.19,0.16,3.368,20220919_093700.878,PHASE_0,5.717,-1.144,-162.87
24.2,134.85,18.2,202.05,231.25,237.2,19.14,-76.44,36.3,-105.57,0,1.19,0.16,3.368,20220919_093700.982,PHASE_0,5.717,-1.144,-162.87
23.4,131.5,16.9,206.75,229.65,110.65,20.23,-77.13,34.9,-108.07,0,1.18,0.18,3.32,20220919_093701.098,PHASE_0,5.675,-0.953,-164.97
24.2,130.95,30.7,160.4,217.15,215.1,21.59,-78.49,33.7,-110.26,0,1.18,0.23,3.272,20220919_093701.202,PHASE_0,5.605,-0.743,-167.16
22.9,144,39.8,131.75,214.55,211.15,21.59,-78.49,33.7,-110.26,0,1.18,0.23,3.272,20220919_093701.307,PHASE_0,5.605,-0.743,-167.16
23.15,214.8,67.4,111.15,191.1,204.65,24.54,-79.04,31.2,-114.96,0,1.19,0.22,3.26,20220919_093701.638,PHASE_0,5.571,-0.298,-169.46
23.15,240.35,79.4,102.3,192.4,210.9,25.74,-78.94,28.8,-119.69,0,1.19,0.22,3.26,20220919_093701.752,PHASE_0,5.555,-0.024,-172.89
23.15,240.35,79.4,102.3,192.4,210.9,25.74,-78.94,28.8,-119.69,0,1.19,0.22,3.26,P_20220919_093701.795,PHASE_0,5.555,-0.024,-172.89
