Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.15,99.45,91.9,35.9,121.6,162.5,14.4,-57.5,70.6,-54.84,0,1.21,-0.13,4.231,20220919_093839.640,PHASE_0,8.038,-2.492,-97.94
24.2,98.15,92.4,32.8,124.2,163.5,15,-59.2,69,-56.94,0,1.19,-0.16,4.288,20220919_093839.750,PHASE_0,7.873,-2.454,-101.14
23.65,97.1,90.35,37.2,125.25,166.4,15,-59.2,69,-56.94,0,1.19,-0.16,4.288,20220919_093839.858,PHASE_0,7.873,-2.454,-101.14
24.7,96.05,89.55,38,125.25,166.4,15.56,-61.46,67.9,-58.39,0,1.19,-0.16,4.231,20220919_093839.971,PHASE_0,7.688,-2.437,-104.29
23.4,97.9,91.1,36.45,130.2,168.2,15.56,-61.46,67.9,-58.39,0,1.19,-0.16,4.231,20220919_093840.078,PHASE_0,7.688,-2.437,-104.29
23.65,97.1,91.1,36.95,127.3,171.6,16.08,-63.78,66.6,-60.12,0,1.21,-0.13,4.077,20220919_093840.187,PHASE_0,7.487,-2.417,-107.82
24.2,95.55,93.45,47.9,131.5,175.25,16.54,-65.84,64.9,-62.4,0,1.21,-0.09,4.029,20220919_093840.295,PHASE_0,7.285,-2.382,-111.7
22.9,92.4,97.65,49.45,139.8,170.8,16.54,-67.44,63.2,-64.7,0,1.21,-0.07,4.029,20220919_093840.410,PHASE_0,7.098,-2.385,-115.6
23.4,101.8,94.5,80.95,152.6,166.4,16.96,-67.86,63.2,-64.7,0,1.21,-0.07,4.029,20220919_093840.518,PHASE_0,7.084,-2.341,-115.6
24.45,96.35,110.65,81.25,177.85,187.5,17.29,-69.99,61.4,-67.16,0,1.21,-0.07,4.047,20220919_093840.627,PHASE_0,6.87,-2.3,-119.86
24.7,73.65,109.1,54.9,175.5,187.5,17.64,-73.24,58.3,-71.45,0,1.21,-0.1,4.047,20220919_093840.735,PHASE_0,6.528,-2.223,-127.05
23.65,70.3,101,45.55,167.4,182.55,17.64,-73.24,58.3,-71.45,0,1.21,-0.1,4.087,20220919_093840.848,PHASE_0,6.528,-2.223,-127.05
23.15,75.25,98.95,49.7,162.75,179.15,17.94,-74.34,60,-69.09,0,1.21,-0.09,4.087,20220919_093840.950,PHASE_0,6.525,-2.247,-125.49
25.5,74.45,101.55,46.85,164.3,178.6,17.94,-74.34,60,-69.09,0,1.21,-0.09,4.025,20220919_093841.058,PHASE_0,6.525,-2.247,-125.49
24.45,67.4,105.95,45.3,180.7,191.1,18.13,-77.13,58.5,-71.17,0,1.21,-0.07,4.025,20220919_093841.174,PHASE_0,6.274,-2.206,-130.17
24.45,63,110.4,39.55,189.55,193.45,18.13,-77.13,58.5,-71.17,0,1.21,-0.07,4.042,20220919_093841.280,PHASE_0,6.274,-2.206,-130.17
25.25,61.7,113.25,36.15,197.35,199.45,18.25,-78.55,55.6,-75.27,0,1.21,-0.1,4.042,20220919_093841.389,PHASE_0,6.076,-2.105,-135.57
22.9,106.25,96.85,44.5,181.5,195.05,18.44,-81.34,54.3,-77.13,0,1.21,-0.07,3.999,20220919_093841.498,PHASE_0,5.844,-2.041,-140.03
22.9,106.25,96.85,44.5,181.5,195.05,18.44,-81.34,54.3,-77.13,0,1.21,-0.07,3.999,20220919_093841.611,PHASE_0,5.844,-2.041,-140.03
22.65,116.1,80.2,75.25,185.65,204.9,18.44,-81.34,54.3,-77.13,0,1.21,-0.07,3.999,20220919_093841.718,PHASE_0,5.844,-2.041,-140.03
22.65,116.1,80.2,75.25,185.65,204.9,18.44,-81.34,54.3,-77.13,0,1.21,-0.07,3.999,20220919_093841.831,PHASE_0,5.844,-2.041,-140.03
25,139.55,44.25,110.65,210.15,256.75,18.47,-82.37,48,-86.47,0,1.21,-0.07,4.362,20220919_093842.155,PHASE_0,5.595,-1.776,-150.37
22.9,149.2,30.95,109.85,188.8,271.35,18.47,-88.57,46.1,-89.39,0,1.21,0,5.521,20220919_093842.265,PHASE_0,5.155,-1.629,-159.49
22.65,152.05,27.05,126.55,184.85,264.3,18.71,-88.81,46.1,-89.39,0,1.21,0,5.521,20220919_093842.375,PHASE_0,5.147,-1.604,-159.49
24.45,148.65,32.55,150.5,206.25,237.5,19.55,-88.45,42.2,-95.59,0,1.21,-0.03,5.609,20220919_093842.486,PHASE_0,5.126,-1.334,-164.49
25.5,145.3,40.85,170.05,206.25,219.25,19.55,-88.45,42.2,-95.59,0,1.21,-0.03,5.609,20220919_093842.594,PHASE_0,5.126,-1.334,-164.49
24.45,140.6,39.55,143.45,206.5,214.05,20.83,-90.03,42,-95.91,0,1.21,0.01,5.845,20220919_093842.704,PHASE_0,5.057,-1.189,-165.11
24.45,140.6,39.55,143.45,206.5,214.05,20.83,-90.03,42,-95.91,0,1.21,0.01,5.845,20220919_093842.812,PHASE_0,5.057,-1.189,-165.11
24.45,139.55,43.45,122.1,208.05,216.1,22.26,-91.56,38.7,-101.41,0,1.22,0.03,5.845,20220919_093842.922,PHASE_0,4.955,-0.862,-170.71
26,141.4,43.45,113.5,202.85,216.9,23.67,-90.97,35.8,-106.46,0,1.21,-0.06,6.154,20220919_093843.028,PHASE_0,4.983,-0.578,-173.76
23.4,139.55,43.2,104.65,200.5,218.75,23.67,-90.97,35.8,-106.46,0,1.21,-0.06,6.154,20220919_093843.142,PHASE_0,4.983,-0.578,-173.76
23.4,142.95,40.1,94.75,197.65,216.4,25.05,-90.65,34.1,-109.52,0,1.22,-0.06,6.293,20220919_093843.250,PHASE_0,5.001,-0.359,-175.12
23.15,142.95,41.4,79.65,197.65,216.9,25.05,-90.65,34.1,-109.52,0,1.22,-0.06,6.293,20220919_093843.357,PHASE_0,5.001,-0.359,-175.12
25.5,135.4,39.55,80.2,197.9,219.5,26.39,-90.49,33.4,-110.81,0,1.22,-0.09,3.407,20220919_093843.467,PHASE_0,5.012,-0.2,-174.91
23.65,139.55,41.65,76.55,197.9,216.9,26.39,-90.49,33.4,-110.81,0,1.22,-0.09,3.407,20220919_093843.575,PHASE_0,5.012,-0.2,-174.91
