Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
19.5,221.35,38.8,234.85,134.1,170.05,21.39,-53.49,112.7,-2.74,0,1.18,0.56,5.79,P_20220919_094318.292,PHASE_0,10.024,-0.486,-34.84
21.85,213.25,42.4,188,108.85,162.75,19.24,-48.84,105,-12.02,0,1.18,0.54,5.79,20220919_094319.874,PHASE_0,10.033,-0.768,-41.62
20.8,208.85,31.25,161.15,90.85,180.45,17.14,-47.44,103.8,-13.47,0,1.18,0.6,5.367,20220919_094319.970,PHASE_0,10.036,-1.072,-43.77
22.65,214.8,11.95,143.45,70.8,83.85,13.96,-44.86,93.8,-25.62,0,1.17,0.56,4.335,20220919_094320.077,PHASE_0,9.782,-1.708,-56.52
22.9,136.95,89.8,155.95,149.7,95.3,13.09,-45.59,89.4,-31.03,0,1.18,0.64,4.144,20220919_094320.191,PHASE_0,9.554,-1.992,-63.53
24.7,132.8,93.75,143.45,156.75,170.05,13.75,-44.85,75.5,-48.49,0,1.14,0.47,4.215,20220919_094320.295,PHASE_0,9.064,-2.029,-79.59
24.7,123.95,91.65,106.25,131.75,147.35,15.49,-58.59,77.2,-46.31,0,1.18,0.6,4.311,20220919_094320.408,PHASE_0,8.294,-2.396,-89.41
25.5,122.9,97.1,109.1,139.55,141.1,16.4,-60.1,75.1,-49,0,1.14,0.46,4.591,20220919_094320.519,PHASE_0,8.134,-2.323,-92.7
24.2,116.9,100.25,111.95,147.9,136.15,16.4,-60.1,75.1,-49,0,1.14,0.46,4.591,20220919_094320.626,PHASE_0,8.134,-2.323,-92.7
22.9,111.15,96.85,124.2,153.9,11.95,17.18,-62.18,72.8,-51.97,0,1.19,0.72,4.835,20220919_094320.734,PHASE_0,7.916,-2.28,-96.97
24.2,115.35,97.65,136.15,160.9,145.55,17.75,-64.35,72.1,-52.88,0,1.24,0.78,4.72,20220919_094320.845,PHASE_0,7.752,-2.269,-99.48
24.2,115.35,97.65,136.15,160.9,145.55,17.75,-64.35,72.1,-52.88,0,1.24,0.78,4.72,20220919_094320.953,PHASE_0,7.752,-2.269,-99.48
25.75,101.8,100.5,136.95,165.85,150.75,18.28,-66.38,71.2,-54.05,0,1.17,0.57,4.599,20220919_094321.066,PHASE_0,7.585,-2.252,-102.15
26,103.35,99.45,142.95,170.05,149.7,18.28,-66.38,71.2,-54.05,0,1.17,0.57,4.599,20220919_094321.172,PHASE_0,7.585,-2.252,-102.15
24.2,102.3,99.2,145.55,172.65,151.3,18.78,-68.78,71.1,-54.19,0,1.17,0.58,4.562,20220919_094321.284,PHASE_0,7.423,-2.253,-104.19
24.45,102.3,101.8,148.65,174.7,154.4,18.78,-68.78,71.1,-54.19,0,1.17,0.58,4.562,20220919_094321.389,PHASE_0,7.423,-2.253,-104.19
24.2,98.15,103.9,148.15,177.05,160.15,19.27,-72.97,71.2,-54.05,0,1.17,0.54,4.562,20220919_094321.499,PHASE_0,7.132,-2.293,-107.75
25.75,94,106.25,146.05,181.25,161.95,19.27,-73.97,70.2,-55.36,0,1.15,0.5,4.562,20220919_094321.611,PHASE_0,7.014,-2.3,-110.06
25,84.1,109.1,137.2,180.45,157.55,19.73,-74.43,70.2,-55.36,0,1.15,0.5,4.571,20220919_094321.724,PHASE_0,6.998,-2.253,-110.06
23.65,83.05,103.9,135.65,181.25,153.9,20.27,-77.27,69.5,-56.28,0,1.17,0.56,4.571,20220919_094321.829,PHASE_0,6.773,-2.227,-113.28
24.45,88.5,101.55,145.3,177.85,152.3,20.27,-77.27,69.5,-56.28,0,1.17,0.56,4.681,20220919_094321.936,PHASE_0,6.773,-2.227,-113.28
26.55,90.6,106.25,153.1,189.05,167.7,20.75,-80.75,69.3,-56.55,0,1.18,0.58,4.82,20220919_094322.052,PHASE_0,6.516,-2.217,-116.55
