Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.95,96.05,104.9,100.25,164.8,150.75,16.51,-63.31,67.8,-58.53,0,1.18,0.23,4.602,20220919_093631.676,PHASE_0,7.591,-2.363,-105.33
23.95,96.05,104.9,100.25,164.8,150.75,16.51,-63.31,67.8,-58.53,0,1.18,0.23,4.602,20220919_093631.790,PHASE_0,7.591,-2.363,-105.33
23.95,96.05,104.9,100.25,164.8,150.75,16.51,-63.31,67.8,-58.53,0,1.18,0.23,4.602,20220919_093631.901,PHASE_0,7.591,-2.363,-105.33
22.9,88.8,107.25,125.5,179.9,156.75,17,-66.1,66.8,-59.86,0,1.17,0.21,4.577,20220919_093632.006,PHASE_0,7.365,-2.359,-108.96
24.45,75,114.05,107.55,195.05,160.65,17.35,-68.05,65.7,-61.33,0,1.15,0.18,4.487,20220919_093632.108,PHASE_0,7.191,-2.343,-112.03
24.45,75,114.05,107.55,195.05,160.65,17.35,-68.05,65.7,-61.33,0,1.15,0.18,4.487,20220919_093632.220,PHASE_0,7.191,-2.343,-112.03
23.65,59.85,115.1,51.8,170.55,165.1,17.95,-73.15,64.7,-62.67,0,1.15,0.19,4.463,20220919_093632.330,PHASE_0,6.797,-2.344,-117.87
23.65,59.85,115.1,51.8,170.55,165.1,17.95,-73.15,64.7,-62.67,0,1.15,0.19,4.463,20220919_093632.438,PHASE_0,6.797,-2.344,-117.87
23.65,54.15,129.65,36.95,186.7,167.7,17.95,-73.15,64.7,-62.67,0,1.15,0.19,4.406,20220919_093632.545,PHASE_0,6.797,-2.344,-117.87
29.65,56.5,131.25,47.1,190.85,137.5,18.28,-75.58,64.3,-63.21,0,1.17,0.19,4.464,20220919_093632.657,PHASE_0,6.613,-2.33,-120.51
29.65,56.5,131.25,47.1,190.85,137.5,18.28,-75.58,64.3,-63.21,0,1.17,0.19,4.464,20220919_093632.767,PHASE_0,6.613,-2.33,-120.51
26.3,56.25,121.05,70.05,183.85,146.05,18.66,-78.26,62.1,-66.2,0,1.15,0.22,4.464,20220919_093632.873,PHASE_0,6.344,-2.259,-125.8
24.45,47.9,147.65,60.15,201.3,163,18.67,-80.67,60.7,-68.12,0,1.18,0.29,4.464,20220919_093632.986,PHASE_0,6.115,-2.231,-130.12
22.65,124.45,66.4,139.55,222.1,222.1,18.44,-82.64,60.8,-67.98,0,1.18,0.23,4.258,20220919_093633.640,PHASE_0,5.964,-2.263,-132.18
22.65,124.45,66.4,139.55,222.1,222.1,18.44,-82.64,60.8,-67.98,0,1.18,0.23,4.258,20220919_093633.753,PHASE_0,5.964,-2.263,-132.18
24.2,143.2,40.35,206.25,231.75,244.5,18.52,-89.62,47.2,-87.69,0,1.15,0.23,5.505,20220919_093633.860,PHASE_0,5.111,-1.664,-158.79
24.2,143.2,40.35,206.25,231.75,244.5,18.52,-89.62,47.2,-87.69,0,1.15,0.23,5.505,20220919_093633.970,PHASE_0,5.111,-1.664,-158.79
24.2,141.1,39.8,201.8,240.1,247.1,18.52,-89.62,47.2,-87.69,0,1.15,0.23,5.505,20220919_093634.078,PHASE_0,5.111,-1.664,-158.79
24.2,141.1,39.8,201.8,240.1,247.1,18.52,-89.62,47.2,-87.69,0,1.15,0.23,5.505,20220919_093634.186,PHASE_0,5.111,-1.664,-158.79
22.1,141.4,42.4,167.95,213.8,217.95,19.46,-88.36,42.4,-95.26,0,1.17,0.25,5.624,20220919_093634.298,PHASE_0,5.132,-1.354,-164.16
25.75,141.4,42.15,170.3,205.45,211.95,19.46,-88.36,42.4,-95.26,0,1.17,0.25,5.624,20220919_093634.412,PHASE_0,5.132,-1.354,-164.16
23.15,143.2,42.4,165.85,204.4,208.85,20.3,-89.8,40.5,-98.38,0,1.21,0.37,5.825,20220919_093634.516,PHASE_0,5.04,-1.158,-167.88
22.9,140.35,43.75,129.65,209.6,214.3,21.15,-89.75,38,-102.61,0,1.21,0.32,5.974,20220919_093634.625,PHASE_0,5.033,-0.943,-171.21
22.9,135.9,47.1,121.05,214.3,217.95,21.15,-89.75,38,-102.61,0,1.21,0.32,5.974,20220919_093634.733,PHASE_0,5.033,-0.943,-171.21
23.15,140.85,41.9,139.8,234.85,242.15,21.89,-87.39,34.9,-108.07,0,1.19,0.28,6.181,20220919_093634.951,PHASE_0,5.148,-0.724,-173.57
23.4,145.3,39.3,155.95,245.55,247.65,22.63,-88.13,34.9,-108.07,0,1.19,0.28,6.335,20220919_093635.062,PHASE_0,5.117,-0.65,-173.57
25.25,146.05,38.25,147.9,236.15,240.1,23.65,-89.35,34.4,-108.98,0,1.17,0.23,6.335,20220919_093635.171,PHASE_0,5.06,-0.515,-174.68
25.5,146.35,38,126.55,223.95,227.3,23.65,-89.35,34.4,-108.98,0,1.17,0.23,6.733,20220919_093635.278,PHASE_0,5.06,-0.515,-174.68
24.7,144.5,40.1,108.55,214.05,95.55,25.01,-91.31,35.1,-107.71,0,1.17,0.25,6.733,20220919_093635.391,PHASE_0,4.971,-0.416,-174.01
24.2,143.45,40.6,94,205.95,209.1,25.01,-91.31,35.1,-107.71,0,1.17,0.25,6.733,20220919_093635.498,PHASE_0,4.971,-0.416,-174.01
24.45,143.75,41.65,80.95,205.7,217.15,26.47,-92.37,34.4,-108.98,0,1.17,0.28,6.772,20220919_093635.613,PHASE_0,4.92,-0.235,-174.88
