Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
25.0,205.95,36.15,164.3,86.15,187.5,19.04,-56.84,110.7,-5.15,0,0.73,0.57,5.754,20220919_095759.389,PHASE_0,9.763,-1.192,-42.95
21.85,185.15,44.5,93.75,66.4,197.1,13.96,-59.46,102.2,-15.41,0,0.94,1.59,4.084,20220919_095759.496,PHASE_0,9.167,-2.406,-60.91
24.2,58.05,125.75,78.9,164.55,109.85,14.18,-60.78,90.4,-29.79,0,1.11,2.01,4.158,20220919_095759.608,PHASE_0,8.632,-2.614,-76.39
22.9,62.75,104.65,30.7,116.9,111.7,15.31,-66.31,85.7,-35.61,0,0.85,1.2,4.464,20220919_095759.716,PHASE_0,8.081,-2.704,-86.61
23.15,61.95,114.55,73.95,150.75,94.25,16.77,-67.27,82.9,-39.11,0,0.75,0.88,4.668,20220919_095759.830,PHASE_0,7.956,-2.537,-89.61
22.9,56.25,123.95,84.6,164.8,97.1,17.19,-68.79,80.8,-41.75,0,0.66,0.6,4.668,20220919_095759.938,PHASE_0,7.77,-2.528,-93.35
24.2,52.3,140.35,74.45,181.5,111.15,17.47,-71.37,79.6,-43.26,0,0.76,0.83,4.668,20220919_095800.049,PHASE_0,7.534,-2.562,-97.16
24.45,48.95,150.5,58.3,181.25,114.3,17.71,-70.81,77.0,-46.57,0,0.82,0.92,4.608,20220919_095800.160,PHASE_0,7.477,-2.499,-99.67
23.65,52.3,137.75,49.7,166.4,119.5,17.71,-70.81,77.0,-46.57,0,0.82,0.92,4.567,20220919_095800.270,PHASE_0,7.477,-2.499,-99.67
23.65,52.3,137.75,49.7,166.4,119.5,17.71,-70.81,77.0,-46.57,0,0.82,0.92,4.567,20220919_095800.376,PHASE_0,7.477,-2.499,-99.67
