Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,217.7,97.65,99.7,188.8,255.95,20.29,-98.79,56.8,-73.56,0,0.97,0.93,5.98,20220919_095736.644,PHASE_0,4.754,-1.794,-152.06
24.2,227.05,93.45,82,186.15,267.7,20.61,-99.51,51.5,-81.22,0,1,0.9,5.98,20220919_095736.752,PHASE_0,4.61,-1.517,-160.12
23.65,231.25,94,72.65,182.25,264.3,20.61,-99.51,51.5,-81.22,0,1,0.9,5.994,20220919_095736.859,PHASE_0,4.61,-1.517,-160.12
23.4,218.45,106.25,64.55,175.75,225,21.38,-101.08,47.5,-87.23,0,1.01,0.99,5.994,20220919_095736.973,PHASE_0,4.472,-1.226,-166.93
24.7,212.2,111.15,59.35,170.55,210.4,21.38,-101.08,47.5,-87.23,0,1.01,0.99,6.239,20220919_095737.078,PHASE_0,4.472,-1.226,-166.93
23.15,222.9,105.45,53.1,168.45,212.5,22.45,-101.85,47.8,-86.77,0,1.03,1.02,6.239,20220919_095737.189,PHASE_0,4.451,-1.14,-166.17
23.95,226.55,98.65,53.9,167.4,217.15,22.45,-101.85,47.8,-86.77,0,1.03,1.02,6.5,20220919_095737.297,PHASE_0,4.451,-1.14,-166.17
24.2,233.55,95.55,59.35,171.05,98.4,23.45,-102.65,42.7,-94.78,0,1.03,0.89,6.5,20220919_095737.408,PHASE_0,4.374,-0.779,-173.98
24.45,231.5,96.6,48.4,181.25,220.8,24.45,-103.05,38.7,-101.41,0,1,0.86,6.71,20220919_095737.516,PHASE_0,4.351,-0.47,-180.01
24.45,231.25,97.9,39.55,191.9,220.8,25.52,-100.72,38.1,-102.44,0,0.98,0.88,6.71,20220919_095737.739,PHASE_0,4.483,-0.402,-177.64
24.45,231.25,97.9,39.55,191.9,220.8,25.52,-100.72,38.1,-102.44,0,0.98,0.88,6.71,20220919_095737.846,PHASE_0,4.483,-0.402,-177.64
24.45,231.25,97.9,39.55,191.9,220.8,25.52,-100.72,38.1,-102.44,0,0.98,0.88,6.71,20220919_095737.955,PHASE_0,4.483,-0.402,-177.64
23.4,230.7,96.85,24.2,205.45,219,26.67,-102.77,35.7,-106.64,0,0.97,0.82,6.889,20220919_095738.067,PHASE_0,4.381,-0.13,-182.74
