Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
19,206.25,26.55,177.3,91.4,195.05,18.21,-50.21,102.3,-15.28,0,0.82,0.64,5.149,20220919_095745.917,PHASE_0,9.868,-1.123,-47.28
19,206.25,26.55,177.3,91.4,195.05,18.21,-50.21,102.3,-15.28,0,0.82,0.64,5.149,20220919_095745.963,PHASE_0,9.868,-1.123,-47.28
19.5,204.9,30.45,158.05,84.6,187.5,14.35,-53.05,105.9,-10.94,0,0.97,1.31,4.657,20220919_095746.045,PHASE_0,9.716,-1.875,-49.64
24.2,181.5,64.55,77.3,71.85,175.25,12.34,-52.34,103.7,-13.59,0,0.98,1.56,3.834,20220919_095746.154,PHASE_0,9.617,-2.225,-53.59
23.65,123.4,89.55,120.55,132.55,138.8,13.08,-54.58,86.4,-34.74,0,1.07,1.6,3.81,20220919_095746.264,PHASE_0,8.858,-2.53,-76.24
25,121.05,92.4,88.5,119.25,144.5,14.54,-56.74,81.1,-41.37,0,0.9,1.18,4.038,20220919_095746.486,PHASE_0,8.551,-2.448,-83.57
25,121.05,92.4,88.5,119.25,144.5,14.54,-56.74,81.1,-41.37,0,0.9,1.18,4.038,20220919_095746.597,PHASE_0,8.551,-2.448,-83.57
23.4,102.85,96.35,79.65,122.9,143.2,16.11,-60.71,81.2,-41.24,0,0.75,0.68,4.414,20220919_095746.709,PHASE_0,8.34,-2.385,-85.84
23.65,100.75,96.6,78.1,125.75,144,16.86,-64.76,79.6,-43.26,0,0.73,0.75,4.414,20220919_095746.816,PHASE_0,8.008,-2.435,-91.16
23.4,102.3,92.4,83.05,122.9,141.9,17.65,-66.95,78.7,-44.41,0,0.79,0.79,4.54,20220919_095746.921,PHASE_0,7.84,-2.4,-93.71
23.65,105.95,96.6,121.6,151,160.15,18.93,-71.43,76.2,-47.59,0,0.86,0.93,4.557,20220919_095747.035,PHASE_0,7.447,-2.351,-100.09
24.7,112.2,95.05,139.55,156.25,154.4,18.93,-71.43,76.2,-47.59,0,0.86,0.93,4.557,20220919_095747.147,PHASE_0,7.447,-2.351,-100.09
30.45,121.05,93.75,140.35,153.9,152.3,19.58,-73.58,75.7,-48.23,0,0.84,0.93,4.567,20220919_095747.257,PHASE_0,7.288,-2.319,-102.23
30.45,121.05,93.75,140.35,153.9,152.3,19.58,-73.58,75.7,-48.23,0,0.84,0.93,4.567,20220919_095747.361,PHASE_0,7.288,-2.319,-102.23
27.3,100.75,105.7,137.75,161.95,154.9,20.22,-77.32,75.1,-49,0,0.83,0.9,4.666,20220919_095747.477,PHASE_0,6.999,-2.317,-106.1
27.05,99.7,102.85,139.55,160.9,154.15,20.22,-77.32,75.1,-49,0,0.83,0.9,4.666,20220919_095747.580,PHASE_0,6.999,-2.317,-106.1
27.05,97.9,105.7,140.1,165.35,31.5,20.84,-79.24,75.2,-48.88,0,0.84,0.9,4.666,20220919_095747.689,PHASE_0,6.877,-2.28,-107.28
26.8,85.65,105.45,150.25,178.9,154.65,20.84,-79.24,75.2,-48.88,0,0.84,0.9,4.666,20220919_095747.798,PHASE_0,6.877,-2.28,-107.28
26.8,77.6,110.15,163.8,197.1,163.8,21.41,-83.61,75.2,-48.88,0,0.83,0.92,4.908,20220919_095747.906,PHASE_0,6.555,-2.282,-111.08
27.05,72.9,114.55,160.4,200.25,164.8,21.9,-84.1,75.2,-48.88,0,0.83,0.92,4.908,20220919_095748.015,PHASE_0,6.535,-2.233,-111.08
28.9,67.95,114.55,164.55,206.25,163.5,22.37,-86.87,75,-49.13,0,0.84,0.92,4.908,20220919_095748.124,PHASE_0,6.324,-2.209,-113.63
31.25,69.5,116.4,174.45,209.85,158.85,22.37,-86.87,75,-49.13,0,0.84,0.92,4.908,20220919_095748.233,PHASE_0,6.324,-2.209,-113.63
31.25,69.5,116.4,174.45,209.85,158.85,22.37,-86.87,75,-49.13,0,0.84,0.92,4.908,20220919_095748.347,PHASE_0,6.324,-2.209,-113.63
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095748.456,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095748.565,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095748.677,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095748.784,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095748.898,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095749.006,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095749.114,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095749.235,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095749.336,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095749.441,PHASE_0,6.124,-2.19,-115.93
34.1,69,119.25,182.25,220.05,154.4,22.75,-89.55,75,-49.13,0,0.86,0.96,4.908,20220919_095749.551,PHASE_0,6.124,-2.19,-115.93
