Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
21.6,243.45,30.95,256.25,144.5,174.45,9.57,-45.17,104.3,-12.87,0,0.58,1.24,13.31,P_20220919_094116.564,PHASE_0,9.955,-2.223,-48.47
19.25,287.2,17.95,213.25,125.5,154.15,7.73,-40.43,102,-15.65,0,0.58,1.28,13.31,20220919_094118.341,PHASE_0,10.076,-2.288,-48.35
23.4,263.25,81.25,57,53.1,138,4.78,-37.08,94.5,-24.76,0,0.57,1.32,13.31,20220919_094118.450,PHASE_0,9.889,-2.767,-57.06
25,61.45,107,19.5,127.85,125.75,10.96,-49.56,74.7,-49.52,0,0.55,1.28,4.126,20220919_094118.782,PHASE_0,8.61,-2.69,-88.12
24.45,68.45,95.05,22.35,118.2,125,11.98,-51.48,73.9,-50.55,0,0.55,1.29,4.401,20220919_094118.890,PHASE_0,8.492,-2.62,-90.05
23.65,74.45,98.65,22.35,118.2,129.15,11.98,-51.48,73.9,-50.55,0,0.55,1.29,4.401,20220919_094119.000,PHASE_0,8.492,-2.62,-90.05
24.2,72.1,100.25,24.7,123.4,135.65,12.81,-53.61,72.6,-52.23,0,0.52,1.18,4.605,20220919_094119.108,PHASE_0,8.327,-2.583,-93.03
24.7,64.05,106.5,17.15,139.3,22.35,13.55,-55.65,72.1,-52.88,0,0.55,1.24,4.675,20220919_094119.218,PHASE_0,8.196,-2.553,-94.98
24.7,64.05,106.5,17.15,139.3,22.35,13.55,-55.65,72.1,-52.88,0,0.55,1.24,4.675,20220919_094119.328,PHASE_0,8.196,-2.553,-94.98
24.7,64.05,106.5,17.15,139.3,22.35,13.55,-55.65,72.1,-52.88,0,0.55,1.24,4.675,20220919_094119.438,PHASE_0,8.196,-2.553,-94.98
27.05,69.5,97.1,27.3,127.6,133.3,14.38,-57.28,70.4,-55.1,0,0.54,1.22,4.713,20220919_094119.545,PHASE_0,8.044,-2.486,-98
23.95,75.5,103.35,25.5,132,151.55,15.08,-61.28,71.2,-54.05,0,0.55,1.22,4.713,20220919_094119.655,PHASE_0,7.824,-2.528,-100.25
23.95,75.5,103.35,25.5,132,151.55,15.08,-61.28,71.2,-54.05,0,0.55,1.22,4.713,20220919_094119.765,PHASE_0,7.824,-2.528,-100.25
23.4,66.4,108.85,32,149.2,150,15.67,-62.77,69.6,-56.15,0,0.57,1.17,4.573,20220919_094119.873,PHASE_0,7.672,-2.479,-103.25
24.45,66.65,117.7,55.2,166.9,137.2,15.67,-63.27,67.6,-58.79,0,0.58,1.22,4.573,20220919_094119.984,PHASE_0,7.55,-2.47,-106.39
