Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.1,250.5,77.05,147.9,89.55,145.05,13.92,-48.22,117.4,2.92,0,1.25,0.37,4.813,P_20220919_093708.992,PHASE_0,10.268,-1.261,-31.38
20.55,251.8,69,145.55,82.25,162.2,13.92,-48.02,116.5,1.83,0,1.17,0.11,4.813,20220919_093710.596,PHASE_0,10.258,-1.278,-32.27
20.55,251.8,69,145.55,82.25,162.2,13.92,-48.02,116.5,1.83,0,1.17,0.11,4.813,20220919_093710.636,PHASE_0,10.258,-1.278,-32.27
23.15,205.95,34.1,134.1,76.55,62.5,9.67,-48.07,111.9,-3.71,0,1.05,-0.3,4.437,20220919_093710.717,PHASE_0,10.014,-2.183,-42.11
24.7,176,77.85,89.05,95.55,170.05,8.12,-49.22,109.1,-7.08,0,0.98,-0.66,3.313,20220919_093710.826,PHASE_0,9.801,-2.607,-48.18
25.5,93.75,64.3,56.25,83.55,141.4,9.91,-51.71,86.1,-35.11,0,1.15,-0.24,3.571,20220919_093710.937,PHASE_0,8.894,-2.885,-76.91
23.95,109.6,77.3,54.4,85.15,140.35,11.86,-55.16,85.1,-36.36,0,1.25,0.03,4.286,20220919_093711.044,PHASE_0,8.708,-2.756,-79.66
25.5,114.55,79.15,53.6,86.45,139.3,12.77,-56.07,85.1,-36.36,0,1.25,0.03,4.286,20220919_093711.152,PHASE_0,8.687,-2.659,-79.66
24.2,112.2,77.05,52.85,88.25,20.8,13.63,-57.43,83.2,-38.73,0,1.18,-0.14,4.55,20220919_093711.265,PHASE_0,8.551,-2.603,-82.53
26.3,114.05,76.8,54.9,88.8,144.25,13.63,-57.43,83.2,-38.73,0,1.18,-0.14,4.55,20220919_093711.373,PHASE_0,8.551,-2.603,-82.53
