Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
21.6,227.05,26.55,226.0,115.1,203.35,13.09,-50.99,109.4,-6.72,0,1.36,0.72,4.298,P_20220919_094410.526,PHASE_0,9.899,-1.859,-44.62
23.65,228.6,39.55,192.95,107.25,195.8,13.09,-50.99,109.4,-6.72,0,1.36,0.72,4.298,20220919_094412.793,PHASE_0,9.899,-1.859,-44.62
23.65,228.6,39.55,192.95,107.25,195.8,13.09,-50.99,109.4,-6.72,0,1.36,0.72,4.298,20220919_094412.836,PHASE_0,9.899,-1.859,-44.62
20.05,205.45,40.35,143.75,82.55,170.8,11.35,-50.15,107.9,-8.52,0,1.33,0.67,4.298,20220919_094412.904,PHASE_0,9.844,-2.145,-47.32
25.0,193.45,53.9,72.9,55.45,183.3,9.37,-48.57,97.8,-20.74,0,1.19,0.12,3.946,20220919_094413.016,PHASE_0,9.526,-2.626,-59.94
26.3,95.05,89.8,64.8,122.9,162.5,10.06,-50.76,84.2,-37.48,0,1.25,0.16,4.007,20220919_094413.127,PHASE_0,8.888,-2.834,-78.18
23.4,111.7,78.9,74.45,103.9,146.6,12.68,-56.88,81.3,-41.12,0,1.21,-0.13,4.197,20220919_094413.238,PHASE_0,8.466,-2.729,-85.32
23.65,124.2,91.4,92.4,123.4,145.8,14.5,-60.0,76.1,-47.72,0,1.21,-0.11,4.541,20220919_094413.346,PHASE_0,8.103,-2.59,-93.22
24.45,105.95,93.45,90.35,137.2,153.35,15.96,-63.36,73.5,-51.07,0,1.29,0.08,4.716,20220919_094413.458,PHASE_0,7.81,-2.49,-98.47
23.65,109.35,93.45,111.15,142.4,154.15,17.48,-69.08,72.4,-52.49,0,1.32,0.22,4.702,20220919_094413.567,PHASE_0,7.403,-2.443,-104.09
24.7,106.25,98.4,111.95,151.8,157.0,18.23,-71.63,71.5,-53.66,0,1.32,0.18,4.652,20220919_094413.674,PHASE_0,7.204,-2.398,-107.06
24.7,106.25,98.4,111.95,151.8,157.0,18.23,-71.63,71.5,-53.66,0,1.32,0.18,4.652,20220919_094413.785,PHASE_0,7.204,-2.398,-107.06
24.7,106.25,98.4,111.95,151.8,157.0,18.23,-71.63,71.5,-53.66,0,1.32,0.18,4.652,20220919_094413.893,PHASE_0,7.204,-2.398,-107.06
23.65,100.75,101.8,112.75,156.5,154.15,18.97,-73.87,71.0,-54.32,0,1.29,0.14,4.657,20220919_094414.001,PHASE_0,7.043,-2.346,-109.22
25.75,85.65,106.25,131.25,172.1,144.25,20.43,-78.83,70.5,-54.97,0,1.25,0.04,4.766,20220919_094414.111,PHASE_0,6.7,-2.25,-113.37
28.6,89.55,101.8,152.05,187.75,141.1,21.13,-81.33,69.5,-56.28,0,1.26,0.09,4.766,20220919_094414.221,PHASE_0,6.494,-2.185,-116.48
28.6,93.45,104.4,178.1,197.1,142.95,21.13,-81.33,69.5,-56.28,0,1.26,0.09,4.766,20220919_094414.331,PHASE_0,6.494,-2.185,-116.48
26.0,89.55,106.25,188.25,205.7,152.85,21.57,-83.27,69.2,-56.68,0,1.26,0.15,5.067,20220919_094414.436,PHASE_0,6.348,-2.15,-118.38
26.0,89.55,106.25,188.25,205.7,152.85,21.57,-83.27,69.2,-56.68,0,1.26,0.15,5.067,20220919_094414.547,PHASE_0,6.348,-2.15,-118.38
25.5,79.9,110.65,196.6,219.5,175.25,21.76,-85.66,67.3,-59.19,0,1.28,0.18,4.318,20220919_094414.659,PHASE_0,6.098,-2.104,-123.09
25.5,79.9,110.65,196.6,219.5,175.25,21.76,-85.66,67.3,-59.19,0,1.28,0.18,4.318,20220919_094414.767,PHASE_0,6.098,-2.104,-123.09
28.1,77.05,114.8,203.35,227.3,179.9,21.76,-86.36,66.9,-59.72,0,1.29,0.21,4.318,20220919_094414.876,PHASE_0,6.029,-2.098,-124.32
38.25,64.8,131.25,200.25,235.4,167.4,22.22,-91.72,68.5,-57.6,0,1.29,0.23,6.176,20220919_094414.988,PHASE_0,5.689,-2.1,-127.1
30.95,52.85,137.2,133.55,216.1,170.3,22.22,-91.72,68.5,-57.6,0,1.29,0.23,6.266,20220919_094415.096,PHASE_0,5.689,-2.1,-127.1
24.45,49.2,140.35,66.4,178.1,182.25,22.45,-94.25,69.2,-56.68,0,1.28,0.18,6.296,20220919_094415.202,PHASE_0,5.525,-2.09,-128.48
24.2,52.05,139.55,65.1,172.1,54.9,22.66,-95.16,69.2,-56.68,0,1.28,0.14,6.296,20220919_094415.310,PHASE_0,5.462,-2.066,-129.18
33.85,51.3,139.8,81.25,176.55,171.6,22.66,-95.16,69.2,-56.68,0,1.28,0.14,6.296,20220919_094415.421,PHASE_0,5.462,-2.066,-129.18
38.25,52.3,141.1,75.5,180.2,164.8,22.79,-97.09,66.5,-60.26,0,1.29,0.25,6.296,20220919_094415.528,PHASE_0,5.227,-1.959,-134.56
38.25,52.3,141.1,75.5,180.2,164.8,22.79,-97.09,66.5,-60.26,0,1.29,0.25,6.296,20220919_094415.641,PHASE_0,5.227,-1.959,-134.56
33.85,51.8,137.75,78.1,181.5,172.35,22.79,-97.09,66.5,-60.26,0,1.29,0.25,6.364,20220919_094415.752,PHASE_0,5.227,-1.959,-134.56
33.85,51.8,137.75,78.1,181.5,172.35,22.79,-97.09,66.5,-60.26,0,1.29,0.25,6.364,20220919_094415.860,PHASE_0,5.227,-1.959,-134.56
22.1,50.5,139.55,77.05,182.0,170.05,22.77,-101.27,65.4,-61.73,0,1.29,0.23,6.364,20220919_094415.969,PHASE_0,4.877,-1.874,-140.23
23.15,91.9,117.7,83.85,200.5,154.15,22.59,-101.19,60.9,-67.84,0,1.29,0.21,6.31,20220919_094416.082,PHASE_0,4.754,-1.725,-146.44
23.15,81.75,135.65,106.75,230.45,161.15,22.47,-101.57,57.7,-72.29,0,1.3,0.29,6.31,20220919_094416.188,PHASE_0,4.646,-1.599,-151.39
23.65,77.05,144.0,139.8,247.9,170.55,22.47,-101.57,57.7,-72.29,0,1.3,0.29,6.277,20220919_094416.294,PHASE_0,4.646,-1.599,-151.39
22.65,135.15,110.4,159.6,220.05,184.85,22.42,-107.52,65.8,-61.19,0,1.33,0.3,6.277,20220919_094416.407,PHASE_0,4.415,-1.796,-146.29
24.2,170.55,91.4,154.15,203.6,215.35,22.3,-99.6,58.3,-71.45,0,1.29,0.21,6.277,20220919_094416.518,PHASE_0,4.794,-1.674,-148.75
23.4,168.45,97.65,158.05,215.6,224.2,22.3,-111.0,53.3,-78.58,0,1.29,0.21,6.275,20220919_094416.626,PHASE_0,3.947,-1.171,-167.28
24.45,173.65,99.2,156.25,216.1,225.25,22.35,-111.05,53.3,-78.58,0,1.29,0.21,6.275,20220919_094416.733,PHASE_0,3.945,-1.166,-167.28
24.2,199.7,94.5,164.8,208.55,220.8,22.59,-107.09,54.5,-76.85,0,1.29,0.22,6.279,20220919_094416.847,PHASE_0,4.217,-1.321,-161.35
20.05,197.9,93.75,170.3,211.45,221.35,22.59,-107.09,54.5,-76.85,0,1.29,0.22,6.279,20220919_094416.956,PHASE_0,4.217,-1.321,-161.35
25.25,197.65,93.75,176.3,214.55,103.6,23.28,-111.18,48.7,-85.4,0,1.29,0.19,6.461,20220919_094417.066,PHASE_0,3.915,-0.871,-173.3
24.45,200.25,93.75,174.7,208.55,220.55,23.28,-111.18,48.7,-85.4,0,1.29,0.19,6.461,20220919_094417.175,PHASE_0,3.915,-0.871,-173.3
25.5,201.8,92.95,163.25,201.8,211.15,24.45,-112.05,47.7,-86.92,0,1.28,0.21,6.613,20220919_094417.284,PHASE_0,3.875,-0.713,-174.52
26.3,203.35,92.15,152.3,198.15,206.5,24.45,-112.05,47.7,-86.92,0,1.28,0.21,6.613,20220919_094417.393,PHASE_0,3.875,-0.713,-174.52
25.5,202.05,91.9,147.65,193.2,203.6,25.99,-113.69,46.3,-89.08,0,1.33,0.28,6.613,20220919_094417.502,PHASE_0,3.793,-0.486,-176.78
25.5,192.95,96.35,131.25,194.5,200.75,25.99,-113.69,46.3,-89.08,0,1.33,0.28,6.613,20220919_094417.609,PHASE_0,3.793,-0.486,-176.78
24.7,192.95,96.6,120.05,193.2,202.85,27.71,-113.61,45.8,-89.86,0,1.33,0.29,6.792,20220919_094417.722,PHASE_0,3.808,-0.348,-175.76
26.3,196.05,92.7,127.3,189.55,205.95,27.71,-113.61,45.8,-89.86,0,1.33,0.29,6.792,20220919_094417.831,PHASE_0,3.808,-0.348,-175.76
25.75,201.3,92.7,126.8,189.8,204.15,29.45,-114.15,44.2,-92.38,0,1.32,0.23,7.7,20220919_094417.941,PHASE_0,3.78,-0.132,-177.08
24.7,208.05,85.15,127.6,191.1,205.95,29.45,-114.15,44.2,-92.38,0,1.32,0.23,7.7,20220919_094418.050,PHASE_0,3.78,-0.132,-177.08
25.25,206.5,87.75,127.05,196.05,208.05,31.08,-111.18,39.2,-100.56,0,1.3,0.22,7.972,20220919_094418.158,PHASE_0,3.935,0.175,-180.66
