Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,210.9,37.2,138.25,77.05,159.85,11.88,-40.08,100.9,-16.98,0,1.07,0.64,4.07,P_20220919_093548.449,PHASE_0,10.201,-1.56,-45.18
22.9,210.9,41.4,139.55,80.7,163.0,11.88,-40.08,100.9,-16.98,0,1.07,0.64,4.07,20220919_093549.978,PHASE_0,10.201,-1.56,-45.18
22.9,210.9,41.4,139.55,80.7,163.0,11.88,-40.08,100.9,-16.98,0,1.07,0.64,4.07,20220919_093550.009,PHASE_0,10.201,-1.56,-45.18
48.15,184.1,70.3,109.35,81.75,135.15,9.75,-41.25,90.8,-29.3,0,1.03,0.6,3.672,20220919_093550.106,PHASE_0,9.736,-2.259,-60.8
24.45,125.5,75.25,170.8,164.55,171.35,11.21,-50.71,73.2,-51.45,0,1.08,0.71,3.679,20220919_093550.215,PHASE_0,8.479,-2.702,-90.95
25.25,100.5,59.6,154.4,139.3,163.25,14.69,-58.49,74.0,-50.42,0,1.04,0.58,4.144,20220919_093550.327,PHASE_0,8.129,-2.502,-94.22
23.15,110.15,72.1,153.6,147.9,157.8,14.69,-58.49,74.0,-50.42,0,1.04,0.58,4.276,20220919_093550.439,PHASE_0,8.129,-2.502,-94.22
26.8,127.05,80.45,145.55,145.3,152.3,15.78,-61.38,72.3,-52.62,0,1.05,0.61,4.276,20220919_093550.553,PHASE_0,7.895,-2.443,-98.22
25.75,131.25,85.15,141.9,145.3,144.0,15.78,-61.38,72.3,-52.62,0,1.05,0.61,4.409,20220919_093550.662,PHASE_0,7.895,-2.443,-98.22
27.05,134.6,91.4,145.05,153.35,139.05,16.71,-63.81,71.0,-54.32,0,1.03,0.53,4.409,20220919_093550.769,PHASE_0,7.701,-2.384,-101.42
27.05,134.6,91.4,145.05,153.35,139.05,16.71,-63.81,71.0,-54.32,0,1.03,0.53,4.409,20220919_093550.879,PHASE_0,7.701,-2.384,-101.42
26.0,118.2,105.95,170.3,186.95,24.7,17.28,-66.98,69.5,-56.28,0,1.04,0.51,4.409,20220919_093550.986,PHASE_0,7.428,-2.382,-105.98
33.3,89.8,113.8,193.2,216.1,146.6,17.28,-66.98,69.5,-56.28,0,1.04,0.51,4.617,20220919_093551.091,PHASE_0,7.428,-2.382,-105.98
34.85,78.6,114.55,186.15,224.2,144.5,17.65,-66.15,69.3,-56.55,0,1.05,0.55,4.617,20220919_093551.202,PHASE_0,7.495,-2.309,-105.05
33.85,77.05,113.25,183.05,224.2,139.05,17.65,-69.95,67.7,-58.66,0,1.05,0.58,4.56,20220919_093551.318,PHASE_0,7.146,-2.379,-110.96
37.5,68.45,121.6,177.05,225.75,134.6,18.04,-70.34,67.7,-58.66,0,1.05,0.58,4.56,20220919_093551.424,PHASE_0,7.133,-2.338,-110.96
33.05,61.45,127.85,131.25,217.95,135.4,18.45,-74.35,69.1,-56.81,0,1.04,0.57,4.468,20220919_093551.533,PHASE_0,6.906,-2.389,-112.71
27.6,52.85,137.2,88.25,210.65,141.4,18.72,-76.52,69.9,-55.76,0,1.03,0.49,4.581,20220919_093551.642,PHASE_0,6.784,-2.406,-113.56
27.6,52.85,137.2,88.25,210.65,141.4,18.72,-76.52,69.9,-55.76,0,1.03,0.49,4.581,20220919_093551.750,PHASE_0,6.784,-2.406,-113.56
27.3,52.3,134.35,50.25,182.0,150.75,18.91,-77.31,70.0,-55.63,0,1.03,0.47,4.517,20220919_093551.860,PHASE_0,6.735,-2.397,-114.03
27.05,48.4,145.05,41.4,190.6,157.55,18.91,-77.31,70.0,-55.63,0,1.03,0.47,4.517,20220919_093551.967,PHASE_0,6.735,-2.397,-114.03
31.5,47.9,156.25,40.85,207.0,154.15,19.11,-80.81,68.5,-57.6,0,1.03,0.53,4.517,20220919_093552.076,PHASE_0,6.414,-2.386,-119.3
39.55,47.1,170.3,47.35,213.5,149.45,19.11,-80.81,68.5,-57.6,0,1.03,0.53,4.517,20220919_093552.185,PHASE_0,6.414,-2.386,-119.3
41.1,48.15,162.2,49.7,210.15,148.65,19.22,-83.12,66.7,-59.99,0,1.03,0.5,4.414,20220919_093552.296,PHASE_0,6.172,-2.348,-123.89
29.4,46.6,189.55,29.9,232.8,157.0,19.2,-84.1,65.4,-61.73,0,1.03,0.51,4.308,20220919_093552.405,PHASE_0,6.048,-2.32,-126.63
29.4,46.6,189.55,29.9,232.8,157.0,19.2,-84.1,65.4,-61.73,0,1.03,0.51,4.308,20220919_093552.516,PHASE_0,6.048,-2.32,-126.63
29.65,49.45,183.05,36.45,238.25,155.7,19.2,-84.1,65.4,-61.73,0,1.03,0.51,4.308,20220919_093552.624,PHASE_0,6.048,-2.32,-126.63
29.65,49.45,183.05,36.45,238.25,155.7,19.2,-84.1,65.4,-61.73,0,1.03,0.51,4.308,20220919_093552.734,PHASE_0,6.048,-2.32,-126.63
23.15,26.55,169.5,50.75,263.8,176.3,19.12,-85.72,62.0,-66.33,0,1.03,0.55,4.368,20220919_093552.844,PHASE_0,5.804,-2.23,-132.93
22.9,40.1,159.6,87.2,294.0,204.15,18.99,-86.19,64.1,-63.48,0,1.04,0.55,4.368,20220919_093552.952,PHASE_0,5.835,-2.307,-130.68
22.9,40.1,159.6,87.2,294.0,204.15,18.99,-86.19,64.1,-63.48,0,1.04,0.55,4.368,20220919_093553.062,PHASE_0,5.835,-2.307,-130.68
23.15,91.4,96.35,83.55,226.3,229.9,18.83,-89.93,56.0,-74.7,0,1.04,0.6,4.397,20220919_093553.173,PHASE_0,5.304,-2.019,-145.8
23.15,91.4,96.35,83.55,226.3,229.9,18.83,-89.93,56.0,-74.7,0,1.04,0.6,4.397,20220919_093553.281,PHASE_0,5.304,-2.019,-145.8
23.15,112.75,86.15,84.85,213.8,230.95,18.78,-90.78,55.6,-75.27,0,1.04,0.62,5.541,20220919_093553.390,PHASE_0,5.232,-1.998,-147.27
22.9,133.3,81.75,97.9,208.05,241.1,18.78,-90.78,55.6,-75.27,0,1.04,0.62,5.571,20220919_093553.501,PHASE_0,5.232,-1.998,-147.27
23.95,168.2,71.6,143.75,202.85,250.75,18.78,-87.48,54.0,-77.57,0,1.05,0.62,5.571,20220919_093553.609,PHASE_0,5.419,-1.966,-146.27
23.65,211.15,48.65,202.3,218.45,257.55,18.78,-87.48,54.0,-77.57,0,1.05,0.62,5.587,20220919_093553.717,PHASE_0,5.419,-1.966,-146.27
22.9,220.55,75.25,224.45,247.9,254.4,18.9,-89.4,48.4,-85.86,0,1.05,0.68,5.587,20220919_093553.831,PHASE_0,5.16,-1.69,-156.36
23.65,219.25,85.15,196.05,244.25,248.4,19.43,-89.33,50.3,-83.0,0,1.08,0.68,5.697,20220919_093553.944,PHASE_0,5.221,-1.73,-152.9
23.65,219.25,85.15,196.05,244.25,248.4,19.43,-89.33,50.3,-83.0,0,1.08,0.68,5.697,20220919_093554.046,PHASE_0,5.221,-1.73,-152.9
24.7,219.0,87.2,170.55,227.85,230.95,20.31,-88.61,44.6,-91.74,0,1.07,0.62,5.697,20220919_093554.156,PHASE_0,5.174,-1.388,-160.04
24.7,219.0,87.2,170.55,227.85,230.95,20.31,-88.61,44.6,-91.74,0,1.07,0.62,5.697,20220919_093554.275,PHASE_0,5.174,-1.388,-160.04
22.9,224.2,78.35,195.55,215.35,104.15,21.42,-92.12,42.6,-94.94,0,1.08,0.64,6.029,20220919_093554.373,PHASE_0,4.953,-1.14,-165.64
25.5,228.35,73.95,198.15,218.45,229.15,21.42,-92.12,42.6,-94.94,0,1.08,0.64,6.304,20220919_093554.485,PHASE_0,4.953,-1.14,-165.64
23.65,228.9,76.3,197.9,219.0,229.65,22.67,-92.07,39.5,-100.06,0,1.07,0.61,6.304,20220919_093554.594,PHASE_0,4.941,-0.864,-169.46
24.2,224.45,81.25,196.35,217.4,226.8,22.67,-92.07,39.5,-100.06,0,1.07,0.61,6.304,20220919_093554.706,PHASE_0,4.941,-0.864,-169.46
23.65,250.25,90.35,176.0,207.8,210.15,24.01,-90.51,39.5,-100.06,0,1.07,0.6,6.665,20220919_093554.811,PHASE_0,5.049,-0.767,-166.56
24.45,265.85,107.55,151.8,205.7,208.55,25.4,-90.4,38.2,-102.27,0,1.07,0.64,6.665,20220919_093554.923,PHASE_0,5.055,-0.573,-167.27
23.4,291.9,119.0,124.45,198.65,208.3,25.4,-90.0,36.2,-105.75,0,1.07,0.62,6.665,20220919_093555.029,PHASE_0,5.054,-0.461,-170.35
23.4,291.9,119.0,124.45,198.65,208.3,25.4,-90.0,36.2,-105.75,0,1.07,0.62,6.665,20220919_093555.141,PHASE_0,5.054,-0.461,-170.35
23.4,291.9,119.0,124.45,198.65,208.3,25.4,-90.0,36.2,-105.75,0,1.07,0.62,6.665,20220919_093555.255,PHASE_0,5.054,-0.461,-170.35
22.9,343.75,134.6,121.85,189.3,208.55,27.76,-89.86,34.8,-108.25,0,1.07,0.64,6.92,20220919_093555.359,PHASE_0,5.061,-0.171,-170.35
22.9,367.95,136.45,129.65,189.8,220.3,27.76,-89.86,34.8,-108.25,0,1.07,0.64,6.92,20220919_093555.468,PHASE_0,5.061,-0.171,-170.35
23.15,401.55,156.25,110.15,208.05,228.6,28.54,-89.04,33.8,-110.07,0,1.08,0.68,7.331,20220919_093555.577,PHASE_0,5.096,-0.047,-170.57
23.4,399.45,155.45,107.55,210.15,230.7,29.23,-88.13,33.6,-110.44,0,1.07,0.67,7.507,P_20220919_093555.652,PHASE_0,5.142,0.021,-169.34
