Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.7,143.45,51.55,174.7,221.6,204.4,22.28,-93.58,37.2,-103.99,0,0.79,1.04,5.904,20220919_094014.468,PHASE_0,4.834,-0.743,-175.29
24.7,144.5,49.45,192.15,212.2,198.65,22.28,-93.58,37.2,-103.99,0,0.79,1.04,5.904,20220919_094014.576,PHASE_0,4.834,-0.743,-175.29
22.9,147.9,43.45,185.65,209.1,210.15,23.52,-94.12,38.0,-102.61,0,0.8,1.22,6.245,20220919_094014.688,PHASE_0,4.824,-0.676,-173.21
23.95,147.9,45.55,172.9,225.5,228.9,23.52,-94.12,38.0,-102.61,0,0.8,1.22,6.245,20220919_094014.796,PHASE_0,4.824,-0.676,-173.21
23.65,145.55,45.3,177.05,222.9,224.2,24.76,-93.66,35.5,-106.99,0,0.79,1.1,6.61,20220919_094014.905,PHASE_0,4.847,-0.431,-175.89
24.45,146.35,47.1,179.9,214.55,215.6,26.1,-92.4,35.5,-106.99,0,0.79,1.13,7.148,20220919_094015.014,PHASE_0,4.923,-0.333,-173.29
23.65,160.15,72.9,162.75,214.3,197.35,26.1,-92.4,35.5,-106.99,0,0.79,1.13,7.148,20220919_094015.125,PHASE_0,4.923,-0.333,-173.29
23.15,198.15,94.0,141.4,211.15,186.45,27.62,-94.32,35.8,-106.46,0,0.79,1.2,7.148,20220919_094015.234,PHASE_0,4.829,-0.199,-173.16
23.15,225.25,104.4,132.25,201.8,189.05,27.62,-93.72,35.2,-107.53,0,0.76,1.11,7.148,20220919_094015.345,PHASE_0,4.857,-0.17,-173.63
24.7,208.85,88.5,107.55,186.15,192.95,28.97,-95.07,35.2,-107.53,0,0.76,1.11,7.484,20220919_094015.453,PHASE_0,4.787,-0.041,-173.63
23.65,165.35,79.4,67.4,174.45,187.5,29.99,-95.09,30.5,-116.32,0,0.75,1.08,7.484,20220919_094015.564,PHASE_0,4.771,0.341,-181.42
23.65,165.35,79.4,67.4,174.45,187.5,29.99,-95.09,30.5,-116.32,0,0.75,1.08,7.484,20220919_094015.673,PHASE_0,4.771,0.341,-181.42
22.9,133.3,64.8,49.7,165.85,189.3,29.99,-95.09,30.5,-116.32,0,0.75,1.08,7.896,20220919_094015.787,PHASE_0,4.771,0.341,-181.42
22.9,145.55,47.9,59.6,167.7,195.8,30.58,-94.38,27.3,-122.77,0,0.79,1.2,7.896,P_20220919_094015.835,PHASE_0,4.814,0.6,-186.57
