Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.7,82.0,97.65,80.45,142.7,158.3,18.9,-75.0,73.0,-51.71,0,1.01,0.67,4.749,20220919_095706.457,PHASE_0,7.037,-2.406,-107.81
26.8,74.45,101.3,101.3,158.05,35.65,20.13,-80.23,70.8,-54.58,0,1.01,0.65,4.802,20220919_095706.565,PHASE_0,6.592,-2.31,-114.68
25.75,78.35,104.4,107.55,164.05,162.2,20.13,-80.23,70.8,-54.58,0,1.01,0.65,4.975,20220919_095706.672,PHASE_0,6.592,-2.31,-114.68
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095706.782,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095706.893,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.001,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.113,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.221,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.332,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.439,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.549,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.659,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.774,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.878,PHASE_0,6.383,-2.237,-118.08
25.75,78.1,102.85,111.95,167.95,166.65,20.79,-82.59,69.5,-56.28,0,1.01,0.67,4.975,20220919_095707.992,PHASE_0,6.383,-2.237,-118.08
27.05,78.6,105.7,122.35,174.2,167.95,21.4,-84.4,69.2,-56.68,0,1.0,0.62,4.975,20220919_095708.097,PHASE_0,6.254,-2.179,-119.68
24.45,56.25,118.75,67.7,164.55,167.15,21.96,-86.96,69.0,-56.94,0,1.0,0.64,4.346,20220919_095708.207,PHASE_0,6.069,-2.131,-121.94
30.7,51.8,139.55,65.6,189.05,161.45,22.56,-89.56,69.7,-56.02,0,1.03,0.67,4.357,20220919_095708.314,PHASE_0,5.914,-2.095,-123.02
23.15,43.75,169.0,47.35,212.2,182.0,22.54,-92.14,67.2,-59.32,0,1.03,0.71,6.349,20220919_095708.427,PHASE_0,5.623,-2.032,-128.92
23.4,44.5,177.85,43.75,219.5,179.15,22.48,-93.58,64.3,-63.21,0,1.03,0.65,6.349,20220919_095708.535,PHASE_0,5.412,-1.945,-134.31
22.65,88.25,121.35,62.2,181.25,37.5,22.35,-98.95,61.2,-67.43,0,1.04,0.72,6.338,20220919_095708.646,PHASE_0,4.917,-1.793,-144.03
22.9,77.85,125.5,96.6,226.8,176.3,22.15,-100.55,60.2,-68.81,0,0.98,0.64,6.296,20220919_095708.753,PHASE_0,4.769,-1.745,-147.21
22.9,70.05,132.55,113.5,244.25,184.85,22.15,-100.55,60.2,-68.81,0,0.98,0.64,6.296,20220919_095708.862,PHASE_0,4.769,-1.745,-147.21
24.2,106.25,98.15,156.5,206.25,186.45,22.08,-96.88,63.9,-63.75,0,0.98,0.58,6.227,20220919_095708.972,PHASE_0,5.138,-1.94,-138.55
23.15,104.65,96.35,112.2,206.5,201.8,21.93,-98.53,50.5,-82.7,0,1.05,0.89,6.227,20220919_095709.080,PHASE_0,4.69,-1.383,-159.3
23.4,122.65,84.85,130.95,218.75,236.7,22.01,-108.81,57.1,-73.14,0,1.03,0.74,6.227,20220919_095709.192,PHASE_0,4.132,-1.434,-159.94
23.65,142.15,67.15,172.35,210.4,229.15,22.02,-96.92,52.1,-80.33,0,1.01,0.61,6.228,20220919_095709.299,PHASE_0,4.829,-1.478,-155.23
20.05,157.55,58.05,186.45,209.85,217.95,22.02,-96.92,52.1,-80.33,0,1.01,0.61,6.228,20220919_095709.406,PHASE_0,4.829,-1.478,-155.23
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095709.520,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095709.634,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095709.741,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095709.847,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095709.957,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095710.065,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095710.174,PHASE_0,4.11,-1.049,-170.7
22.1,157.8,63.8,190.85,211.95,221.35,22.29,-107.59,48.7,-85.4,0,1.08,0.89,6.228,20220919_095710.283,PHASE_0,4.11,-1.049,-170.7
24.7,159.1,71.35,166.9,227.6,233.05,22.82,-109.32,53.7,-78.0,0,1.1,0.97,6.343,20220919_095710.403,PHASE_0,4.068,-1.205,-164.5
24.7,161.95,78.35,140.1,205.45,89.8,23.63,-110.13,50.0,-83.45,0,1.12,0.99,6.613,20220919_095710.509,PHASE_0,3.992,-0.945,-169.95
23.65,168.45,72.35,139.55,196.6,211.7,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,20220919_095710.618,PHASE_0,4.179,-0.458,-175.83
23.4,169.5,70.05,127.05,197.9,214.05,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,20220919_095710.722,PHASE_0,4.179,-0.458,-175.83
23.4,169.5,70.05,127.05,197.9,214.05,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,20220919_095710.832,PHASE_0,4.179,-0.458,-175.83
23.4,169.5,70.05,127.05,197.9,214.05,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,20220919_095710.941,PHASE_0,4.179,-0.458,-175.83
23.4,169.5,70.05,127.05,197.9,214.05,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,20220919_095711.049,PHASE_0,4.179,-0.458,-175.83
23.4,169.5,70.05,127.05,197.9,214.05,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,20220919_095711.160,PHASE_0,4.179,-0.458,-175.83
23.4,169.5,70.05,127.05,197.9,214.05,26.19,-106.59,42.3,-95.43,0,1.14,1.02,7.044,P_20220919_095711.239,PHASE_0,4.179,-0.458,-175.83
