Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
20.55,204.65,14.55,165.1,80.95,214.05,13.52,-44.82,106.6,-10.09,0,1.14,0.4,4.475,P_20220919_094331.505,PHASE_0,10.166,-1.439,-41.39
21.35,222.65,15.85,158.55,81.25,225.0,13.52,-44.82,106.6,-10.09,0,1.14,0.4,4.475,20220919_094333.301,PHASE_0,10.166,-1.439,-41.39
21.35,222.65,15.85,158.55,81.25,225.0,13.52,-44.82,106.6,-10.09,0,1.14,0.4,4.475,20220919_094333.348,PHASE_0,10.166,-1.439,-41.39
23.15,207.0,56.25,89.8,74.7,190.85,12.12,-47.12,104.7,-12.38,0,1.08,0.35,4.259,20220919_094333.423,PHASE_0,9.949,-1.9,-47.38
22.9,98.4,56.25,64.55,82.25,144.0,12.58,-53.08,96.0,-22.93,0,1.21,0.61,4.144,20220919_094333.533,PHASE_0,9.311,-2.394,-63.43
23.95,107.8,72.9,85.65,99.45,148.15,14.79,-57.89,87.7,-33.13,0,1.18,0.53,4.355,20220919_094333.642,PHASE_0,8.755,-2.414,-76.23
24.2,121.35,81.5,89.55,111.15,145.8,16.59,-61.59,81.9,-40.36,0,1.19,0.56,4.586,20220919_094333.750,PHASE_0,8.326,-2.349,-85.36
24.45,124.7,86.7,95.55,113.0,146.6,17.39,-63.79,79.8,-43.01,0,1.22,0.71,4.586,20220919_094333.859,PHASE_0,8.11,-2.325,-89.41
24.2,128.35,93.45,105.45,122.9,148.95,18.08,-65.68,79.2,-43.77,0,1.19,0.56,4.586,20220919_094333.971,PHASE_0,7.973,-2.298,-91.37
23.65,118.75,96.35,151.0,161.15,148.65,19.36,-70.76,76.5,-47.21,0,1.18,0.51,4.823,20220919_094334.076,PHASE_0,7.528,-2.278,-98.61
23.4,117.4,97.9,166.4,166.1,151.3,19.9,-73.5,76.1,-47.72,0,1.17,0.49,4.762,20220919_094334.187,PHASE_0,7.324,-2.28,-101.32
23.4,129.9,106.25,174.45,167.95,10.4,20.35,-75.25,75.4,-48.62,0,1.17,0.49,4.716,20220919_094334.295,PHASE_0,7.177,-2.259,-103.52
23.65,111.95,111.15,172.35,172.35,125.0,20.35,-75.25,75.4,-48.62,0,1.17,0.49,4.764,20220919_094334.407,PHASE_0,7.177,-2.259,-103.52
20.8,85.9,143.75,152.6,202.85,122.1,20.56,-78.76,72.7,-52.1,0,1.18,0.54,4.764,20220919_094334.514,PHASE_0,6.801,-2.27,-110.3
23.15,84.35,140.85,152.3,206.25,122.35,20.56,-78.76,72.7,-52.1,0,1.18,0.54,4.764,20220919_094334.626,PHASE_0,6.801,-2.27,-110.3
31.25,75.75,142.7,155.95,212.5,120.8,20.64,-79.64,73.7,-50.81,0,1.17,0.49,4.764,20220919_094334.733,PHASE_0,6.776,-2.29,-109.81
23.65,64.55,158.85,153.6,228.6,120.8,20.64,-82.84,71.7,-53.4,0,1.17,0.49,5.058,20220919_094334.840,PHASE_0,6.444,-2.3,-115.6
22.9,55.95,171.05,146.6,247.9,119.75,20.64,-82.84,71.7,-53.4,0,1.17,0.49,5.058,20220919_094334.950,PHASE_0,6.444,-2.3,-115.6
24.45,43.45,180.2,108.55,231.25,125.75,20.63,-86.23,76.3,-47.46,0,1.17,0.47,4.35,20220919_094335.057,PHASE_0,6.357,-2.418,-113.06
23.65,42.4,177.85,77.3,208.85,121.85,20.63,-86.23,76.3,-47.46,0,1.17,0.47,4.35,20220919_094335.168,PHASE_0,6.357,-2.418,-113.06
23.4,43.75,171.6,64.55,197.9,134.1,20.59,-86.39,77.1,-46.44,0,1.18,0.49,4.325,20220919_094335.284,PHASE_0,6.375,-2.437,-112.24
23.65,42.4,173.65,52.3,197.9,142.15,20.59,-86.39,77.1,-46.44,0,1.18,0.49,4.325,20220919_094335.388,PHASE_0,6.375,-2.437,-112.24
24.45,42.95,172.1,42.4,191.1,161.7,20.61,-89.61,73.9,-50.55,0,1.17,0.47,5.581,20220919_094335.500,PHASE_0,5.991,-2.394,-119.55
25.75,43.2,151.55,31.5,175.25,182.8,20.8,-92.9,72.9,-51.84,0,1.17,0.5,5.579,20220919_094335.607,PHASE_0,5.699,-2.352,-123.94
25.25,43.75,153.9,31.5,173.4,181.75,20.8,-92.9,72.9,-51.84,0,1.17,0.5,5.579,20220919_094335.718,PHASE_0,5.699,-2.352,-123.94
26.0,46.85,149.7,35.9,172.1,172.1,21.25,-96.05,70.7,-54.71,0,1.17,0.49,5.579,20220919_094335.836,PHASE_0,5.391,-2.236,-129.51
26.0,46.85,149.7,35.9,172.1,172.1,21.25,-96.05,70.7,-54.71,0,1.17,0.49,5.579,20220919_094335.938,PHASE_0,5.391,-2.236,-129.51
31.25,52.3,146.35,63.0,169.0,29.15,21.73,-97.73,70.2,-55.36,0,1.21,0.6,5.813,20220919_094336.048,PHASE_0,5.261,-2.163,-131.36
35.9,49.7,145.3,73.15,175.25,148.4,21.73,-97.73,70.2,-55.36,0,1.21,0.6,5.813,20220919_094336.157,PHASE_0,5.261,-2.163,-131.36
22.35,48.15,147.9,74.7,182.0,155.45,21.84,-99.34,66.4,-60.39,0,1.21,0.61,5.922,20220919_094336.267,PHASE_0,5.02,-2.016,-137.89
23.15,42.15,173.15,63.0,207.8,178.9,21.84,-99.34,66.4,-60.39,0,1.21,0.61,5.922,20220919_094336.376,PHASE_0,5.02,-2.016,-137.89
24.7,46.05,183.55,53.35,215.35,172.35,21.76,-97.16,62.0,-66.33,0,1.21,0.6,5.901,20220919_094336.485,PHASE_0,5.051,-1.898,-141.73
23.15,80.7,141.4,66.4,202.05,168.2,21.76,-97.16,62.0,-66.33,0,1.21,0.6,5.901,20220919_094336.604,PHASE_0,5.051,-1.898,-141.73
22.9,110.65,121.05,106.5,190.6,181.75,21.65,-98.15,61.6,-66.88,0,1.21,0.67,5.898,20220919_094336.706,PHASE_0,4.963,-1.88,-143.38
22.9,122.65,117.15,124.45,208.55,205.95,21.65,-102.05,61.5,-67.02,0,1.22,0.72,5.898,20220919_094336.814,PHASE_0,4.679,-1.81,-147.42
23.4,132.8,108.85,127.6,216.9,229.9,21.36,-101.76,61.5,-67.02,0,1.22,0.72,5.71,20220919_094336.921,PHASE_0,4.69,-1.839,-147.42
25.0,154.4,103.1,126.0,213.8,241.1,21.13,-98.13,62.7,-65.38,0,1.17,0.54,5.71,20220919_094337.033,PHASE_0,4.978,-1.966,-142.38
25.0,154.4,103.1,126.0,213.8,241.1,21.13,-98.13,62.7,-65.38,0,1.17,0.54,5.71,20220919_094337.140,PHASE_0,4.978,-1.966,-142.38
25.0,154.4,103.1,126.0,213.8,241.1,21.13,-98.13,62.7,-65.38,0,1.17,0.54,5.71,20220919_094337.250,PHASE_0,4.978,-1.966,-142.38
21.35,171.35,82.8,131.25,192.4,239.05,21.13,-98.13,62.7,-65.38,0,1.17,0.54,5.71,20220919_094337.358,PHASE_0,4.978,-1.966,-142.38
24.7,125.75,106.25,89.8,197.65,207.0,21.39,-107.59,56.6,-73.85,0,1.24,0.76,5.562,20220919_094337.467,PHASE_0,4.188,-1.491,-160.05
23.4,159.85,79.65,153.6,204.4,227.85,21.65,-101.85,49.9,-83.6,0,1.21,0.63,5.777,20220919_094337.579,PHASE_0,4.462,-1.306,-163.8
24.2,185.15,56.75,203.9,224.7,236.15,21.65,-101.85,49.9,-83.6,0,1.21,0.63,5.903,20220919_094337.686,PHASE_0,4.462,-1.306,-163.8
24.7,185.9,58.85,213.5,238.25,120.8,22.2,-110.1,41.1,-97.39,0,1.19,0.62,5.903,20220919_094337.799,PHASE_0,3.955,-0.576,-185.29
24.45,169.25,71.05,210.9,232.55,237.5,22.2,-110.1,41.1,-97.39,0,1.19,0.62,5.903,20220919_094337.906,PHASE_0,3.955,-0.576,-185.29
23.4,164.8,74.2,152.3,227.05,213.25,23.38,-108.18,44.5,-91.9,0,1.24,0.71,6.161,20220919_094338.018,PHASE_0,4.069,-0.736,-176.7
25.25,162.2,79.9,130.45,204.65,204.9,24.93,-104.73,43.7,-93.17,0,1.21,0.61,6.161,20220919_094338.122,PHASE_0,4.28,-0.672,-172.97
