Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
27.3,116.65,102.05,149.45,167.15,147.1,17.41,-69.71,72.4,-52.49,0,1.18,-0.32,4.604,20220919_093755.999,PHASE_0,7.352,-2.468,-104.79
27.3,116.65,102.05,149.45,167.15,147.1,17.41,-69.71,72.4,-52.49,0,1.18,-0.32,4.604,20220919_093756.108,PHASE_0,7.352,-2.468,-104.79
27.85,106.25,101.0,164.3,180.7,141.9,18.07,-72.37,71.6,-53.53,0,1.19,-0.34,4.616,20220919_093756.221,PHASE_0,7.145,-2.435,-107.83
27.05,105.7,100.75,164.55,180.7,149.7,18.61,-74.31,70.8,-54.58,0,1.18,-0.35,4.616,20220919_093756.324,PHASE_0,6.986,-2.396,-110.28
24.45,104.9,101.3,164.8,181.75,156.75,18.61,-74.31,70.8,-54.58,0,1.18,-0.35,4.616,20220919_093756.436,PHASE_0,6.986,-2.396,-110.28
27.05,101.55,105.2,170.05,187.2,161.7,19.03,-76.93,70.2,-55.36,0,1.18,-0.39,4.616,20220919_093756.546,PHASE_0,6.778,-2.381,-113.26
27.05,91.4,107.55,163.8,195.55,165.85,19.03,-78.53,69.3,-56.55,0,1.18,-0.41,4.729,20220919_093756.657,PHASE_0,6.618,-2.387,-116.05
27.05,72.9,109.6,145.55,191.1,166.4,19.44,-78.94,69.3,-56.55,0,1.18,-0.41,4.729,20220919_093756.764,PHASE_0,6.604,-2.345,-116.05
27.05,77.6,106.25,122.9,177.85,164.8,19.97,-82.27,69.0,-56.94,0,1.18,-0.38,4.833,20220919_093756.875,PHASE_0,6.356,-2.314,-119.24
27.05,77.6,106.25,122.9,177.85,164.8,19.97,-82.27,69.0,-56.94,0,1.18,-0.38,4.833,20220919_093756.987,PHASE_0,6.356,-2.314,-119.24
26.8,73.65,105.45,103.6,166.65,159.1,19.97,-82.27,69.0,-56.94,0,1.18,-0.38,4.833,20220919_093757.095,PHASE_0,6.356,-2.314,-119.24
26.8,73.65,105.45,103.6,166.65,159.1,19.97,-82.27,69.0,-56.94,0,1.18,-0.38,4.833,20220919_093757.204,PHASE_0,6.356,-2.314,-119.24
26.8,73.65,105.45,103.6,166.65,159.1,19.97,-82.27,69.0,-56.94,0,1.18,-0.38,4.833,20220919_093757.312,PHASE_0,6.356,-2.314,-119.24
26.55,58.05,117.4,72.9,169.5,155.2,20.87,-86.87,69.1,-56.81,0,1.19,-0.35,4.325,20220919_093757.422,PHASE_0,6.038,-2.248,-122.81
30.7,58.05,120.55,81.25,175.5,154.15,20.87,-86.87,69.1,-56.81,0,1.19,-0.35,4.325,20220919_093757.530,PHASE_0,6.038,-2.248,-122.81
24.2,54.9,124.2,85.9,181.5,164.8,20.98,-88.68,67.1,-59.46,0,1.19,-0.32,4.34,20220919_093757.642,PHASE_0,5.828,-2.189,-127.16
24.2,54.9,124.2,85.9,181.5,164.8,20.98,-88.68,67.1,-59.46,0,1.19,-0.32,4.34,20220919_093757.750,PHASE_0,5.828,-2.189,-127.16
24.45,44.5,161.95,45.3,220.3,170.8,20.92,-93.02,62.0,-66.33,0,1.19,-0.37,6.106,20220919_093757.858,PHASE_0,5.328,-2.019,-138.43
38.0,70.3,160.4,42.15,227.85,159.6,20.92,-93.02,62.0,-66.33,0,1.19,-0.37,6.106,20220919_093757.969,PHASE_0,5.328,-2.019,-138.43
30.95,77.05,147.9,77.6,217.95,165.1,20.95,-95.55,62.2,-66.06,0,1.18,-0.35,6.159,20220919_093758.077,PHASE_0,5.148,-1.997,-140.66
24.7,70.05,147.9,92.4,247.65,169.25,20.95,-95.55,62.2,-66.06,0,1.18,-0.35,6.159,20220919_093758.187,PHASE_0,5.148,-1.997,-140.66
24.2,81.75,135.4,106.75,249.7,171.85,20.92,-97.62,60.1,-68.95,0,1.18,-0.32,6.137,20220919_093758.296,PHASE_0,4.937,-1.894,-145.65
22.9,116.9,103.1,139.3,225.5,177.6,20.92,-97.62,60.1,-68.95,0,1.18,-0.32,6.137,20220919_093758.406,PHASE_0,4.937,-1.894,-145.65
19.75,152.6,80.95,167.7,207.0,186.45,20.82,-93.32,62.7,-65.38,0,1.18,-0.34,6.137,20220919_093758.515,PHASE_0,5.323,-2.049,-137.88
23.4,164.55,73.15,188.8,206.5,204.65,20.82,-99.32,50.7,-82.4,0,1.18,-0.27,6.137,20220919_093758.624,PHASE_0,4.615,-1.466,-160.9
23.65,179.4,69.0,197.35,218.45,229.15,20.75,-99.35,50.7,-82.4,0,1.16,-0.32,6.093,20220919_093758.734,PHASE_0,4.611,-1.471,-161.0
24.7,172.9,72.65,195.55,215.85,221.05,20.75,-99.35,50.7,-82.4,0,1.16,-0.32,6.095,20220919_093758.857,PHASE_0,4.611,-1.471,-161.0
24.7,172.9,72.65,195.55,215.85,221.05,20.75,-99.35,50.7,-82.4,0,1.16,-0.32,6.095,20220919_093758.955,PHASE_0,4.611,-1.471,-161.0
25.5,173.65,73.95,184.1,209.1,213.0,21.19,-99.99,48.2,-86.16,0,1.18,-0.35,6.095,20220919_093759.061,PHASE_0,4.544,-1.301,-164.96
23.65,173.4,73.4,159.1,195.05,78.35,21.99,-102.39,44.3,-92.22,0,1.18,-0.34,6.217,20220919_093759.170,PHASE_0,4.376,-0.982,-172.62
30.45,173.15,74.45,153.9,187.75,195.8,21.99,-102.39,44.3,-92.22,0,1.18,-0.34,6.46,20220919_093759.279,PHASE_0,4.376,-0.982,-172.62
23.95,173.65,73.4,152.3,184.35,195.8,22.93,-103.23,43.5,-93.49,0,1.16,-0.35,6.46,20220919_093759.389,PHASE_0,4.338,-0.848,-173.79
23.95,172.9,72.65,151.55,196.05,207.55,22.93,-103.23,43.5,-93.49,0,1.16,-0.35,6.722,20220919_093759.500,PHASE_0,4.338,-0.848,-173.79
23.95,172.9,72.65,151.55,196.05,207.55,22.93,-103.23,43.5,-93.49,0,1.16,-0.35,6.722,20220919_093759.611,PHASE_0,4.338,-0.848,-173.79
23.95,172.9,72.65,151.55,196.05,207.55,22.93,-103.23,43.5,-93.49,0,1.16,-0.35,6.722,20220919_093759.718,PHASE_0,4.338,-0.848,-173.79
24.45,172.9,72.9,151.55,211.15,224.7,23.93,-102.33,40.4,-98.55,0,1.16,-0.39,6.722,20220919_093759.831,PHASE_0,4.388,-0.622,-176.95
24.2,179.9,68.75,160.4,198.65,206.75,25.2,-102.4,39.2,-100.56,0,1.18,-0.34,7.004,20220919_093759.938,PHASE_0,4.393,-0.456,-177.76
25.75,178.1,69.75,146.85,198.15,201.55,26.83,-104.43,39.3,-100.39,0,1.18,-0.31,7.004,20220919_093800.047,PHASE_0,4.293,-0.293,-177.99
25.75,178.1,69.75,146.85,198.15,201.55,26.83,-104.43,39.3,-100.39,0,1.18,-0.31,7.004,20220919_093800.156,PHASE_0,4.293,-0.293,-177.99
23.65,172.9,73.15,130.45,198.95,205.95,28.63,-106.53,39.5,-100.06,0,1.19,-0.31,7.608,20220919_093800.271,PHASE_0,4.186,-0.125,-177.96
25.25,180.95,68.2,146.05,197.9,205.95,30.41,-105.41,38.3,-102.09,0,1.19,-0.34,7.608,20220919_093800.374,PHASE_0,4.245,0.051,-177.09
25.25,180.95,68.2,146.05,197.9,205.95,30.41,-105.41,38.3,-102.09,0,1.19,-0.34,7.608,20220919_093800.484,PHASE_0,4.245,0.051,-177.09
25.25,180.95,68.2,146.05,197.9,205.95,30.41,-105.41,38.3,-102.09,0,1.19,-0.34,7.608,20220919_093800.594,PHASE_0,4.245,0.051,-177.09
25.25,180.95,68.2,146.05,197.9,205.95,30.41,-105.41,38.3,-102.09,0,1.19,-0.34,7.608,20220919_093800.704,PHASE_0,4.245,0.051,-177.09
25.25,180.95,68.2,146.05,197.9,205.95,30.41,-105.41,38.3,-102.09,0,1.19,-0.34,7.608,20220919_093800.814,PHASE_0,4.245,0.051,-177.09
24.7,184.6,65.6,151.55,199.7,207.55,30.41,-103.11,36.4,-105.4,0,1.19,-0.3,8.341,P_20220919_093800.899,PHASE_0,4.364,0.12,-178.1
