Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
20.55,184.1,37.75,153.6,85.15,170.8,18.5,-58.9,122.2,8.72,0,1.18,-0.07,5.501,P_20220919_095519.026,PHASE_0,9.923,-1.055,-31.68
17.95,191.1,32.55,145.55,76.8,183.55,18.5,-58.9,122.2,8.72,0,1.18,-0.07,5.501,20220919_095520.648,PHASE_0,9.923,-1.055,-31.68
17.95,191.1,32.55,145.55,76.8,183.55,18.5,-58.9,122.2,8.72,0,1.18,-0.07,5.501,20220919_095520.690,PHASE_0,9.923,-1.055,-31.68
24.7,185.65,47.1,77.05,56.75,172.1,13.94,-59.84,113.7,-1.54,0,1.18,0.01,4.802,20220919_095520.795,PHASE_0,9.52,-2.158,-47.44
23.65,138.25,97.65,95.3,110.15,119.25,12.45,-57.05,100.7,-17.22,0,1.22,0.18,4.542,20220919_095520.903,PHASE_0,9.212,-2.546,-61.82
25.75,63.25,122.65,99.7,169.25,0.0,11.87,-55.77,85.6,-35.74,0,1.22,0.03,4.377,20220919_095521.021,PHASE_0,8.686,-2.778,-79.64
24.2,65.85,97.9,56.25,127.3,146.05,12.46,-56.86,81.4,-40.99,0,1.19,-0.02,4.38,20220919_095521.126,PHASE_0,8.461,-2.761,-85.39
24.7,97.1,100.5,97.65,143.45,135.15,14.41,-60.71,80.4,-42.25,0,1.17,0.0,4.58,20220919_095521.233,PHASE_0,8.232,-2.632,-88.55
24.7,84.85,102.85,121.35,160.65,119.25,15.3,-61.7,78.4,-44.79,0,1.15,0.05,4.727,20220919_095521.342,PHASE_0,8.114,-2.543,-91.19
24.45,82.0,102.6,100.25,157.8,134.6,15.3,-61.7,78.4,-44.79,0,1.15,0.05,4.769,20220919_095521.457,PHASE_0,8.114,-2.543,-91.19
26.55,74.2,106.75,77.6,153.6,149.45,15.9,-64.7,75.6,-48.36,0,1.17,0.09,4.769,20220919_095521.564,PHASE_0,7.799,-2.553,-97.16
26.55,74.2,106.75,77.6,153.6,149.45,15.9,-64.7,75.6,-48.36,0,1.17,0.09,4.769,20220919_095521.675,PHASE_0,7.799,-2.553,-97.16
26.55,74.2,106.75,77.6,153.6,149.45,15.9,-64.7,75.6,-48.36,0,1.17,0.09,4.769,20220919_095521.784,PHASE_0,7.799,-2.553,-97.16
26.55,74.2,106.75,77.6,153.6,149.45,15.9,-64.7,75.6,-48.36,0,1.17,0.09,4.769,20220919_095521.899,PHASE_0,7.799,-2.553,-97.16
26.55,74.2,106.75,77.6,153.6,149.45,15.9,-64.7,75.6,-48.36,0,1.17,0.09,4.769,20220919_095522.004,PHASE_0,7.799,-2.553,-97.16
27.3,69.5,101.8,67.95,140.1,136.15,17.12,-67.62,77.1,-46.44,0,1.21,0.11,4.522,20220919_095522.113,PHASE_0,7.698,-2.487,-96.94
25.5,82.0,103.6,85.65,149.7,155.95,17.64,-72.04,76.2,-47.59,0,1.19,0.09,4.522,20220919_095522.219,PHASE_0,7.345,-2.534,-101.99
26.0,79.4,102.85,94.25,151.55,156.5,18.08,-72.58,72.9,-51.84,0,1.18,0.0,4.59,20220919_095522.331,PHASE_0,7.184,-2.455,-106.34
26.55,82.0,101.8,112.2,156.75,155.45,18.53,-74.93,71.8,-53.27,0,1.18,0.01,4.51,20220919_095522.438,PHASE_0,6.977,-2.433,-109.67
25.5,88.25,106.25,133.55,174.7,155.7,18.53,-74.93,71.8,-53.27,0,1.18,0.01,4.51,20220919_095522.552,PHASE_0,6.977,-2.433,-109.67
28.35,82.0,110.65,141.9,187.75,154.15,19.02,-78.62,71.6,-53.53,0,1.17,0.07,4.746,20220919_095522.657,PHASE_0,6.704,-2.432,-113.13
27.85,84.85,111.95,147.1,195.05,154.9,19.02,-78.62,71.6,-53.53,0,1.17,0.07,4.746,20220919_095522.767,PHASE_0,6.704,-2.432,-113.13
29.9,70.55,114.05,147.9,197.9,170.8,19.45,-80.95,69.6,-56.15,0,1.17,0.0,5.021,20220919_095522.880,PHASE_0,6.46,-2.373,-117.65
26.8,68.2,116.1,147.65,197.1,174.2,19.45,-80.95,69.6,-56.15,0,1.17,0.0,5.021,20220919_095522.990,PHASE_0,6.46,-2.373,-117.65
28.9,66.1,123.65,147.35,204.9,167.15,19.92,-83.22,69.4,-56.41,0,1.18,0.01,4.371,20220919_095523.099,PHASE_0,6.296,-2.336,-119.71
28.9,64.8,125.5,144.5,206.25,162.5,20.44,-85.54,70.2,-55.36,0,1.18,0.07,4.371,20220919_095523.203,PHASE_0,6.166,-2.313,-120.46
27.05,54.9,131.25,103.9,190.35,162.75,20.44,-85.54,70.2,-55.36,0,1.18,0.07,4.371,20220919_095523.311,PHASE_0,6.166,-2.313,-120.46
26.3,51.55,132.8,73.15,173.4,165.35,20.91,-89.01,70.6,-54.84,0,1.18,0.07,4.336,20220919_095523.421,PHASE_0,5.928,-2.286,-122.94
25.75,53.6,131.25,65.1,168.45,166.65,20.91,-89.91,70.8,-54.58,0,1.18,0.04,4.336,20220919_095523.535,PHASE_0,5.864,-2.292,-123.58
25.75,53.6,131.25,65.1,168.45,166.65,20.91,-89.91,70.8,-54.58,0,1.18,0.04,4.336,20220919_095523.643,PHASE_0,5.864,-2.292,-123.58
25.75,53.6,131.25,65.1,168.45,166.65,20.91,-89.91,70.8,-54.58,0,1.18,0.04,4.336,20220919_095523.755,PHASE_0,5.864,-2.292,-123.58
25.75,53.6,131.25,65.1,168.45,166.65,20.91,-89.91,70.8,-54.58,0,1.18,0.04,4.336,20220919_095523.862,PHASE_0,5.864,-2.292,-123.58
23.65,49.2,144.25,73.15,186.95,177.85,21.24,-91.14,69.0,-56.94,0,1.18,0.07,6.228,20220919_095523.975,PHASE_0,5.715,-2.212,-126.84
24.2,49.2,153.35,68.2,196.05,57.55,21.17,-93.57,66.0,-60.92,0,1.18,0.07,6.228,20220919_095524.080,PHASE_0,5.422,-2.122,-133.32
23.4,106.75,103.35,113.0,178.9,190.6,21.04,-95.94,64.4,-63.07,0,1.18,0.07,6.21,20220919_095524.190,PHASE_0,5.188,-2.061,-137.97
22.9,101.3,114.05,122.9,207.25,204.15,21.04,-95.94,64.4,-63.07,0,1.18,0.07,6.108,20220919_095524.301,PHASE_0,5.188,-2.061,-137.97
23.4,134.1,90.85,124.7,189.3,222.1,20.84,-97.34,65.6,-61.46,0,1.19,0.09,6.108,20220919_095524.408,PHASE_0,5.111,-2.103,-137.96
23.95,144.75,72.9,115.1,173.4,238.25,20.84,-97.34,65.6,-61.46,0,1.19,0.09,6.108,20220919_095524.520,PHASE_0,5.111,-2.103,-137.96
23.4,129.9,107.0,84.1,206.5,226.8,20.6,-92.2,64.0,-63.61,0,1.19,0.14,6.068,20220919_095524.629,PHASE_0,5.44,-2.122,-135.21
23.95,148.65,97.9,109.6,197.1,212.2,20.73,-97.23,59.7,-69.5,0,1.19,0.12,6.068,20220919_095524.736,PHASE_0,4.948,-1.901,-146.0
22.9,172.9,78.35,132.0,176.3,204.4,20.73,-97.23,59.7,-69.5,0,1.19,0.12,6.094,20220919_095524.841,PHASE_0,4.948,-1.901,-146.0
23.15,180.7,64.8,135.9,170.05,202.85,20.86,-100.06,53.3,-78.58,0,1.21,0.21,6.094,20220919_095524.954,PHASE_0,4.613,-1.568,-157.78
23.15,177.85,62.2,133.55,170.55,212.2,20.86,-100.06,53.3,-78.58,0,1.21,0.21,6.11,20220919_095525.064,PHASE_0,4.613,-1.568,-157.78
23.15,182.0,67.15,113.25,175.75,236.95,20.84,-100.94,47.2,-87.69,0,1.22,0.18,6.11,20220919_095525.168,PHASE_0,4.466,-1.257,-167.79
22.9,197.9,73.4,89.8,180.45,255.45,20.84,-100.94,47.2,-87.69,0,1.22,0.18,6.095,20220919_095525.282,PHASE_0,4.466,-1.257,-167.79
25.5,206.25,80.2,69.75,184.1,257.25,20.94,-96.64,47.2,-87.69,0,1.21,0.08,6.095,20220919_095525.392,PHASE_0,4.732,-1.34,-163.39
25.5,210.65,89.55,65.85,185.9,237.2,20.94,-96.14,43.9,-92.85,0,1.21,0.09,6.095,20220919_095525.499,PHASE_0,4.72,-1.181,-168.05
23.15,207.8,89.55,77.6,172.9,208.05,21.55,-96.75,43.9,-92.85,0,1.21,0.09,6.095,20220919_095525.612,PHASE_0,4.696,-1.119,-168.05
23.15,207.8,89.55,77.6,172.9,208.05,21.55,-96.75,43.9,-92.85,0,1.21,0.09,6.095,20220919_095525.724,PHASE_0,4.696,-1.119,-168.05
24.2,202.05,85.4,55.95,185.65,213.8,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095525.831,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095525.938,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095526.051,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095526.171,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095526.269,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095526.378,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095526.490,PHASE_0,4.423,-0.478,-181.45
25.25,202.6,86.15,44.0,197.35,216.4,23.79,-101.59,37.4,-103.65,0,1.19,0.08,6.565,20220919_095526.602,PHASE_0,4.423,-0.478,-181.45
25.5,206.25,84.35,26.3,193.45,216.65,26.36,-100.56,32.4,-112.68,0,1.21,0.19,6.954,20220919_095526.708,PHASE_0,4.508,0.005,-186.88
24.45,208.05,81.5,21.6,196.05,214.05,26.36,-100.56,32.4,-112.68,0,1.21,0.19,6.954,P_20220919_095526.765,PHASE_0,4.508,0.005,-186.88
