Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.95,53.1,131.5,64.55,189.8,154.15,18.93,-78.03,65.0,-62.27,0,0.44,1.4,4.411,20220919_094053.084,PHASE_0,6.483,-2.3,-121.37
23.95,53.1,131.5,64.55,189.8,154.15,18.93,-78.03,65.0,-62.27,0,0.44,1.4,4.411,20220919_094053.189,PHASE_0,6.483,-2.3,-121.37
23.95,53.1,131.5,64.55,189.8,154.15,18.93,-78.03,65.0,-62.27,0,0.44,1.4,4.411,20220919_094053.300,PHASE_0,6.483,-2.3,-121.37
23.95,53.1,131.5,64.55,189.8,154.15,18.93,-78.03,65.0,-62.27,0,0.44,1.4,4.411,20220919_094053.411,PHASE_0,6.483,-2.3,-121.37
23.95,53.1,131.5,64.55,189.8,154.15,18.93,-78.03,65.0,-62.27,0,0.44,1.4,4.411,20220919_094053.516,PHASE_0,6.483,-2.3,-121.37
23.95,53.1,131.5,64.55,189.8,154.15,18.93,-78.03,65.0,-62.27,0,0.44,1.4,4.411,20220919_094053.626,PHASE_0,6.483,-2.3,-121.37
22.9,64.55,138.8,114.55,217.15,133.3,19.14,-79.74,60.5,-68.39,0,0.43,1.21,4.504,20220919_094053.737,PHASE_0,6.195,-2.171,-128.99
30.95,43.2,185.65,76.55,254.4,109.85,19.44,-84.24,57.6,-72.44,0,0.47,1.47,4.349,20220919_094053.845,PHASE_0,5.778,-2.054,-137.24
25.25,43.45,183.85,36.95,227.85,103.1,19.54,-85.64,59.7,-69.5,0,0.45,1.24,4.323,20220919_094053.950,PHASE_0,5.749,-2.113,-135.6
22.9,72.65,159.6,46.05,214.55,94.5,19.54,-85.64,59.7,-69.5,0,0.45,1.24,5.657,20220919_094054.063,PHASE_0,5.749,-2.113,-135.6
22.9,92.4,122.9,86.15,197.1,106.25,19.49,-88.29,57.0,-73.28,0,0.44,1.33,5.657,20220919_094054.172,PHASE_0,5.471,-2.01,-142.08
22.9,88.0,127.6,97.1,228.35,112.5,19.49,-88.29,57.0,-73.28,0,0.44,1.33,5.658,20220919_094054.282,PHASE_0,5.471,-2.01,-142.08
23.65,95.55,123.65,81.5,231.25,154.15,19.49,-90.09,57.7,-72.29,0,0.4,1.18,5.658,20220919_094054.388,PHASE_0,5.363,-2.022,-142.89
22.9,153.9,74.45,101.8,179.9,199.7,19.39,-84.49,56.5,-73.99,0,0.44,1.17,5.615,20220919_094054.500,PHASE_0,5.724,-2.02,-139.09
23.15,156.25,73.65,118.2,189.05,209.35,19.39,-84.49,56.5,-73.99,0,0.44,1.17,5.6,20220919_094054.606,PHASE_0,5.724,-2.02,-139.09
23.95,166.4,74.2,114.8,197.9,216.65,19.24,-92.84,47.9,-86.62,0,0.43,1.21,5.6,20220919_094054.717,PHASE_0,4.939,-1.585,-160.22
22.65,169.75,74.2,116.9,205.45,228.6,19.24,-92.84,47.9,-86.62,0,0.43,1.21,5.6,20220919_094054.827,PHASE_0,4.939,-1.585,-160.22
22.9,178.9,68.75,114.8,205.7,247.65,19.16,-90.46,48.5,-85.71,0,0.43,1.25,5.6,20220919_094054.936,PHASE_0,5.101,-1.657,-157.01
22.9,187.75,58.55,110.15,200.75,262.5,19.16,-90.46,48.5,-85.71,0,0.43,1.25,5.57,20220919_094055.045,PHASE_0,5.101,-1.657,-157.01
24.2,188.0,56.25,106.75,204.4,259.6,19.47,-91.47,42.7,-94.78,0,0.47,1.27,5.57,20220919_094055.154,PHASE_0,4.951,-1.324,-166.78
24.2,188.0,56.25,106.75,204.4,259.6,19.47,-91.47,42.7,-94.78,0,0.47,1.27,5.57,20220919_094055.266,PHASE_0,4.951,-1.324,-166.78
24.2,188.0,56.25,106.75,204.4,259.6,19.47,-91.47,42.7,-94.78,0,0.47,1.27,5.57,20220919_094055.375,PHASE_0,4.951,-1.324,-166.78
24.2,188.0,56.25,106.75,204.4,259.6,19.47,-91.47,42.7,-94.78,0,0.47,1.27,5.57,20220919_094055.486,PHASE_0,4.951,-1.324,-166.78
24.7,181.25,65.35,92.4,197.9,210.15,21.65,-95.55,40.1,-99.05,0,0.51,1.71,5.812,20220919_094055.597,PHASE_0,4.733,-0.927,-172.95
25.75,177.3,67.95,78.6,203.1,214.3,23.05,-95.85,35.0,-107.89,0,0.54,1.66,6.414,20220919_094055.703,PHASE_0,4.717,-0.508,-180.69
25.25,178.35,69.0,64.3,207.55,218.45,24.43,-94.63,33.7,-110.26,0,0.54,1.63,6.986,20220919_094055.813,PHASE_0,4.791,-0.334,-180.46
25.25,178.35,69.0,64.3,207.55,218.45,24.43,-94.63,33.7,-110.26,0,0.54,1.63,6.986,20220919_094055.921,PHASE_0,4.791,-0.334,-180.46
24.7,180.7,64.55,68.75,207.8,216.9,25.82,-95.02,31.2,-114.96,0,0.54,1.66,6.986,20220919_094056.038,PHASE_0,4.783,-0.053,-184.16
24.7,180.7,64.55,68.75,207.8,216.9,25.82,-95.02,31.2,-114.96,0,0.54,1.66,6.986,20220919_094056.141,PHASE_0,4.783,-0.053,-184.16
25.75,182.0,63.0,56.75,210.9,218.45,25.82,-95.02,31.2,-114.96,0,0.54,1.66,6.986,20220919_094056.250,PHASE_0,4.783,-0.053,-184.16
23.15,181.5,63.25,39.05,214.55,221.6,27.22,-95.32,30.6,-116.13,0,0.51,1.5,7.39,20220919_094056.358,PHASE_0,4.77,0.107,-184.23
22.9,184.1,64.3,32.25,214.55,221.6,28.72,-95.52,30.1,-117.1,0,0.48,1.35,7.614,20220919_094056.470,PHASE_0,4.758,0.267,-183.9
24.7,184.1,63.0,30.95,217.95,220.8,28.72,-95.52,30.1,-117.1,0,0.48,1.35,7.614,20220919_094056.578,PHASE_0,4.758,0.267,-183.9
22.9,184.35,63.8,31.25,215.35,222.35,30.22,-95.82,29.0,-119.29,0,0.5,1.39,8.247,20220919_094056.697,PHASE_0,4.74,0.468,-184.89
24.2,185.9,60.15,26.55,215.85,224.7,30.22,-95.82,29.0,-119.29,0,0.5,1.39,8.247,20220919_094056.796,PHASE_0,4.74,0.468,-184.89
23.15,186.15,56.25,25.75,218.2,222.1,31.74,-95.84,28.0,-121.32,0,0.5,1.35,8.247,20220919_094056.903,PHASE_0,4.73,0.663,-185.42
23.95,186.95,56.25,24.7,213.8,218.2,33.28,-95.88,27.2,-122.98,0,0.51,1.31,8.985,20220919_094057.014,PHASE_0,4.714,0.846,-185.58
25.25,186.7,56.25,20.05,212.2,216.4,33.28,-94.28,26.5,-124.45,0,0.51,1.29,8.985,20220919_094057.124,PHASE_0,4.79,0.882,-185.45
23.4,189.55,57.0,17.7,213.0,216.9,34.79,-95.79,26.5,-124.45,0,0.51,1.29,9.749,20220919_094057.233,PHASE_0,4.698,1.018,-185.45
23.4,189.55,57.0,17.7,213.0,216.9,34.79,-95.79,26.5,-124.45,0,0.51,1.29,9.749,P_20220919_094057.269,PHASE_0,4.698,1.018,-185.45
