Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
25.25,172.1,38.0,159.6,83.05,146.05,24.37,-68.17,106.5,-10.21,0,1.18,0.12,5.533,P_20220919_094436.517,PHASE_0,9.057,-1.148,-54.01
24.2,160.4,39.8,156.75,88.25,136.7,22.85,-69.05,121.9,8.35,0,1.1,-0.13,5.533,20220919_094439.261,PHASE_0,9.422,-1.013,-37.85
22.9,158.55,36.45,157.55,96.6,135.65,22.85,-69.05,121.9,8.35,0,1.1,-0.13,5.533,20220919_094439.315,PHASE_0,9.422,-1.013,-37.85
22.65,164.55,33.05,167.95,90.85,154.15,20.9,-63.1,123.9,10.78,0,1.0,-0.37,6.32,20220919_094439.376,PHASE_0,9.775,-0.875,-31.42
22.35,186.95,28.35,195.3,108.55,189.55,18.65,-56.85,118.2,3.88,0,0.96,-0.35,6.32,20220919_094439.484,PHASE_0,9.945,-1.022,-34.32
22.9,178.9,22.9,278.35,156.25,180.45,16.53,-56.93,119.1,4.97,0,1.01,-0.02,5.03,20220919_094439.597,PHASE_0,9.918,-1.365,-35.43
22.9,199.7,21.05,304.4,170.05,190.35,12.43,-50.23,114.8,-0.22,0,1.24,0.67,4.131,20220919_094439.704,PHASE_0,10.066,-1.757,-38.02
24.45,221.6,46.05,124.2,83.85,73.65,9.19,-46.69,108.2,-8.16,0,1.33,1.03,3.488,20220919_094439.814,PHASE_0,9.97,-2.282,-45.66
24.2,114.55,69.25,89.3,99.45,146.05,8.9,-45.4,97.7,-20.86,0,1.25,0.96,3.427,20220919_094439.923,PHASE_0,9.699,-2.515,-57.36
24.7,95.3,57.0,92.4,105.7,145.8,10.73,-47.73,79.6,-43.26,0,1.26,0.9,3.757,20220919_094440.033,PHASE_0,8.932,-2.619,-80.26
24.2,106.25,71.6,86.95,107.8,148.65,12.91,-49.71,82.3,-39.86,0,1.21,0.74,4.008,20220919_094440.141,PHASE_0,9.009,-2.354,-76.66
