Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.1,318.75,18.2,189.8,111.7,161.7,8.44,-40.54,110.0,-6.0,0,0.65,1.6,4.627,P_20220919_094102.543,PHASE_0,10.32,-1.932,-38.1
20.55,343.75,16.9,176.8,103.9,159.1,8.44,-40.54,110.0,-6.0,0,0.65,1.6,4.078,20220919_094104.127,PHASE_0,10.32,-1.932,-38.1
22.65,345.8,16.4,133.05,126.3,166.4,4.65,-37.85,101.3,-16.49,0,0.68,1.87,3.658,20220919_094104.234,PHASE_0,10.064,-2.673,-49.69
27.05,138.5,180.45,91.4,139.55,112.5,4.0,-38.0,93.0,-26.6,0,0.57,1.53,3.224,20220919_094104.344,PHASE_0,9.743,-2.99,-60.6
25.5,58.55,87.2,27.85,95.3,120.55,5.47,-38.77,79.8,-43.01,0,0.51,1.36,3.265,20220919_094104.452,PHASE_0,9.259,-2.994,-76.31
25.5,67.15,101.55,22.1,110.65,114.05,8.8,-46.3,81.9,-40.36,0,0.5,1.24,3.824,20220919_094104.560,PHASE_0,9.031,-2.832,-77.86
24.2,69.25,89.55,22.9,103.9,109.85,9.86,-48.36,79.9,-42.88,0,0.45,1.42,4.063,20220919_094104.676,PHASE_0,8.862,-2.782,-81.38
26.3,73.65,97.9,23.15,108.85,110.65,9.86,-49.86,79.5,-43.39,0,0.51,1.2,4.063,20220919_094104.779,PHASE_0,8.743,-2.854,-83.39
25.25,64.55,110.9,15.85,123.15,113.0,10.84,-50.84,79.5,-43.39,0,0.51,1.2,4.063,20220919_094104.892,PHASE_0,8.724,-2.75,-83.39
24.2,57.25,102.3,23.4,114.55,104.15,11.92,-53.82,78.8,-44.28,0,0.47,1.28,4.29,20220919_094104.999,PHASE_0,8.539,-2.721,-86.18
28.1,72.1,105.95,26.8,113.0,89.8,12.87,-54.37,77.4,-46.06,0,0.5,1.27,4.29,20220919_094105.106,PHASE_0,8.485,-2.606,-87.56
25.5,65.1,101.8,27.05,115.1,105.95,12.87,-54.37,77.4,-46.06,0,0.5,1.27,4.577,20220919_094105.220,PHASE_0,8.485,-2.606,-87.56
25.5,65.1,101.8,27.05,115.1,105.95,12.87,-54.37,77.4,-46.06,0,0.5,1.27,4.577,20220919_094105.328,PHASE_0,8.485,-2.606,-87.56
25.5,65.1,101.8,27.05,115.1,105.95,12.87,-54.37,77.4,-46.06,0,0.5,1.27,4.577,20220919_094105.437,PHASE_0,8.485,-2.606,-87.56
29.9,54.65,113.25,26.8,140.85,0.0,14.3,-56.9,73.7,-50.81,0,0.54,1.17,4.711,20220919_094105.546,PHASE_0,8.211,-2.498,-93.41
31.25,55.95,114.55,29.15,140.35,103.9,14.3,-56.9,73.7,-50.81,0,0.54,1.17,4.852,20220919_094105.657,PHASE_0,8.211,-2.498,-93.41
27.05,54.65,110.4,23.65,136.95,119.0,14.97,-61.67,75.2,-48.88,0,0.51,1.25,4.852,20220919_094105.765,PHASE_0,7.963,-2.58,-95.58
32.0,51.0,116.1,18.2,141.9,134.85,14.97,-61.67,75.2,-48.88,0,0.51,1.25,4.848,20220919_094105.878,PHASE_0,7.963,-2.58,-95.58
27.85,53.35,112.2,20.3,139.55,137.5,15.75,-65.35,74.2,-50.16,0,0.5,1.17,4.848,20220919_094105.986,PHASE_0,7.684,-2.584,-99.76
27.05,66.4,102.6,29.65,127.3,126.8,15.75,-65.35,74.2,-50.16,0,0.5,1.17,4.848,20220919_094106.094,PHASE_0,7.684,-2.584,-99.76
27.05,64.55,103.9,27.05,129.4,138.8,16.43,-64.93,72.0,-53.01,0,0.48,1.11,4.824,20220919_094106.202,PHASE_0,7.65,-2.463,-101.51
27.3,66.65,105.2,32.0,127.85,137.75,17.14,-70.14,71.9,-53.14,0,0.51,1.29,4.824,20220919_094106.313,PHASE_0,7.287,-2.506,-106.14
28.9,67.95,102.05,36.7,126.3,134.6,17.14,-70.14,71.9,-53.14,0,0.51,1.29,4.787,20220919_094106.426,PHASE_0,7.287,-2.506,-106.14
25.75,77.05,97.9,45.3,123.65,133.55,17.81,-69.31,69.9,-55.76,0,0.48,1.31,4.787,20220919_094106.530,PHASE_0,7.293,-2.376,-107.26
24.7,82.0,101.3,57.0,129.65,137.2,17.81,-72.91,70.0,-55.63,0,0.51,1.24,4.683,20220919_094106.639,PHASE_0,7.026,-2.455,-110.73
23.4,85.15,100.5,68.75,139.8,147.1,18.26,-73.36,70.0,-55.63,0,0.51,1.24,4.683,20220919_094106.747,PHASE_0,7.011,-2.408,-110.73
26.55,71.6,117.15,67.7,158.55,155.7,18.66,-74.96,67.3,-59.19,0,0.51,1.34,4.685,20220919_094106.856,PHASE_0,6.795,-2.341,-115.49
32.0,76.3,111.15,114.8,177.05,153.9,18.66,-74.96,67.3,-59.19,0,0.51,1.34,4.685,20220919_094106.969,PHASE_0,6.795,-2.341,-115.49
39.8,86.45,106.75,123.4,173.95,140.85,19.02,-76.12,65.3,-61.86,0,0.51,1.27,4.84,20220919_094107.082,PHASE_0,6.642,-2.274,-118.96
28.35,75.75,115.6,117.95,181.75,148.15,19.02,-76.12,65.3,-61.86,0,0.51,1.27,4.84,20220919_094107.185,PHASE_0,6.642,-2.274,-118.96
25.5,62.75,129.4,114.3,197.9,44.5,19.28,-81.88,64.4,-63.07,0,0.47,1.31,4.84,20220919_094107.295,PHASE_0,6.183,-2.276,-125.67
25.5,62.75,129.4,114.3,197.9,44.5,19.28,-81.88,64.4,-63.07,0,0.47,1.31,4.84,20220919_094107.428,PHASE_0,6.183,-2.276,-125.67
25.5,62.75,129.4,114.3,197.9,44.5,19.28,-81.88,64.4,-63.07,0,0.47,1.31,4.84,20220919_094107.519,PHASE_0,6.183,-2.276,-125.67
25.5,62.75,129.4,114.3,197.9,44.5,19.28,-81.88,64.4,-63.07,0,0.47,1.31,4.84,20220919_094107.625,PHASE_0,6.183,-2.276,-125.67
25.75,57.8,139.05,98.15,207.0,176.8,19.28,-81.88,64.4,-63.07,0,0.47,1.31,4.84,20220919_094107.736,PHASE_0,6.183,-2.276,-125.67
26.3,52.85,118.45,57.0,164.55,168.2,20.1,-84.1,65.4,-61.73,0,0.5,1.28,4.352,20220919_094107.843,PHASE_0,6.084,-2.225,-125.73
26.3,52.85,118.45,57.0,164.55,168.2,20.1,-84.1,65.4,-61.73,0,0.5,1.28,4.352,20220919_094107.954,PHASE_0,6.084,-2.225,-125.73
32.8,46.35,155.95,38.8,193.45,162.5,20.57,-89.67,65.7,-61.33,0,0.48,1.38,4.299,20220919_094108.063,PHASE_0,5.687,-2.189,-130.43
