Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
29.9,58.85,142.7,160.4,215.35,113.25,17.42,-74.02,80.8,-41.75,0,0.76,0.9,4.792,20220919_095814.598,PHASE_0,7.375,-2.646,-98.35
29.9,58.85,142.7,160.4,215.35,113.25,17.42,-74.02,80.8,-41.75,0,0.76,0.9,4.792,20220919_095814.708,PHASE_0,7.375,-2.646,-98.35
29.9,58.85,142.7,160.4,215.35,113.25,17.42,-74.02,80.8,-41.75,0,0.76,0.9,4.792,20220919_095814.816,PHASE_0,7.375,-2.646,-98.35
33.05,57.0,149.7,158.05,221.6,117.15,18.1,-76.5,80.7,-41.87,0,0.79,0.9,4.581,20220919_095814.923,PHASE_0,7.206,-2.617,-100.27
29.65,52.3,160.9,156.25,225.5,122.65,18.48,-79.88,81.6,-40.74,0,0.76,0.89,4.581,20220919_095815.035,PHASE_0,6.991,-2.648,-102.14
35.4,53.6,163.0,156.25,227.6,123.15,18.84,-81.84,81.2,-41.24,0,0.78,0.9,4.581,20220919_095815.144,PHASE_0,6.832,-2.635,-104.24
35.4,53.6,163.0,156.25,227.6,123.15,18.84,-81.84,81.2,-41.24,0,0.78,0.9,4.581,20220919_095815.256,PHASE_0,6.832,-2.635,-104.24
39.55,52.6,165.85,156.25,234.85,121.05,18.84,-81.84,81.2,-41.24,0,0.78,0.9,4.55,20220919_095815.363,PHASE_0,6.832,-2.635,-104.24
35.15,46.6,183.05,156.25,244.5,128.35,19.12,-83.42,80.9,-41.62,0,0.79,0.99,4.814,20220919_095815.469,PHASE_0,6.704,-2.623,-105.92
26.0,42.95,176.0,127.85,235.4,144.5,19.39,-85.99,81.1,-41.37,0,0.79,1.0,4.814,20220919_095815.579,PHASE_0,6.515,-2.626,-107.97
27.85,44.0,153.35,37.2,155.2,146.6,19.92,-86.92,81.8,-40.49,0,0.76,0.9,4.391,20220919_095815.694,PHASE_0,6.491,-2.586,-107.49
27.05,44.0,145.55,39.3,148.65,138.25,19.92,-86.92,81.8,-40.49,0,0.76,0.9,4.313,20220919_095815.801,PHASE_0,6.491,-2.586,-107.49
27.05,44.0,145.55,39.3,148.65,138.25,19.92,-86.92,81.8,-40.49,0,0.76,0.9,4.313,20220919_095815.907,PHASE_0,6.491,-2.586,-107.49
26.3,41.4,153.6,33.55,159.1,149.2,20.56,-90.06,82.7,-39.36,0,0.8,1.01,4.31,20220919_095816.014,PHASE_0,6.297,-2.556,-108.86
25.5,43.2,155.95,35.15,163.8,159.85,21.16,-94.06,80.6,-42.0,0,0.8,1.01,4.31,20220919_095816.130,PHASE_0,5.91,-2.479,-114.9
24.45,43.45,156.5,37.2,165.35,161.7,21.16,-94.06,80.6,-42.0,0,0.8,1.01,4.31,20220919_095816.232,PHASE_0,5.91,-2.479,-114.9
26.8,43.75,158.05,41.1,169.75,161.15,21.64,-91.94,78.3,-44.91,0,0.79,0.95,4.31,20220919_095816.345,PHASE_0,6.015,-2.381,-115.21
27.05,43.2,164.3,44.75,171.6,156.5,21.64,-94.34,76.6,-47.08,0,0.79,1.03,6.254,20220919_095816.452,PHASE_0,5.755,-2.351,-119.78
26.55,45.05,159.85,50.25,172.1,154.65,22.12,-94.82,76.6,-47.08,0,0.79,1.03,6.254,20220919_095816.567,PHASE_0,5.735,-2.303,-119.78
26.55,45.05,159.85,50.25,172.1,154.65,22.12,-94.82,76.6,-47.08,0,0.79,1.03,6.254,20220919_095816.679,PHASE_0,5.735,-2.303,-119.78
23.65,45.55,157.55,52.05,172.9,38.25,22.5,-96.7,76.1,-47.72,0,0.82,1.07,6.384,20220919_095816.783,PHASE_0,5.579,-2.251,-121.92
25.0,43.2,167.15,49.2,183.05,170.55,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095816.894,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.002,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.113,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.224,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.334,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.443,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.550,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.662,PHASE_0,5.399,-2.142,-126.61
32.0,42.15,171.35,55.2,192.4,167.15,22.8,-97.7,73.0,-51.71,0,0.79,0.96,6.471,20220919_095817.768,PHASE_0,5.399,-2.142,-126.61
22.1,42.7,166.4,69.5,198.15,171.35,22.93,-100.53,70.1,-55.49,0,0.82,1.07,6.509,20220919_095817.876,PHASE_0,5.084,-2.023,-133.09
22.9,83.55,143.45,107.0,218.75,200.0,22.78,-100.78,65.0,-62.27,0,0.82,1.01,6.509,20220919_095817.991,PHASE_0,4.903,-1.867,-140.27
23.95,125.5,127.05,123.15,216.1,228.1,22.47,-102.17,67.1,-59.46,0,0.8,1.01,6.484,20220919_095818.098,PHASE_0,4.849,-1.944,-139.16
24.7,154.9,63.5,128.6,161.15,228.9,22.12,-102.42,58.5,-71.17,0,0.76,1.07,6.092,20220919_095818.207,PHASE_0,4.595,-1.644,-151.47
22.9,166.4,92.4,94.5,182.0,112.5,22.27,-101.57,56.9,-73.42,0,0.83,1.11,6.109,20220919_095818.315,PHASE_0,4.623,-1.582,-152.72
24.45,192.4,84.85,98.15,163.5,245.05,22.39,-101.69,56.9,-73.42,0,0.83,1.11,6.109,20220919_095818.425,PHASE_0,4.618,-1.57,-152.72
24.45,192.4,84.85,98.15,163.5,245.05,22.39,-101.69,56.9,-73.42,0,0.83,1.11,6.109,20220919_095818.536,PHASE_0,4.618,-1.57,-152.72
23.65,217.95,74.2,92.15,152.85,241.65,22.77,-108.17,48.2,-86.16,0,0.83,1.11,6.109,20220919_095818.649,PHASE_0,4.08,-0.973,-171.56
24.7,197.9,89.55,72.9,158.85,212.5,23.53,-108.43,48.8,-85.25,0,0.87,1.24,6.405,20220919_095818.754,PHASE_0,4.082,-0.942,-170.15
25.5,181.25,103.6,56.5,159.85,205.95,23.53,-108.43,48.8,-85.25,0,0.87,1.24,6.577,20220919_095818.864,PHASE_0,4.082,-0.942,-170.15
23.15,192.95,96.6,47.1,164.3,204.65,24.56,-104.96,48.7,-85.4,0,0.86,1.06,6.577,20220919_095818.969,PHASE_0,4.309,-0.952,-165.8
25.75,200.75,89.55,52.6,158.05,211.15,24.56,-104.96,48.7,-85.4,0,0.86,1.06,6.577,20220919_095819.079,PHASE_0,4.309,-0.952,-165.8
25.75,200.75,89.55,52.6,158.05,211.15,24.56,-104.96,48.7,-85.4,0,0.86,1.06,6.577,20220919_095819.190,PHASE_0,4.309,-0.952,-165.8
24.7,207.25,85.4,55.45,156.75,210.9,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.577,20220919_095819.303,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095819.410,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095819.519,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095819.629,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095819.739,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095819.846,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095819.959,PHASE_0,4.208,-0.428,-178.35
23.65,207.8,82.0,50.5,160.65,209.85,25.61,-105.91,40.7,-98.05,0,0.8,1.06,6.86,20220919_095820.066,PHASE_0,4.208,-0.428,-178.35
24.45,201.3,86.45,42.4,169.0,209.6,26.67,-106.77,38.3,-102.09,0,0.82,1.15,6.86,20220919_095820.173,PHASE_0,4.168,-0.193,-182.19
23.65,204.9,82.55,31.25,182.55,212.2,27.8,-103.2,36.9,-104.52,0,0.85,1.24,7.138,20220919_095820.284,PHASE_0,4.36,-0.107,-179.92
24.45,207.55,81.25,23.4,193.45,211.15,29.03,-103.53,33.3,-111.0,0,0.87,1.27,7.537,20220919_095820.396,PHASE_0,4.352,0.212,-185.5
24.7,210.4,79.9,15.35,203.35,211.95,30.37,-104.37,31.1,-115.16,0,0.9,1.39,7.537,20220919_095820.503,PHASE_0,4.322,0.468,-189.16
23.15,208.05,81.25,14.55,209.1,212.5,31.85,-106.05,30.5,-116.32,0,0.91,1.42,7.537,20220919_095820.611,PHASE_0,4.236,0.648,-190.52
23.15,208.05,81.25,14.55,209.1,212.5,31.85,-106.05,30.5,-116.32,0,0.91,1.42,7.537,20220919_095820.723,PHASE_0,4.236,0.648,-190.52
23.15,208.05,81.25,14.55,209.1,212.5,31.85,-106.05,30.5,-116.32,0,0.91,1.42,7.537,P_20220919_095820.789,PHASE_0,4.236,0.648,-190.52
