Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
24.45,318.2,65.35,49.7,41.1,220.8,5.23,-38.43,108.6,-7.68,0,1.14,0.72,2.75,P_20220919_094536.224,PHASE_0,10.269,-2.401,-40.88
24.7,310.15,89.55,59.1,50.75,163.8,5.06,-38.06,108.9,-7.32,0,1.14,0.83,2.75,20220919_094538.512,PHASE_0,10.289,-2.396,-40.32
24.7,310.15,89.55,59.1,50.75,163.8,5.06,-38.06,108.9,-7.32,0,1.14,0.83,2.75,20220919_094538.571,PHASE_0,10.289,-2.396,-40.32
24.7,310.15,89.55,59.1,50.75,163.8,5.06,-38.06,108.9,-7.32,0,1.14,0.83,2.75,20220919_094538.661,PHASE_0,10.289,-2.396,-40.32
22.9,110.65,78.6,56.25,63.8,140.1,6.39,-40.89,96.0,-22.93,0,1.33,1.42,2.751,20220919_094538.764,PHASE_0,9.796,-2.699,-57.43
25.25,94.5,69.25,59.1,93.2,145.8,8.02,-43.72,80.5,-42.13,0,1.25,1.18,2.965,20220919_094538.879,PHASE_0,9.103,-2.837,-77.83
23.65,94.25,64.55,57.25,89.55,138.0,9.09,-42.39,85.0,-36.48,0,1.25,1.13,3.176,20220919_094538.988,PHASE_0,9.42,-2.539,-69.78
24.7,102.85,73.15,56.25,93.45,140.85,11.16,-48.16,80.3,-42.38,0,1.11,0.75,3.429,20220919_094539.096,PHASE_0,8.953,-2.568,-79.38
24.7,110.9,78.9,55.95,101.55,145.55,12.14,-49.94,78.3,-44.91,0,1.15,0.83,3.575,20220919_094539.204,PHASE_0,8.794,-2.515,-82.71
29.65,117.15,75.75,96.35,113.0,143.2,14.07,-54.67,75.8,-48.1,0,1.15,0.81,3.905,20220919_094539.314,PHASE_0,8.448,-2.444,-88.7
