Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.65,195.05,41.1,149.2,87.75,159.1,17.73,-57.53,119.2,5.09,0,1.24,0.76,5.29,P_20220919_094344.485,PHASE_0,9.914,-1.195,-34.71
17.4,188.0,41.9,139.8,85.4,32.0,16.8,-51.9,111.4,-4.31,0,1.31,0.97,5.29,20220919_094346.671,PHASE_0,10.004,-1.216,-39.41
17.4,188.0,41.9,139.8,85.4,32.0,16.8,-51.9,111.4,-4.31,0,1.31,0.97,5.29,20220919_094346.768,PHASE_0,10.004,-1.216,-39.41
27.85,211.45,26.0,140.35,74.7,196.35,14.26,-47.36,109.1,-7.08,0,1.31,0.93,5.135,20220919_094346.876,PHASE_0,10.122,-1.412,-40.18
23.65,227.05,29.65,140.35,75.5,190.6,13.07,-47.87,104.1,-13.11,0,1.28,0.81,4.49,20220919_094346.985,PHASE_0,9.919,-1.802,-47.91
24.7,207.0,46.05,79.9,55.45,180.45,11.37,-47.57,98.4,-20.01,0,1.19,0.5,4.101,20220919_094347.095,PHASE_0,9.694,-2.217,-56.21
23.65,117.4,66.4,67.95,89.05,143.45,11.29,-48.79,88.2,-32.51,0,1.17,0.33,4.01,20220919_094347.202,PHASE_0,9.238,-2.492,-70.01
24.2,97.9,61.7,122.9,134.35,159.85,13.18,-51.28,70.1,-55.49,0,1.21,0.26,4.204,20220919_094347.313,PHASE_0,8.392,-2.43,-93.59
25.5,107.0,69.5,118.75,134.6,156.75,14.13,-52.63,71.9,-53.14,0,1.25,0.39,4.562,20220919_094347.425,PHASE_0,8.42,-2.349,-91.64
25.5,107.0,69.5,118.75,134.6,156.75,14.13,-52.63,71.9,-53.14,0,1.25,0.39,4.562,20220919_094347.530,PHASE_0,8.42,-2.349,-91.64
25.5,107.0,69.5,118.75,134.6,156.75,14.13,-52.63,71.9,-53.14,0,1.25,0.39,4.562,20220919_094347.641,PHASE_0,8.42,-2.349,-91.64
25.5,107.0,69.5,118.75,134.6,156.75,14.13,-52.63,71.9,-53.14,0,1.25,0.39,4.562,20220919_094347.751,PHASE_0,8.42,-2.349,-91.64
25.5,107.0,69.5,118.75,134.6,156.75,14.13,-52.63,71.9,-53.14,0,1.25,0.39,4.562,20220919_094347.860,PHASE_0,8.42,-2.349,-91.64
23.4,113.8,73.4,123.65,138.25,154.9,15.13,-56.03,70.1,-55.49,0,1.26,0.4,4.784,20220919_094347.969,PHASE_0,8.149,-2.333,-96.39
23.65,118.45,75.25,131.25,139.55,157.55,16.11,-58.31,68.0,-58.26,0,1.25,0.39,4.985,20220919_094348.079,PHASE_0,7.938,-2.263,-100.46
22.9,122.35,71.35,135.4,138.25,159.35,16.11,-58.31,68.0,-58.26,0,1.25,0.39,4.985,20220919_094348.187,PHASE_0,7.938,-2.263,-100.46
23.15,128.6,77.85,139.55,143.2,165.85,16.99,-61.39,66.5,-60.26,0,1.25,0.33,4.985,20220919_094348.298,PHASE_0,7.69,-2.228,-104.66
22.9,138.25,84.6,147.35,159.85,175.0,18.21,-65.91,63.3,-64.56,0,1.18,0.08,4.596,20220919_094348.408,PHASE_0,7.278,-2.144,-112.26
26.8,134.1,90.85,155.7,174.7,183.55,18.74,-68.94,62.8,-65.24,0,1.18,0.08,4.646,20220919_094348.516,PHASE_0,7.059,-2.135,-115.44
26.8,134.1,90.85,155.7,174.7,183.55,18.74,-68.94,62.8,-65.24,0,1.18,0.08,4.646,20220919_094348.626,PHASE_0,7.059,-2.135,-115.44
26.8,134.1,90.85,155.7,174.7,183.55,18.74,-68.94,62.8,-65.24,0,1.18,0.08,4.646,20220919_094348.736,PHASE_0,7.059,-2.135,-115.44
26.8,134.1,90.85,155.7,174.7,183.55,18.74,-68.94,62.8,-65.24,0,1.18,0.08,4.646,20220919_094348.846,PHASE_0,7.059,-2.135,-115.44
23.65,127.6,97.65,156.25,180.7,185.9,20.37,-77.47,61.6,-66.88,0,1.26,0.33,4.996,20220919_094348.958,PHASE_0,6.448,-2.047,-123.98
25.25,117.4,97.9,154.65,181.25,183.85,20.98,-81.88,61.9,-66.47,0,1.28,0.37,4.996,20220919_094349.062,PHASE_0,6.155,-2.025,-127.37
19.0,113.5,97.9,153.9,183.85,182.55,21.57,-83.77,61.6,-66.88,0,1.28,0.43,4.309,20220919_094349.173,PHASE_0,6.024,-1.963,-129.08
44.0,88.25,110.15,177.85,209.35,166.65,22.56,-88.86,61.0,-67.71,0,1.28,0.42,4.385,20220919_094349.290,PHASE_0,5.659,-1.849,-134.01
45.05,81.5,121.35,177.05,215.1,166.1,22.81,-91.41,60.5,-68.39,0,1.28,0.4,4.385,20220919_094349.393,PHASE_0,5.463,-1.8,-136.99
40.35,77.85,131.25,175.75,220.8,169.25,22.81,-91.41,60.5,-68.39,0,1.28,0.4,6.18,20220919_094349.499,PHASE_0,5.463,-1.8,-136.99
52.6,51.55,156.25,134.6,249.2,159.85,22.9,-93.6,60.2,-68.81,0,1.28,0.4,6.201,20220919_094349.609,PHASE_0,5.295,-1.767,-139.51
52.6,51.55,156.25,134.6,249.2,159.85,22.9,-93.6,60.2,-68.81,0,1.28,0.4,6.201,20220919_094349.721,PHASE_0,5.295,-1.767,-139.51
65.35,47.35,163.25,58.05,214.3,153.6,22.91,-95.71,60.0,-69.09,0,1.26,0.37,6.184,20220919_094349.834,PHASE_0,5.136,-1.74,-141.89
70.55,48.15,160.9,64.05,205.95,145.8,23.03,-98.23,65.1,-62.13,0,1.26,0.37,6.184,20220919_094349.941,PHASE_0,5.105,-1.881,-137.33
70.55,48.15,160.9,64.05,205.95,145.8,23.03,-98.23,65.1,-62.13,0,1.26,0.37,6.184,20220919_094350.052,PHASE_0,5.105,-1.881,-137.33
70.55,48.15,160.9,64.05,205.95,145.8,23.03,-98.23,65.1,-62.13,0,1.26,0.37,6.184,20220919_094350.158,PHASE_0,5.105,-1.881,-137.33
60.15,111.45,105.45,113.25,180.2,145.8,23.06,-98.36,61.3,-67.29,0,1.28,0.4,6.192,20220919_094350.268,PHASE_0,4.984,-1.743,-142.59
60.15,111.45,105.45,113.25,180.2,145.8,23.06,-98.36,61.3,-67.29,0,1.28,0.4,6.192,20220919_094350.377,PHASE_0,4.984,-1.743,-142.59
31.5,81.25,125.75,138.25,238.0,162.75,22.92,-109.52,61.9,-66.47,0,1.29,0.42,6.194,20220919_094350.489,PHASE_0,4.197,-1.555,-153.07
31.5,81.25,125.75,138.25,238.0,162.75,22.92,-109.52,61.9,-66.47,0,1.29,0.42,6.194,20220919_094350.594,PHASE_0,4.197,-1.555,-153.07
22.9,150.75,78.6,153.1,205.45,201.8,22.68,-100.18,54.0,-77.57,0,1.26,0.33,6.219,20220919_094350.705,PHASE_0,4.667,-1.45,-155.07
23.95,172.1,72.9,181.25,202.85,216.65,22.68,-100.18,54.0,-77.57,0,1.26,0.33,6.219,20220919_094350.814,PHASE_0,4.667,-1.45,-155.07
23.15,172.9,73.15,190.35,214.05,223.15,22.79,-108.79,49.8,-83.75,0,1.25,0.33,6.217,20220919_094350.922,PHASE_0,4.056,-1.034,-169.75
22.9,171.6,75.5,202.3,225.5,229.65,22.79,-108.79,49.8,-83.75,0,1.25,0.33,6.217,20220919_094351.035,PHASE_0,4.056,-1.034,-169.75
22.9,172.35,73.95,206.25,227.05,229.4,23.35,-108.05,49.8,-83.75,0,1.22,0.28,6.241,20220919_094351.143,PHASE_0,4.111,-1.015,-168.45
22.9,172.35,73.95,206.25,227.05,229.4,23.35,-108.05,49.8,-83.75,0,1.22,0.28,6.241,20220919_094351.251,PHASE_0,4.111,-1.015,-168.45
26.0,172.65,73.65,183.05,208.85,210.65,24.62,-110.22,47.2,-87.69,0,1.22,0.29,6.739,20220919_094351.360,PHASE_0,3.98,-0.732,-173.29
24.2,169.0,76.8,138.8,190.1,75.0,26.39,-112.69,45.8,-89.86,0,1.28,0.46,6.739,20220919_094351.469,PHASE_0,3.851,-0.464,-176.16
24.45,161.7,82.0,131.5,186.7,195.8,26.39,-112.69,45.8,-89.86,0,1.28,0.46,6.739,20220919_094351.581,PHASE_0,3.851,-0.464,-176.16
23.65,166.4,79.4,118.2,183.05,200.25,28.29,-113.09,44.6,-91.74,0,1.28,0.42,7.173,20220919_094351.690,PHASE_0,3.836,-0.261,-176.54
23.4,170.05,77.05,97.1,175.25,200.75,30.1,-109.1,40.1,-99.05,0,1.28,0.39,7.496,20220919_094351.797,PHASE_0,4.049,0.006,-178.05
26.3,173.4,72.9,89.8,168.75,200.75,30.1,-108.4,38.4,-101.92,0,1.28,0.39,7.496,20220919_094351.905,PHASE_0,4.086,0.086,-180.22
24.45,176.0,68.75,89.3,167.15,202.3,31.71,-110.01,38.4,-101.92,0,1.28,0.39,7.896,20220919_094352.016,PHASE_0,3.996,0.237,-180.22
24.45,176.0,68.75,89.3,167.15,202.3,31.71,-110.01,38.4,-101.92,0,1.28,0.39,7.896,P_20220919_094352.063,PHASE_0,3.996,0.237,-180.22
