Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
27.05,198.4,30.45,172.1,98.4,167.95,17.48,-46.38,111.0,-4.79,0,0.86,-0.37,5.135,P_20220919_093916.497,PHASE_0,10.275,-0.705,-33.69
21.05,213.0,26.3,173.65,97.35,177.3,15.42,-44.52,113.3,-2.02,0,0.89,-0.17,4.572,20220919_093918.276,PHASE_0,10.38,-0.856,-31.12
19.5,242.4,25.75,188.0,97.9,194.0,13.23,-42.73,105.8,-11.06,0,0.98,0.18,4.214,20220919_093918.359,PHASE_0,10.242,-1.364,-40.56
21.35,329.4,20.05,142.95,85.65,154.15,9.46,-40.66,103.4,-13.95,0,1.17,0.93,3.693,20220919_093918.468,PHASE_0,10.17,-1.959,-45.15
26.55,339.05,18.75,77.05,89.05,32.55,6.07,-34.47,85.5,-35.86,0,1.28,1.21,2.505,20220919_093918.581,PHASE_0,9.771,-2.563,-64.26
25.5,70.3,71.35,64.55,108.05,147.1,6.15,-37.85,78.8,-44.28,0,1.08,0.55,2.5,20220919_093918.686,PHASE_0,9.309,-2.844,-75.98
25.0,98.15,72.65,49.2,100.75,144.25,9.12,-42.42,74.6,-49.65,0,1.01,0.46,2.677,20220919_093918.795,PHASE_0,8.988,-2.64,-82.95
24.45,110.4,81.75,43.75,104.9,142.95,10.2,-42.7,72.3,-52.62,0,1.03,0.46,3.006,20220919_093918.907,PHASE_0,8.919,-2.496,-85.12
24.2,112.2,81.25,44.5,105.45,144.25,10.2,-42.7,72.3,-52.62,0,1.03,0.46,3.412,20220919_093919.015,PHASE_0,8.919,-2.496,-85.12
25.75,114.55,84.1,46.05,106.25,145.8,11.17,-44.77,71.1,-54.19,0,1.05,0.54,3.412,20220919_093919.122,PHASE_0,8.777,-2.448,-87.79
24.2,117.4,84.1,44.25,105.7,145.8,11.17,-44.77,71.1,-54.19,0,1.05,0.54,3.704,20220919_093919.232,PHASE_0,8.777,-2.448,-87.79
24.7,116.65,83.05,46.6,106.5,146.6,12.09,-46.89,69.3,-56.55,0,1.07,0.62,3.704,20220919_093919.343,PHASE_0,8.6,-2.405,-91.35
24.7,116.65,83.05,46.6,106.5,146.6,12.09,-46.89,69.3,-56.55,0,1.07,0.62,3.704,20220919_093919.454,PHASE_0,8.6,-2.405,-91.35
