Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.4,85.4,96.6,40.35,121.35,158.05,17.24,-69.04,72.0,-53.01,0,1.11,-0.44,4.558,20220919_095536.770,PHASE_0,7.379,-2.468,-104.81
26.55,86.45,89.55,40.1,122.65,155.45,17.24,-69.04,72.0,-53.01,0,1.11,-0.44,4.572,20220919_095536.877,PHASE_0,7.379,-2.468,-104.81
24.45,89.55,99.2,44.5,130.45,162.5,18.31,-73.11,68.7,-57.34,0,1.17,-0.23,4.572,20220919_095536.988,PHASE_0,6.978,-2.376,-112.14
23.65,82.55,100.25,47.65,134.1,164.05,18.66,-74.86,66.8,-59.86,0,1.18,-0.18,4.526,20220919_095537.098,PHASE_0,6.783,-2.329,-116.06
27.6,81.5,99.2,46.35,139.55,169.75,18.66,-74.86,66.8,-59.86,0,1.18,-0.18,4.526,20220919_095537.205,PHASE_0,6.783,-2.329,-116.06
24.45,78.1,98.4,52.6,151.3,180.45,18.9,-76.5,65.3,-61.86,0,1.21,-0.1,4.495,20220919_095537.309,PHASE_0,6.609,-2.293,-119.46
24.2,77.05,99.45,55.7,155.95,184.35,19.08,-78.98,63.7,-64.02,0,1.22,-0.07,4.836,20220919_095537.422,PHASE_0,6.368,-2.26,-123.92
23.4,74.2,102.05,52.05,158.55,186.7,19.08,-78.98,63.7,-64.02,0,1.22,-0.07,4.836,20220919_095537.535,PHASE_0,6.368,-2.26,-123.92
24.45,72.1,102.6,52.3,164.8,63.8,19.21,-81.31,61.9,-66.47,0,1.21,-0.11,4.411,20220919_095537.640,PHASE_0,6.132,-2.212,-128.57
24.2,65.85,109.85,64.3,177.05,187.5,19.21,-81.31,61.9,-66.47,0,1.21,-0.11,4.411,20220919_095537.751,PHASE_0,6.132,-2.212,-128.57
23.65,65.85,106.75,71.6,182.0,190.85,19.32,-83.52,60.0,-69.09,0,1.21,-0.13,4.301,20220919_095537.859,PHASE_0,5.906,-2.147,-133.29
25.25,68.75,112.5,83.85,194.75,189.3,19.32,-83.52,60.0,-69.09,0,1.21,-0.13,4.301,20220919_095537.968,PHASE_0,5.906,-2.147,-133.29
35.4,65.35,121.85,103.6,214.3,182.25,19.48,-86.08,58.6,-71.03,0,1.21,-0.11,4.301,20220919_095538.082,PHASE_0,5.679,-2.081,-137.63
63.25,56.25,149.7,84.1,228.9,161.7,19.48,-86.08,58.6,-71.03,0,1.21,-0.11,4.301,20220919_095538.188,PHASE_0,5.679,-2.081,-137.63
73.4,80.95,136.7,78.6,220.3,155.7,19.69,-89.29,55.3,-75.7,0,1.21,-0.09,5.875,20220919_095538.296,PHASE_0,5.359,-1.917,-145.3
73.4,80.95,136.7,78.6,220.3,155.7,19.69,-89.29,55.3,-75.7,0,1.21,-0.09,5.875,20220919_095538.409,PHASE_0,5.359,-1.917,-145.3
65.35,89.55,114.55,110.4,212.2,161.45,19.69,-89.29,55.3,-75.7,0,1.21,-0.09,5.875,20220919_095538.520,PHASE_0,5.359,-1.917,-145.3
22.9,94.0,106.25,116.1,231.25,187.5,19.69,-90.59,56.6,-73.85,0,1.19,-0.07,5.876,20220919_095538.626,PHASE_0,5.303,-1.956,-144.75
22.1,122.9,65.35,125.25,209.1,218.2,19.7,-88.9,53.8,-77.86,0,1.22,-0.1,5.89,20220919_095538.735,PHASE_0,5.346,-1.859,-147.06
22.1,122.9,65.35,125.25,209.1,218.2,19.7,-88.9,53.8,-77.86,0,1.22,-0.1,5.89,20220919_095538.849,PHASE_0,5.346,-1.859,-147.06
22.9,131.25,60.9,136.45,210.65,223.95,19.57,-88.77,53.8,-77.86,0,1.22,-0.1,5.911,20220919_095538.956,PHASE_0,5.351,-1.873,-147.06
22.9,131.25,60.9,136.45,210.65,223.95,19.57,-88.77,53.8,-77.86,0,1.22,-0.1,5.911,20220919_095539.096,PHASE_0,5.351,-1.873,-147.06
22.9,131.25,60.9,136.45,210.65,223.95,19.57,-88.77,53.8,-77.86,0,1.22,-0.1,5.911,20220919_095539.182,PHASE_0,5.351,-1.873,-147.06
22.9,131.25,60.9,136.45,210.65,223.95,19.57,-88.77,53.8,-77.86,0,1.22,-0.1,5.911,20220919_095539.286,PHASE_0,5.351,-1.873,-147.06
22.9,131.25,60.9,136.45,210.65,223.95,19.57,-88.77,53.8,-77.86,0,1.22,-0.1,5.911,20220919_095539.392,PHASE_0,5.351,-1.873,-147.06
22.9,131.25,60.9,136.45,210.65,223.95,19.57,-88.77,53.8,-77.86,0,1.22,-0.1,5.911,20220919_095539.502,PHASE_0,5.351,-1.873,-147.06
23.4,186.7,68.45,190.85,231.5,244.75,19.66,-93.26,46.4,-88.93,0,1.19,-0.17,5.908,20220919_095539.618,PHASE_0,4.899,-1.468,-162.53
24.7,190.85,75.5,155.95,218.2,222.65,21.57,-97.37,41.7,-96.4,0,1.18,-0.1,5.913,20220919_095539.726,PHASE_0,4.64,-0.987,-172.2
24.2,184.1,82.55,105.45,182.55,199.7,23.2,-99.3,42.0,-95.91,0,1.18,-0.1,5.895,20220919_095539.836,PHASE_0,4.557,-0.834,-172.01
24.7,188.25,77.85,111.7,179.9,202.3,24.75,-98.35,39.3,-100.39,0,1.19,-0.09,6.407,20220919_095539.940,PHASE_0,4.611,-0.578,-173.99
23.95,209.1,97.1,93.45,180.45,192.4,24.75,-98.35,39.3,-100.39,0,1.19,-0.09,6.822,20220919_095540.045,PHASE_0,4.611,-0.578,-173.99
24.7,239.55,110.15,69.5,175.25,188.0,26.21,-97.81,35.7,-106.64,0,1.21,-0.07,6.822,20220919_095540.159,PHASE_0,4.637,-0.259,-178.24
23.95,259.85,115.85,58.3,172.9,190.6,26.21,-97.81,35.7,-106.64,0,1.21,-0.07,7.038,20220919_095540.268,PHASE_0,4.637,-0.259,-178.24
23.15,286.15,114.8,64.55,172.65,196.85,27.43,-96.03,34.5,-108.79,0,1.22,-0.04,7.038,20220919_095540.377,PHASE_0,4.731,-0.114,-177.39
23.4,306.5,122.35,80.95,174.2,203.6,27.43,-96.03,34.5,-108.79,0,1.22,-0.04,7.038,20220919_095540.489,PHASE_0,4.731,-0.114,-177.39
24.2,321.35,129.4,79.4,181.25,206.75,28.31,-99.31,30.0,-117.3,0,1.21,-0.11,7.038,P_20220919_095540.532,PHASE_0,4.583,0.293,-188.3
