Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.4,90.6,110.4,126.55,157.55,159.1,23.2,-89.2,69.2,-56.68,0,1.28,0.35,4.341,20220919_094401.318,PHASE_0,5.946,-2.016,-122.68
23.4,90.6,110.4,126.55,157.55,159.1,23.2,-89.2,69.2,-56.68,0,1.28,0.35,4.341,20220919_094401.424,PHASE_0,5.946,-2.016,-122.68
19.0,80.95,113.25,121.35,164.55,165.1,23.2,-91.5,69.4,-56.41,0,1.29,0.35,6.482,20220919_094401.533,PHASE_0,5.774,-2.026,-124.71
22.1,73.15,114.05,120.55,166.9,175.0,23.55,-91.85,69.4,-56.41,0,1.29,0.35,6.482,20220919_094401.644,PHASE_0,5.759,-1.991,-124.71
23.15,71.35,116.65,126.3,177.85,50.5,23.86,-93.16,69.4,-56.41,0,1.29,0.3,6.482,20220919_094401.752,PHASE_0,5.667,-1.96,-125.71
27.05,67.95,121.35,162.2,192.15,170.8,24.23,-98.03,70.1,-55.49,0,1.29,0.35,6.584,20220919_094401.861,PHASE_0,5.324,-1.927,-129.29
24.45,67.15,122.1,149.2,196.05,174.7,24.23,-98.03,70.1,-55.49,0,1.29,0.35,6.584,20220919_094401.970,PHASE_0,5.324,-1.927,-129.29
29.65,57.25,127.05,130.2,190.1,174.2,24.57,-100.17,71.5,-53.66,0,1.29,0.3,6.661,20220919_094402.082,PHASE_0,5.215,-1.92,-129.26
39.55,55.45,130.95,128.35,189.3,164.05,24.57,-100.17,71.5,-53.66,0,1.29,0.3,6.661,20220919_094402.190,PHASE_0,5.215,-1.92,-129.26
35.4,52.6,131.25,122.9,188.8,166.9,24.68,-102.18,69.4,-56.41,0,1.3,0.33,6.7,20220919_094402.301,PHASE_0,4.992,-1.829,-133.91
25.75,58.55,130.45,120.3,192.95,173.4,24.68,-102.18,69.4,-56.41,0,1.3,0.33,6.7,20220919_094402.411,PHASE_0,4.992,-1.829,-133.91
22.9,54.9,147.9,116.9,205.45,175.5,24.62,-102.82,68.5,-57.6,0,1.28,0.3,6.702,20220919_094402.517,PHASE_0,4.912,-1.798,-135.8
22.65,154.15,90.35,169.0,182.8,196.05,24.39,-104.59,64.1,-63.48,0,1.28,0.33,6.677,20220919_094402.629,PHASE_0,4.644,-1.638,-143.68
22.9,129.65,105.45,177.85,202.85,211.15,24.39,-104.59,64.1,-63.48,0,1.28,0.33,6.677,20220919_094402.736,PHASE_0,4.644,-1.638,-143.68
22.9,129.65,105.45,177.85,202.85,211.15,24.39,-104.59,64.1,-63.48,0,1.28,0.33,6.677,20220919_094402.849,PHASE_0,4.644,-1.638,-143.68
27.05,153.6,103.35,198.15,221.6,211.15,24.21,-111.71,67.8,-58.53,0,1.31,0.39,6.677,20220919_094402.957,PHASE_0,4.213,-1.633,-146.03
27.05,153.6,103.35,198.15,221.6,211.15,24.21,-111.71,67.8,-58.53,0,1.31,0.39,6.677,20220919_094403.064,PHASE_0,4.213,-1.633,-146.03
27.05,153.6,103.35,198.15,221.6,211.15,24.21,-111.71,67.8,-58.53,0,1.31,0.39,6.677,20220919_094403.173,PHASE_0,4.213,-1.633,-146.03
27.05,153.6,103.35,198.15,221.6,211.15,24.21,-111.71,67.8,-58.53,0,1.31,0.39,6.677,20220919_094403.282,PHASE_0,4.213,-1.633,-146.03
20.55,172.35,103.35,189.05,207.0,210.9,24.18,-112.38,60.6,-68.26,0,1.28,0.33,6.65,20220919_094403.392,PHASE_0,4.007,-1.329,-156.46
20.55,172.35,103.35,189.05,207.0,210.9,24.18,-112.38,60.6,-68.26,0,1.28,0.33,6.65,20220919_094403.508,PHASE_0,4.007,-1.329,-156.46
24.7,187.75,97.9,181.75,202.05,90.85,24.18,-111.88,56.3,-74.27,0,1.28,0.35,6.65,20220919_094403.612,PHASE_0,3.968,-1.155,-161.97
23.15,192.15,89.8,165.85,182.8,200.0,24.93,-114.83,54.0,-77.57,0,1.26,0.29,6.672,20220919_094403.722,PHASE_0,3.766,-0.904,-167.47
23.95,196.6,88.25,182.8,203.9,213.5,25.68,-114.48,51.8,-80.78,0,1.25,0.26,6.777,20220919_094403.829,PHASE_0,3.777,-0.76,-169.58
25.25,195.55,87.75,190.35,212.2,216.4,26.94,-115.04,48.6,-85.55,0,1.28,0.28,6.893,20220919_094403.941,PHASE_0,3.734,-0.5,-173.65
25.75,196.6,87.75,180.7,206.5,209.35,26.94,-115.04,48.6,-85.55,0,1.28,0.28,6.893,20220919_094404.051,PHASE_0,3.734,-0.5,-173.65
25.5,195.3,88.8,173.95,196.05,199.7,28.7,-117.8,47.4,-87.38,0,1.31,0.36,6.893,20220919_094404.157,PHASE_0,3.582,-0.237,-176.48
29.9,181.5,97.9,105.2,185.15,195.8,28.7,-117.8,47.4,-87.38,0,1.31,0.36,7.018,20220919_094404.267,PHASE_0,3.582,-0.237,-176.48
29.9,181.5,97.9,105.2,185.15,195.8,28.7,-117.8,47.4,-87.38,0,1.31,0.36,7.018,20220919_094404.378,PHASE_0,3.582,-0.237,-176.48
23.4,181.5,93.75,89.3,169.25,194.5,30.69,-119.29,47.1,-87.84,0,1.33,0.42,7.701,20220919_094404.489,PHASE_0,3.502,-0.049,-176.44
25.0,192.95,89.8,102.05,164.55,194.75,32.59,-118.09,45.0,-91.11,0,1.31,0.37,7.701,20220919_094404.595,PHASE_0,3.561,0.141,-176.61
24.2,206.25,77.05,114.3,163.8,195.8,32.59,-118.09,45.0,-91.11,0,1.31,0.37,8.153,P_20220919_094404.643,PHASE_0,3.561,0.141,-176.61
