Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,175.75,24.45,259.85,149.45,160.65,16.02,-55.32,123.8,10.66,0,1.19,0.37,5.085,P_20220919_094521.117,PHASE_0,10.093,-1.178,-28.64
21.35,183.55,24.7,271.05,154.4,166.1,16.02,-50.82,116.5,1.83,0,1.18,0.37,4.731,20220919_094523.343,PHASE_0,10.165,-1.109,-32.97
21.35,183.55,24.7,271.05,154.4,166.1,16.02,-50.82,116.5,1.83,0,1.18,0.37,4.731,20220919_094523.392,PHASE_0,10.165,-1.109,-32.97
21.6,196.6,22.9,277.85,159.6,170.3,14.04,-48.84,116.5,1.83,0,1.18,0.37,4.731,20220919_094523.452,PHASE_0,10.221,-1.317,-32.97
23.15,266.1,19.0,272.9,159.1,184.1,10.02,-42.52,106.2,-10.57,0,1.26,0.71,3.988,20220919_094523.563,PHASE_0,10.171,-1.908,-43.07
24.45,287.2,55.95,70.3,52.05,209.85,7.58,-39.18,100.6,-17.34,0,1.33,0.96,3.527,20220919_094523.679,PHASE_0,10.095,-2.267,-48.94
23.65,217.15,110.9,54.4,58.85,141.1,7.62,-37.92,93.7,-25.74,0,1.32,0.97,3.388,20220919_094523.783,PHASE_0,9.941,-2.348,-56.04
22.9,79.9,31.25,100.5,92.95,145.05,8.53,-40.43,87.4,-33.5,0,1.33,0.95,3.433,20220919_094523.893,PHASE_0,9.607,-2.479,-65.4
23.65,86.15,42.4,138.25,123.4,153.9,10.46,-44.66,75.0,-49.13,0,1.17,0.49,3.707,20220919_094524.004,PHASE_0,8.923,-2.539,-83.33
24.45,88.5,47.35,151.3,135.65,154.9,11.46,-44.76,79.7,-43.14,0,1.19,0.53,3.961,20220919_094524.111,PHASE_0,9.159,-2.351,-76.44
25.75,91.4,46.05,163.25,135.65,154.15,12.57,-49.57,79.2,-43.77,0,1.15,0.37,4.132,20220919_094524.221,PHASE_0,8.875,-2.426,-80.77
25.75,91.4,46.05,163.25,135.65,154.15,12.57,-49.57,79.2,-43.77,0,1.15,0.37,4.132,20220919_094524.332,PHASE_0,8.875,-2.426,-80.77
25.75,91.4,46.05,163.25,135.65,154.15,12.57,-49.57,79.2,-43.77,0,1.15,0.37,4.132,20220919_094524.440,PHASE_0,8.875,-2.426,-80.77
23.4,109.85,55.7,163.25,137.2,28.6,14.77,-56.07,77.2,-46.31,0,1.18,0.44,4.435,20220919_094524.549,PHASE_0,8.441,-2.398,-87.61
22.9,128.9,75.75,158.05,143.45,154.15,15.74,-59.04,75.8,-48.1,0,1.18,0.49,4.874,20220919_094524.665,PHASE_0,8.212,-2.377,-91.4
23.4,133.05,82.55,160.4,147.9,158.85,16.59,-61.59,74.7,-49.52,0,1.18,0.47,4.874,20220919_094524.769,PHASE_0,8.017,-2.349,-94.52
24.45,131.25,91.4,151.0,155.7,162.5,17.33,-64.53,74.1,-50.29,0,1.18,0.49,4.792,20220919_094524.879,PHASE_0,7.808,-2.345,-97.49
24.2,128.9,88.0,147.1,147.35,158.55,18.97,-70.97,75.5,-48.49,0,1.21,0.57,4.762,20220919_094524.988,PHASE_0,7.454,-2.328,-100.49
22.9,130.95,87.2,152.05,146.85,157.0,18.97,-70.97,75.5,-48.49,0,1.21,0.57,4.822,20220919_094525.097,PHASE_0,7.454,-2.328,-100.49
23.65,137.2,89.55,159.6,150.5,165.35,20.59,-77.39,72.7,-52.1,0,1.22,0.64,4.882,20220919_094525.209,PHASE_0,6.908,-2.242,-108.9
23.95,137.2,92.4,159.85,153.1,169.25,21.25,-79.65,71.3,-53.92,0,1.21,0.63,5.043,20220919_094525.320,PHASE_0,6.701,-2.181,-112.32
24.2,135.9,92.95,161.95,155.45,170.05,21.25,-79.65,71.3,-53.92,0,1.21,0.63,5.043,20220919_094525.425,PHASE_0,6.701,-2.181,-112.32
24.2,129.4,101.0,159.1,156.5,160.65,21.87,-82.17,71.8,-53.27,0,1.19,0.6,5.043,20220919_094525.530,PHASE_0,6.549,-2.154,-113.57
27.05,130.7,97.9,156.25,156.25,161.15,22.45,-84.45,72.9,-51.84,0,1.19,0.58,5.044,20220919_094525.642,PHASE_0,6.436,-2.137,-113.84
30.95,130.45,99.45,157.25,159.1,161.15,22.45,-84.45,72.9,-51.84,0,1.19,0.58,5.044,20220919_094525.751,PHASE_0,6.436,-2.137,-113.84
25.25,114.55,103.35,165.35,171.85,165.35,22.96,-87.96,71.9,-53.14,0,1.19,0.58,4.315,20220919_094525.862,PHASE_0,6.138,-2.095,-118.14
25.75,103.1,101.8,161.7,173.95,170.8,22.96,-87.96,71.9,-53.14,0,1.19,0.58,4.315,20220919_094525.973,PHASE_0,6.138,-2.095,-118.14
25.75,103.1,101.8,161.7,173.95,170.8,22.96,-87.96,71.9,-53.14,0,1.19,0.58,4.315,20220919_094526.083,PHASE_0,6.138,-2.095,-118.14
25.75,103.1,101.8,161.7,173.95,170.8,22.96,-87.96,71.9,-53.14,0,1.19,0.58,4.315,20220919_094526.190,PHASE_0,6.138,-2.095,-118.14
25.75,103.1,101.8,161.7,173.95,170.8,22.96,-87.96,71.9,-53.14,0,1.19,0.58,4.315,20220919_094526.299,PHASE_0,6.138,-2.095,-118.14
25.75,103.1,101.8,161.7,173.95,170.8,22.96,-87.96,71.9,-53.14,0,1.19,0.58,4.315,20220919_094526.407,PHASE_0,6.138,-2.095,-118.14
25.5,92.15,103.6,155.7,172.9,167.95,23.41,-90.01,72.4,-52.49,0,1.18,0.57,6.351,20220919_094526.518,PHASE_0,6.012,-2.07,-119.09
29.9,82.55,108.05,174.45,198.15,173.4,24.11,-96.31,71.1,-54.19,0,1.21,0.61,6.558,20220919_094526.630,PHASE_0,5.489,-1.974,-126.39
29.9,82.55,108.05,174.45,198.15,173.4,24.11,-96.31,71.1,-54.19,0,1.21,0.61,6.558,20220919_094526.738,PHASE_0,5.489,-1.974,-126.39
34.1,72.65,110.15,166.4,206.25,170.05,24.11,-96.31,71.1,-54.19,0,1.21,0.61,6.558,20220919_094526.848,PHASE_0,5.489,-1.974,-126.39
25.5,53.35,133.05,90.85,180.2,180.7,24.17,-99.87,67.9,-58.39,0,1.19,0.57,6.571,20220919_094526.957,PHASE_0,5.106,-1.853,-134.09
21.6,113.5,101.8,111.95,164.55,186.95,24.03,-99.93,66.5,-60.26,0,1.21,0.61,6.583,20220919_094527.065,PHASE_0,5.052,-1.82,-136.16
21.6,113.5,101.8,111.95,164.55,186.95,24.03,-99.93,66.5,-60.26,0,1.21,0.61,6.583,20220919_094527.174,PHASE_0,5.052,-1.82,-136.16
24.7,55.2,139.55,134.85,243.75,207.55,23.73,-103.43,62.4,-65.79,0,1.21,0.61,6.514,20220919_094527.284,PHASE_0,4.665,-1.649,-145.49
23.65,111.7,102.3,161.95,211.15,208.3,23.62,-102.42,69.0,-56.94,0,1.19,0.56,6.514,20220919_094527.395,PHASE_0,4.926,-1.905,-135.74
23.15,153.9,63.8,158.05,174.45,212.75,23.43,-103.63,62.3,-65.92,0,1.21,0.63,6.49,20220919_094527.503,PHASE_0,4.639,-1.666,-146.12
23.15,153.9,63.8,158.05,174.45,212.75,23.43,-103.63,62.3,-65.92,0,1.21,0.63,6.49,20220919_094527.611,PHASE_0,4.639,-1.666,-146.12
23.15,134.6,84.85,160.15,176.8,219.0,23.43,-103.63,62.3,-65.92,0,1.21,0.63,6.445,20220919_094527.720,PHASE_0,4.639,-1.666,-146.12
27.85,125.75,100.5,131.25,195.05,207.0,23.54,-111.54,60.0,-69.09,0,1.21,0.58,6.445,20220919_094527.828,PHASE_0,4.038,-1.373,-157.09
22.9,160.15,72.9,168.2,178.1,194.25,23.6,-102.1,55.2,-75.84,0,1.19,0.56,6.445,20220919_094527.941,PHASE_0,4.585,-1.391,-154.34
22.9,162.75,72.65,160.65,180.7,198.15,23.6,-102.1,55.2,-75.84,0,1.19,0.56,6.459,20220919_094528.048,PHASE_0,4.585,-1.391,-154.34
22.9,172.9,72.9,173.65,195.3,219.5,23.66,-113.76,50.7,-82.4,0,1.21,0.61,6.459,20220919_094528.160,PHASE_0,3.782,-0.862,-172.5
23.65,186.7,72.9,193.45,216.4,237.5,23.66,-113.76,50.7,-82.4,0,1.21,0.61,6.478,20220919_094528.264,PHASE_0,3.782,-0.862,-172.5
