Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.4,174.45,46.35,101.55,73.65,126.8,19.42,-66.12,108.7,-7.56,0,1.04,0.55,5.116,P_20220919_093534.670,PHASE_0,9.139,-1.763,-54.26
20.55,172.35,48.95,110.15,56.5,135.9,17.81,-64.61,116.4,1.71,0,1.0,0.46,5.116,20220919_093536.563,PHASE_0,9.426,-1.732,-45.09
25.75,203.6,39.55,128.1,64.05,186.7,15.69,-60.49,120.3,6.42,0,0.98,0.25,4.909,20220919_093536.658,PHASE_0,9.721,-1.708,-38.38
22.1,199.2,46.35,141.4,84.85,160.15,11.9,-59.3,116.4,1.71,0,1.03,0.47,4.131,20220919_093536.765,PHASE_0,9.553,-2.389,-45.69
25.5,142.95,102.6,108.05,117.15,103.35,9.21,-55.51,112.6,-2.87,0,1.01,0.44,3.624,20220919_093536.875,PHASE_0,9.563,-2.715,-49.17
23.15,121.05,155.45,188.0,219.5,82.8,8.77,-56.37,93.8,-25.62,0,1.04,0.54,3.543,20220919_093536.986,PHASE_0,8.813,-3.199,-73.22
26.0,59.6,85.65,34.35,99.2,133.3,9.97,-55.97,87.7,-33.13,0,1.03,0.42,3.564,20220919_093537.093,PHASE_0,8.661,-3.059,-79.13
26.0,59.6,85.65,34.35,99.2,133.3,9.97,-55.97,87.7,-33.13,0,1.03,0.42,3.564,20220919_093537.207,PHASE_0,8.661,-3.059,-79.13
26.0,59.6,85.65,34.35,99.2,133.3,9.97,-55.97,87.7,-33.13,0,1.03,0.42,3.564,20220919_093537.312,PHASE_0,8.661,-3.059,-79.13
26.0,59.6,85.65,34.35,99.2,133.3,9.97,-55.97,87.7,-33.13,0,1.03,0.42,3.564,20220919_093537.425,PHASE_0,8.661,-3.059,-79.13
26.0,59.6,85.65,34.35,99.2,133.3,9.97,-55.97,87.7,-33.13,0,1.03,0.42,3.564,20220919_093537.530,PHASE_0,8.661,-3.059,-79.13
26.0,59.6,85.65,34.35,99.2,133.3,9.97,-55.97,87.7,-33.13,0,1.03,0.42,3.564,20220919_093537.641,PHASE_0,8.661,-3.059,-79.13
26.0,77.85,84.1,43.75,98.15,148.4,12.13,-59.33,89.9,-30.41,0,0.98,0.32,3.922,20220919_093537.751,PHASE_0,8.619,-2.863,-77.61
26.3,81.5,92.4,35.9,101.8,135.65,14.27,-61.97,85.9,-35.36,0,1.03,0.55,4.196,20220919_093537.860,PHASE_0,8.365,-2.685,-83.06
27.05,72.9,95.3,30.95,107.0,132.55,16.19,-65.09,82.3,-39.86,0,1.04,0.53,4.344,20220919_093537.970,PHASE_0,8.069,-2.541,-88.76
27.3,76.8,94.5,31.5,106.25,129.4,16.19,-65.89,81.1,-41.37,0,1.04,0.57,4.344,20220919_093538.079,PHASE_0,7.958,-2.569,-91.07
27.3,76.8,94.5,31.5,106.25,129.4,16.19,-65.89,81.1,-41.37,0,1.04,0.57,4.344,20220919_093538.189,PHASE_0,7.958,-2.569,-91.07
25.75,77.85,99.7,39.05,118.2,141.9,17.82,-69.32,80.1,-42.63,0,1.04,0.53,4.51,20220919_093538.299,PHASE_0,7.728,-2.457,-94.13
25.75,77.85,99.7,39.05,118.2,141.9,17.82,-69.32,80.1,-42.63,0,1.04,0.53,4.51,20220919_093538.405,PHASE_0,7.728,-2.457,-94.13
25.75,85.15,100.25,52.05,122.9,145.8,18.43,-70.03,78.2,-45.04,0,1.04,0.5,4.41,20220919_093538.517,PHASE_0,7.618,-2.39,-96.64
25.5,69.75,105.45,56.25,139.3,151.8,18.89,-72.79,77.3,-46.19,0,1.03,0.49,4.298,20220919_093538.626,PHASE_0,7.388,-2.401,-100.09
25.5,69.75,105.45,56.25,139.3,151.8,18.89,-72.79,77.3,-46.19,0,1.03,0.49,4.298,20220919_093538.735,PHASE_0,7.388,-2.401,-100.09
25.5,69.75,105.45,56.25,139.3,151.8,18.89,-72.79,77.3,-46.19,0,1.03,0.49,4.298,20220919_093538.842,PHASE_0,7.388,-2.401,-100.09
27.3,58.55,110.65,47.9,141.1,29.9,19.66,-76.76,73.3,-51.33,0,1.01,0.44,4.287,20220919_093538.953,PHASE_0,6.944,-2.351,-108.43
25.75,58.85,110.4,44.75,143.75,153.6,19.66,-76.76,73.3,-51.33,0,1.01,0.44,4.287,20220919_093539.062,PHASE_0,6.944,-2.351,-108.43
24.7,55.7,118.75,45.05,156.25,156.5,20.05,-79.65,73.1,-51.58,0,1.0,0.46,4.287,20220919_093539.171,PHASE_0,6.727,-2.351,-111.18
24.7,55.7,118.75,45.05,156.25,156.5,20.05,-79.65,73.1,-51.58,0,1.0,0.46,4.287,20220919_093539.286,PHASE_0,6.727,-2.351,-111.18
24.7,55.7,118.75,45.05,156.25,156.5,20.05,-79.65,73.1,-51.58,0,1.0,0.46,4.287,20220919_093539.391,PHASE_0,6.727,-2.351,-111.18
27.85,54.15,129.9,47.9,171.6,154.15,20.05,-79.65,73.1,-51.58,0,1.0,0.46,4.473,20220919_093539.500,PHASE_0,6.727,-2.351,-111.18
27.6,51.0,143.2,64.3,195.55,154.15,20.34,-81.74,71.0,-54.32,0,1.01,0.51,4.526,20220919_093539.610,PHASE_0,6.491,-2.308,-115.72
27.6,51.0,143.2,64.3,195.55,154.15,20.34,-81.74,71.0,-54.32,0,1.01,0.51,4.526,20220919_093539.718,PHASE_0,6.491,-2.308,-115.72
27.6,51.0,143.2,64.3,195.55,154.15,20.34,-81.74,71.0,-54.32,0,1.01,0.51,4.526,20220919_093539.828,PHASE_0,6.491,-2.308,-115.72
27.6,51.0,143.2,64.3,195.55,154.15,20.34,-81.74,71.0,-54.32,0,1.01,0.51,4.526,20220919_093539.939,PHASE_0,6.491,-2.308,-115.72
31.25,42.95,186.7,35.15,230.95,159.6,20.29,-85.79,65.4,-61.73,0,1.04,0.58,4.362,20220919_093540.048,PHASE_0,5.962,-2.21,-127.23
31.25,42.95,202.05,29.9,242.15,157.25,20.3,-89.1,63.8,-63.88,0,1.05,0.62,5.825,20220919_093540.158,PHASE_0,5.656,-2.161,-132.68
26.3,56.25,169.75,36.7,232.0,163.25,20.3,-89.1,63.8,-63.88,0,1.05,0.62,5.825,20220919_093540.264,PHASE_0,5.656,-2.161,-132.68
26.0,66.4,168.45,45.3,235.9,224.45,20.18,-89.68,62.2,-66.06,0,1.03,0.54,5.825,20220919_093540.375,PHASE_0,5.555,-2.119,-135.56
23.95,81.75,149.45,27.05,243.2,247.35,20.18,-89.68,62.2,-66.06,0,1.03,0.54,5.825,20220919_093540.484,PHASE_0,5.555,-2.119,-135.56
23.95,81.75,149.45,27.05,243.2,247.35,20.18,-89.68,62.2,-66.06,0,1.03,0.54,5.825,20220919_093540.594,PHASE_0,5.555,-2.119,-135.56
24.7,163.25,75.75,114.8,170.05,99.7,20.33,-91.53,59.1,-70.34,0,1.04,0.65,5.833,20220919_093540.704,PHASE_0,5.329,-1.983,-141.54
24.7,163.25,75.75,114.8,170.05,99.7,20.33,-91.53,59.1,-70.34,0,1.04,0.65,5.833,20220919_093540.819,PHASE_0,5.329,-1.983,-141.54
24.7,163.25,75.75,114.8,170.05,99.7,20.33,-91.53,59.1,-70.34,0,1.04,0.65,5.833,20220919_093540.921,PHASE_0,5.329,-1.983,-141.54
24.2,181.25,85.15,86.15,181.5,258.3,20.37,-92.97,58.2,-71.59,0,1.04,0.61,5.838,20220919_093541.030,PHASE_0,5.201,-1.931,-144.19
24.2,205.45,83.85,79.65,180.45,272.1,20.42,-89.82,53.1,-78.87,0,1.01,0.5,5.838,20220919_093541.141,PHASE_0,5.287,-1.755,-148.27
22.9,238.25,80.95,93.45,157.0,250.0,20.42,-89.82,53.1,-78.87,0,1.01,0.5,5.838,20220919_093541.249,PHASE_0,5.287,-1.755,-148.27
23.95,225.5,94.5,97.9,180.2,225.75,20.83,-93.73,49.5,-84.2,0,1.04,0.62,5.892,20220919_093541.360,PHASE_0,4.955,-1.51,-157.1
23.95,225.5,94.5,97.9,180.2,225.75,20.83,-93.73,49.5,-84.2,0,1.04,0.62,5.892,20220919_093541.467,PHASE_0,4.955,-1.51,-157.1
23.95,225.5,94.5,97.9,180.2,225.75,20.83,-93.73,49.5,-84.2,0,1.04,0.62,5.892,20220919_093541.584,PHASE_0,4.955,-1.51,-157.1
23.4,234.6,79.9,143.75,187.2,225.75,22.47,-94.37,46.3,-89.08,0,1.05,0.54,6.279,20220919_093541.688,PHASE_0,4.894,-1.206,-160.98
23.4,234.6,79.9,143.75,187.2,225.75,22.47,-94.37,46.3,-89.08,0,1.05,0.54,6.279,20220919_093541.797,PHASE_0,4.894,-1.206,-160.98
23.4,234.6,79.9,143.75,187.2,225.75,22.47,-94.37,46.3,-89.08,0,1.05,0.54,6.279,20220919_093541.906,PHASE_0,4.894,-1.206,-160.98
23.4,234.6,79.9,143.75,187.2,225.75,22.47,-94.37,46.3,-89.08,0,1.05,0.54,6.279,20220919_093542.015,PHASE_0,4.894,-1.206,-160.98
23.15,230.2,82.0,116.4,206.25,232.25,24.28,-93.48,40.0,-99.22,0,1.08,0.67,6.482,20220919_093542.127,PHASE_0,4.888,-0.734,-168.42
23.65,228.6,84.1,103.35,205.7,229.15,24.28,-93.48,40.0,-99.22,0,1.08,0.67,6.783,20220919_093542.236,PHASE_0,4.888,-0.734,-168.42
29.9,227.85,82.55,92.95,201.0,220.8,25.39,-94.19,38.0,-102.61,0,1.08,0.62,6.783,20220919_093542.343,PHASE_0,4.84,-0.517,-171.41
22.9,231.25,83.05,73.15,206.25,224.45,26.58,-95.08,36.0,-106.1,0,1.07,0.62,6.94,20220919_093542.455,PHASE_0,4.785,-0.288,-174.6
22.9,231.25,83.05,73.15,206.25,224.45,26.58,-95.08,36.0,-106.1,0,1.07,0.62,6.94,20220919_093542.563,PHASE_0,4.785,-0.288,-174.6
22.9,231.25,83.05,73.15,206.25,224.45,26.58,-95.08,36.0,-106.1,0,1.07,0.62,6.94,20220919_093542.673,PHASE_0,4.785,-0.288,-174.6
22.9,231.25,83.05,73.15,206.25,224.45,26.58,-95.08,36.0,-106.1,0,1.07,0.62,6.94,20220919_093542.780,PHASE_0,4.785,-0.288,-174.6
22.9,231.25,83.05,73.15,206.25,224.45,26.58,-95.08,36.0,-106.1,0,1.07,0.62,6.94,20220919_093542.897,PHASE_0,4.785,-0.288,-174.6
23.15,231.25,79.9,46.6,214.55,229.65,29.04,-94.74,32.4,-112.68,0,1.05,0.64,7.393,20220919_093543.002,PHASE_0,4.792,0.135,-178.38
25.25,233.3,78.9,25.25,220.55,227.05,30.34,-94.94,30.8,-115.74,0,1.05,0.61,7.393,20220919_093543.109,PHASE_0,4.776,0.349,-180.34
24.2,233.55,80.45,24.2,215.35,220.3,31.7,-95.6,29.6,-118.09,0,1.04,0.57,7.71,20220919_093543.221,PHASE_0,4.735,0.548,-181.99
24.2,233.55,80.45,24.2,215.35,220.3,31.7,-95.6,29.6,-118.09,0,1.04,0.57,7.71,20220919_093543.331,PHASE_0,4.735,0.548,-181.99
25.75,232.0,79.65,24.45,207.55,192.15,33.03,-95.53,28.5,-120.3,0,1.04,0.58,8.729,20220919_093543.439,PHASE_0,4.726,0.732,-182.8
25.75,232.0,79.65,24.45,207.55,192.15,33.03,-95.53,28.5,-120.3,0,1.04,0.58,8.729,20220919_093543.545,PHASE_0,4.726,0.732,-182.8
38.8,230.95,81.5,77.6,220.05,179.15,34.02,-90.32,25.1,-127.47,0,1.07,0.64,8.729,20220919_093543.657,PHASE_0,4.958,1.025,-183.77
22.35,239.8,70.3,97.9,192.95,191.4,34.4,-90.7,25.1,-127.47,0,1.07,0.64,8.729,20220919_093543.767,PHASE_0,4.935,1.06,-183.77
22.9,223.15,80.45,62.2,212.5,170.8,34.23,-85.13,22.3,-133.8,0,1.05,0.61,2.874,20220919_093543.877,PHASE_0,5.184,1.25,-184.7
22.1,206.25,80.7,70.3,211.7,176.3,34.23,-85.13,22.3,-133.8,0,1.05,0.61,2.874,20220919_093543.987,PHASE_0,5.184,1.25,-184.7
22.1,206.25,80.7,70.3,211.7,176.3,34.23,-85.13,22.3,-133.8,0,1.05,0.61,2.874,20220919_093544.108,PHASE_0,5.184,1.25,-184.7
22.1,206.25,80.7,70.3,211.7,176.3,34.23,-85.13,22.3,-133.8,0,1.05,0.61,2.874,P_20220919_093544.194,PHASE_0,5.184,1.25,-184.7
