Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.1,179.65,32.25,210.9,107.8,193.2,22.43,-67.53,108.9,-7.32,0,1.04,0.46,6.914,P_20220919_093603.815,PHASE_0,9.134,-1.359,-52.42
21.6,191.1,34.85,208.55,103.9,196.6,22.43,-67.53,108.9,-7.32,0,1.04,0.46,6.914,20220919_093605.579,PHASE_0,9.134,-1.359,-52.42
21.6,191.1,34.85,208.55,103.9,196.6,22.43,-67.53,108.9,-7.32,0,1.04,0.46,6.914,20220919_093605.639,PHASE_0,9.134,-1.359,-52.42
20.55,165.1,48.4,119.0,84.85,159.35,17.78,-73.88,115.5,0.63,0,1.04,0.53,5.389,20220919_093605.750,PHASE_0,8.764,-2.273,-55.47
25.25,93.45,57.55,67.15,77.85,137.5,16.27,-75.47,107.9,-8.52,0,1.04,0.61,5.086,20220919_093605.859,PHASE_0,8.307,-2.716,-67.72
25.75,99.45,67.4,67.15,81.25,151.8,17.69,-82.29,90.5,-29.67,0,1.05,0.58,5.12,20220919_093605.969,PHASE_0,7.125,-2.846,-94.27
26.3,118.75,80.95,61.95,88.8,150.0,19.27,-80.77,90.4,-29.79,0,1.04,0.55,5.17,20220919_093606.078,PHASE_0,7.321,-2.612,-91.29
23.15,78.35,104.9,57.0,117.95,144.75,20.92,-84.72,83.9,-37.86,0,1.05,0.57,5.283,20220919_093606.184,PHASE_0,6.801,-2.461,-101.66
22.9,55.2,119.0,65.35,148.95,154.15,21.28,-87.38,82.1,-40.11,0,1.05,0.55,5.283,20220919_093606.295,PHASE_0,6.525,-2.44,-106.21
22.9,54.9,127.3,73.4,164.55,152.85,21.28,-88.68,79.4,-43.52,0,1.05,0.55,5.283,20220919_093606.402,PHASE_0,6.309,-2.418,-110.92
23.15,54.65,132.0,77.3,172.1,154.15,21.51,-88.91,79.4,-43.52,0,1.05,0.55,5.283,20220919_093606.511,PHASE_0,6.3,-2.394,-110.92
23.15,50.0,141.4,77.3,178.9,152.6,21.59,-90.09,78.3,-44.91,0,1.04,0.55,4.33,20220919_093606.623,PHASE_0,6.164,-2.377,-113.41
23.15,50.0,141.4,77.3,178.9,152.6,21.59,-90.09,78.3,-44.91,0,1.04,0.55,4.33,20220919_093606.737,PHASE_0,6.164,-2.377,-113.41
23.15,46.05,155.95,73.4,193.2,153.35,21.59,-90.09,78.3,-44.91,0,1.04,0.55,4.33,20220919_093606.844,PHASE_0,6.164,-2.377,-113.41
22.9,42.4,178.35,61.95,208.05,152.6,21.62,-92.52,76.0,-47.85,0,1.04,0.57,6.293,20220919_093606.954,PHASE_0,5.879,-2.34,-118.75
23.15,37.2,208.05,36.45,232.8,151.3,21.6,-93.4,74.9,-49.26,0,1.04,0.55,6.306,20220919_093607.063,PHASE_0,5.766,-2.319,-121.06
22.9,34.35,223.15,37.2,246.6,150.25,21.6,-93.4,74.9,-49.26,0,1.04,0.55,6.306,20220919_093607.170,PHASE_0,5.766,-2.319,-121.06
22.9,38.0,242.4,33.85,266.4,155.7,21.52,-95.72,72.8,-51.97,0,1.03,0.51,6.306,20220919_093607.286,PHASE_0,5.5,-2.269,-126.17
22.9,34.1,217.15,39.05,252.85,163.8,21.52,-95.72,72.8,-51.97,0,1.03,0.51,6.306,20220919_093607.393,PHASE_0,5.5,-2.269,-126.17
22.35,28.1,223.95,42.4,269.75,176.55,21.29,-96.19,71.4,-53.79,0,1.04,0.54,6.289,20220919_093607.499,PHASE_0,5.405,-2.251,-128.69
24.45,43.75,231.25,53.9,288.25,194.0,21.1,-97.7,70.3,-55.23,0,1.03,0.51,6.257,20220919_093607.607,PHASE_0,5.243,-2.224,-131.83
23.4,94.25,178.1,58.05,229.65,201.3,21.1,-97.7,70.3,-55.23,0,1.03,0.51,6.257,20220919_093607.722,PHASE_0,5.243,-2.224,-131.83
23.15,115.35,146.6,66.65,200.5,208.85,20.89,-94.99,69.4,-56.41,0,1.03,0.55,6.246,20220919_093607.827,PHASE_0,5.416,-2.241,-130.51
30.95,114.3,143.2,63.0,202.85,221.6,20.89,-94.99,69.4,-56.41,0,1.03,0.55,6.246,20220919_093607.937,PHASE_0,5.416,-2.241,-130.51
24.2,111.7,159.6,58.85,227.85,112.5,20.73,-100.63,64.7,-62.67,0,1.05,0.62,6.246,20220919_093608.043,PHASE_0,4.835,-2.033,-142.57
23.65,140.85,153.35,90.6,237.75,237.5,20.73,-100.63,64.7,-62.67,0,1.05,0.62,6.246,20220919_093608.159,PHASE_0,4.835,-2.033,-142.57
24.45,170.55,133.55,113.8,216.65,229.4,20.65,-95.95,65.9,-61.06,0,1.04,0.6,6.12,20220919_093608.264,PHASE_0,5.219,-2.147,-136.36
23.15,191.1,106.25,130.95,195.3,225.25,20.65,-99.65,59.5,-69.78,0,1.08,0.72,6.12,20220919_093608.373,PHASE_0,4.768,-1.859,-148.78
24.45,186.15,84.85,141.4,176.3,224.2,20.67,-99.67,59.5,-69.78,0,1.08,0.72,6.12,20220919_093608.482,PHASE_0,4.768,-1.857,-148.78
25.25,172.9,68.45,124.2,172.9,224.45,20.71,-99.51,56.7,-73.71,0,1.11,0.81,6.12,20220919_093608.596,PHASE_0,4.715,-1.741,-152.51
24.2,163.25,68.2,117.7,172.9,229.15,20.71,-99.51,56.7,-73.71,0,1.11,0.81,6.143,20220919_093608.703,PHASE_0,4.715,-1.741,-152.51
24.2,163.25,68.2,117.7,172.9,229.15,20.71,-99.51,56.7,-73.71,0,1.11,0.81,6.143,20220919_093608.813,PHASE_0,4.715,-1.741,-152.51
24.2,163.25,68.2,117.7,172.9,229.15,20.71,-99.51,56.7,-73.71,0,1.11,0.81,6.143,20220919_093608.926,PHASE_0,4.715,-1.741,-152.51
23.4,182.55,97.1,122.65,197.9,230.45,20.86,-95.56,53.6,-78.15,0,1.07,0.65,6.266,20220919_093609.030,PHASE_0,4.92,-1.664,-152.85
23.65,193.2,94.25,110.4,199.45,224.7,21.46,-97.26,49.7,-83.9,0,1.08,0.67,6.266,20220919_093609.138,PHASE_0,4.746,-1.407,-159.7
24.45,201.8,89.55,117.7,184.85,220.3,21.46,-97.26,49.7,-83.9,0,1.08,0.67,6.266,20220919_093609.250,PHASE_0,4.746,-1.407,-159.7
24.7,211.45,80.2,125.75,174.7,213.8,22.44,-99.94,45.6,-90.17,0,1.05,0.53,6.266,20220919_093609.366,PHASE_0,4.541,-1.071,-167.67
25.5,214.3,72.9,133.05,171.85,212.5,22.44,-99.94,45.6,-90.17,0,1.05,0.53,6.408,20220919_093609.467,PHASE_0,4.541,-1.071,-167.67
25.25,214.55,77.6,127.85,173.95,211.95,23.58,-102.08,41.7,-96.4,0,1.04,0.53,6.408,20220919_093609.580,PHASE_0,4.403,-0.727,-174.9
25.25,214.55,77.6,127.85,173.95,211.95,23.58,-102.08,41.7,-96.4,0,1.04,0.53,6.408,20220919_093609.686,PHASE_0,4.403,-0.727,-174.9
25.25,214.55,77.6,127.85,173.95,211.95,23.58,-102.08,41.7,-96.4,0,1.04,0.53,6.408,20220919_093609.799,PHASE_0,4.403,-0.727,-174.9
23.4,209.85,81.25,98.15,189.55,216.65,24.8,-98.7,42.0,-95.91,0,1.05,0.57,6.873,20220919_093609.909,PHASE_0,4.613,-0.717,-169.81
