Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
23.95,213.8,34.1,186.7,105.7,181.75,14.73,-50.83,115.9,1.11,0,1.14,-0.27,4.704,P_20220919_094423.694,PHASE_0,10.123,-1.358,-34.99
23.65,210.65,38.25,179.65,102.3,172.1,14.73,-50.83,115.9,1.11,0,1.14,-0.27,4.704,20220919_094425.785,PHASE_0,10.123,-1.358,-34.99
23.65,204.9,38.0,159.1,96.6,163.25,13.82,-49.82,120.6,6.78,0,1.11,-0.32,4.704,20220919_094425.829,PHASE_0,10.254,-1.284,-29.22
23.15,195.55,36.15,110.9,68.45,32.0,12.95,-49.25,121.2,7.51,0,1.11,-0.27,4.538,20220919_094425.922,PHASE_0,10.274,-1.377,-28.79
23.65,239.55,32.0,108.05,64.55,195.05,9.67,-42.57,102.1,-15.53,0,1.29,0.47,3.498,20220919_094426.030,PHASE_0,10.037,-2.09,-48.43
27.6,155.95,87.5,91.1,97.9,138.8,9.35,-42.95,88.2,-32.51,0,1.38,0.79,3.377,20220919_094426.146,PHASE_0,9.521,-2.478,-66.11
23.65,115.35,77.6,97.1,126.55,153.9,10.34,-44.84,72.7,-52.1,0,1.36,0.71,3.543,20220919_094426.249,PHASE_0,8.807,-2.575,-86.6
25.25,120.55,88.8,89.55,128.35,153.6,11.92,-48.92,74.5,-49.78,0,1.29,0.53,3.897,20220919_094426.359,PHASE_0,8.688,-2.517,-86.78
26.8,112.2,96.05,88.25,135.9,151.55,14.32,-56.42,70.5,-54.97,0,1.24,0.36,4.253,20220919_094426.465,PHASE_0,8.106,-2.464,-97.07
25.25,110.65,97.9,92.4,145.05,153.6,14.98,-58.68,69.6,-56.15,0,1.24,0.35,4.253,20220919_094426.581,PHASE_0,7.936,-2.445,-99.85
24.45,108.85,98.65,95.55,148.65,157.8,14.98,-58.68,69.6,-56.15,0,1.24,0.35,4.346,20220919_094426.687,PHASE_0,7.936,-2.445,-99.85
25.75,101.3,98.15,97.1,156.5,162.2,15.62,-61.32,68.7,-57.34,0,1.22,0.29,4.346,20220919_094426.798,PHASE_0,7.735,-2.433,-103.04
25.5,99.2,98.4,95.55,157.8,162.5,15.62,-61.32,68.7,-57.34,0,1.22,0.29,4.339,20220919_094426.913,PHASE_0,7.735,-2.433,-103.04
26.55,98.4,98.4,95.8,158.55,162.2,16.28,-63.78,68.2,-58.0,0,1.22,0.29,4.339,20220919_094427.017,PHASE_0,7.564,-2.411,-105.5
24.7,96.6,98.15,97.35,159.85,162.5,16.94,-66.64,68.2,-58.0,0,1.22,0.3,4.339,20220919_094427.127,PHASE_0,7.383,-2.4,-107.7
26.3,94.75,99.45,98.65,160.4,165.85,16.94,-66.64,68.2,-58.0,0,1.22,0.3,4.26,20220919_094427.236,PHASE_0,7.383,-2.4,-107.7
27.3,94.5,97.65,106.75,163.8,44.0,17.55,-69.05,67.7,-58.66,0,1.24,0.32,4.26,20220919_094427.345,PHASE_0,7.209,-2.372,-110.16
26.0,97.9,99.2,110.4,165.35,165.6,17.55,-69.05,67.7,-58.66,0,1.24,0.32,4.238,20220919_094427.450,PHASE_0,7.209,-2.372,-110.16
25.25,95.05,103.35,114.3,168.2,170.3,18.12,-71.32,67.0,-59.59,0,1.24,0.33,4.238,20220919_094427.561,PHASE_0,7.034,-2.337,-112.79
26.55,77.05,104.4,110.4,172.35,169.5,18.12,-71.32,67.0,-59.59,0,1.24,0.33,4.358,20220919_094427.671,PHASE_0,7.034,-2.337,-112.79
25.5,84.1,100.25,110.9,167.95,167.15,18.73,-74.13,66.3,-60.52,0,1.25,0.36,4.358,20220919_094427.782,PHASE_0,6.82,-2.3,-115.92
28.35,83.85,98.15,117.15,170.05,162.5,18.73,-74.13,66.3,-60.52,0,1.25,0.36,4.436,20220919_094427.890,PHASE_0,6.82,-2.3,-115.92
26.3,88.8,102.3,123.15,172.9,163.0,19.38,-76.78,66.6,-60.12,0,1.25,0.37,4.436,20220919_094428.002,PHASE_0,6.658,-2.269,-117.52
23.65,84.35,106.5,127.3,177.85,163.0,19.38,-79.48,66.6,-60.12,0,1.25,0.39,4.527,20220919_094428.112,PHASE_0,6.453,-2.301,-120.22
26.55,77.05,110.65,123.65,184.85,170.8,20.33,-81.23,65.6,-61.46,0,1.25,0.36,4.527,20220919_094428.218,PHASE_0,6.319,-2.187,-122.36
28.35,72.35,114.55,120.55,185.65,167.95,20.33,-81.23,65.6,-61.46,0,1.25,0.36,4.527,20220919_094428.330,PHASE_0,6.319,-2.187,-122.36
28.35,72.35,114.55,120.55,185.65,167.95,20.33,-81.23,65.6,-61.46,0,1.25,0.36,4.527,20220919_094428.444,PHASE_0,6.319,-2.187,-122.36
37.75,65.6,117.95,125.25,198.15,162.5,20.6,-83.5,64.6,-62.8,0,1.25,0.36,4.468,20220919_094428.549,PHASE_0,6.119,-2.148,-125.7
25.5,54.65,127.05,95.3,197.9,170.8,20.61,-86.01,65.0,-62.27,0,1.26,0.37,4.321,20220919_094428.659,PHASE_0,5.943,-2.166,-127.67
25.5,54.65,129.65,80.45,196.6,176.3,20.61,-86.01,65.0,-62.27,0,1.26,0.37,4.321,20220919_094428.769,PHASE_0,5.943,-2.166,-127.67
25.5,54.65,129.65,80.45,196.6,176.3,20.61,-86.01,65.0,-62.27,0,1.26,0.37,4.321,20220919_094428.879,PHASE_0,5.943,-2.166,-127.67
25.5,54.65,129.65,80.45,196.6,176.3,20.61,-86.01,65.0,-62.27,0,1.26,0.37,4.321,20220919_094428.988,PHASE_0,5.943,-2.166,-127.67
25.5,54.65,129.65,80.45,196.6,176.3,20.61,-86.01,65.0,-62.27,0,1.26,0.37,4.321,20220919_094429.127,PHASE_0,5.943,-2.166,-127.67
25.5,54.65,129.65,80.45,196.6,176.3,20.61,-86.01,65.0,-62.27,0,1.26,0.37,4.321,20220919_094429.206,PHASE_0,5.943,-2.166,-127.67
23.95,54.65,136.95,67.15,199.45,176.55,20.55,-87.15,62.7,-65.38,0,1.22,0.3,5.705,20220919_094429.314,PHASE_0,5.774,-2.106,-131.98
43.2,55.45,139.8,59.1,200.5,164.05,20.56,-89.16,61.3,-67.29,0,1.25,0.37,5.823,20220919_094429.427,PHASE_0,5.579,-2.055,-135.89
52.85,57.25,150.75,51.3,208.05,155.95,20.69,-93.89,60.2,-68.81,0,1.26,0.43,5.859,20220919_094429.534,PHASE_0,5.202,-1.967,-142.01
22.9,118.75,105.95,69.75,210.4,220.55,20.61,-95.31,57.6,-72.44,0,1.26,0.42,5.859,20220919_094429.645,PHASE_0,5.027,-1.857,-147.14
22.9,156.25,82.0,111.7,201.0,241.1,20.61,-93.71,60.4,-68.53,0,1.22,0.3,5.849,20220919_094429.757,PHASE_0,5.218,-1.984,-141.63
22.9,156.25,82.0,111.7,201.0,241.1,20.61,-93.71,60.4,-68.53,0,1.22,0.3,5.849,20220919_094429.861,PHASE_0,5.218,-1.984,-141.63
22.9,156.25,82.0,111.7,201.0,241.1,20.61,-93.71,60.4,-68.53,0,1.22,0.3,5.849,20220919_094429.972,PHASE_0,5.218,-1.984,-141.63
22.9,156.25,82.0,111.7,201.0,241.1,20.61,-93.71,60.4,-68.53,0,1.22,0.3,5.849,20220919_094430.082,PHASE_0,5.218,-1.984,-141.63
23.15,210.4,72.35,88.0,156.5,250.0,20.89,-98.29,49.5,-84.2,0,1.22,0.3,5.847,20220919_094430.191,PHASE_0,4.663,-1.424,-161.6
24.7,190.1,96.05,86.15,166.1,201.0,21.84,-100.94,47.0,-88.0,0,1.24,0.33,6.067,20220919_094430.299,PHASE_0,4.485,-1.168,-167.1
24.2,198.95,92.4,77.3,168.45,207.0,23.08,-100.98,47.4,-87.38,0,1.26,0.37,6.067,20220919_094430.408,PHASE_0,4.512,-1.09,-165.28
24.45,205.7,80.45,86.15,169.5,211.7,23.08,-100.98,47.4,-87.38,0,1.26,0.37,6.281,20220919_094430.516,PHASE_0,4.512,-1.09,-165.28
24.7,204.65,80.95,89.55,177.3,213.25,24.28,-102.38,40.4,-98.55,0,1.31,0.47,6.281,20220919_094430.629,PHASE_0,4.389,-0.594,-176.65
23.65,204.9,80.45,79.65,189.3,92.95,25.5,-101.3,37.5,-103.47,0,1.29,0.42,6.281,20220919_094430.736,PHASE_0,4.451,-0.358,-179.27
23.65,204.9,80.45,79.65,189.3,92.95,25.5,-101.3,37.5,-103.47,0,1.29,0.42,6.281,20220919_094430.846,PHASE_0,4.451,-0.358,-179.27
23.65,204.9,80.45,79.65,189.3,92.95,25.5,-101.3,37.5,-103.47,0,1.29,0.42,6.281,20220919_094430.964,PHASE_0,4.451,-0.358,-179.27
23.65,204.9,80.45,79.65,189.3,92.95,25.5,-101.3,37.5,-103.47,0,1.29,0.42,6.281,20220919_094431.066,PHASE_0,4.451,-0.358,-179.27
24.7,203.6,81.25,63.25,192.7,215.85,26.8,-100.6,36.9,-104.52,0,1.29,0.4,6.724,20220919_094431.172,PHASE_0,4.494,-0.234,-178.32
25.5,204.9,81.25,53.9,197.9,215.85,28.18,-101.78,35.1,-107.71,0,1.28,0.36,6.888,20220919_094431.284,PHASE_0,4.435,0.003,-181.31
24.7,206.25,79.9,40.6,202.3,215.35,29.62,-101.92,33.3,-111.0,0,1.26,0.4,6.888,20220919_094431.393,PHASE_0,4.43,0.228,-183.3
24.7,206.25,79.9,40.6,202.3,215.35,29.62,-101.92,33.3,-111.0,0,1.26,0.4,6.888,20220919_094431.504,PHASE_0,4.43,0.228,-183.3
24.7,206.25,79.9,40.6,202.3,215.35,29.62,-101.92,33.3,-111.0,0,1.26,0.4,6.888,P_20220919_094431.583,PHASE_0,4.43,0.228,-183.3
