Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
28.35,59.1,144.0,219.25,260.4,150.25,21.71,-89.21,65.4,-61.73,0,1.14,0.42,5.977,20220919_094309.252,PHASE_0,5.754,-2.068,-129.23
28.35,59.1,144.0,219.25,260.4,150.25,21.71,-89.21,65.4,-61.73,0,1.14,0.42,5.977,20220919_094309.360,PHASE_0,5.754,-2.068,-129.23
37.75,52.85,163.8,213.25,271.05,145.8,21.75,-90.25,66.4,-60.39,0,1.15,0.47,5.971,20220919_094309.473,PHASE_0,5.711,-2.091,-128.89
30.7,46.85,180.7,174.2,270.05,150.0,21.75,-90.25,66.4,-60.39,0,1.15,0.47,5.971,20220919_094309.581,PHASE_0,5.711,-2.091,-128.89
27.05,38.8,196.35,93.45,248.4,159.1,21.79,-94.79,67.6,-58.79,0,1.19,0.56,5.975,20220919_094309.688,PHASE_0,5.405,-2.104,-131.79
27.6,39.55,198.4,48.4,225.75,166.65,21.79,-94.79,67.6,-58.79,0,1.19,0.56,5.975,20220919_094309.795,PHASE_0,5.405,-2.104,-131.79
31.25,40.6,186.95,40.1,210.15,170.8,21.85,-96.25,67.4,-59.06,0,1.14,0.43,5.958,20220919_094309.906,PHASE_0,5.288,-2.081,-133.46
35.15,41.1,181.25,47.9,211.45,166.1,21.85,-96.25,67.4,-59.06,0,1.14,0.43,5.958,20220919_094310.016,PHASE_0,5.288,-2.081,-133.46
35.9,39.55,185.4,55.7,214.55,165.1,21.91,-96.91,69.6,-56.15,0,1.15,0.53,5.958,20220919_094310.125,PHASE_0,5.312,-2.136,-131.15
31.75,57.0,171.6,57.0,207.8,162.5,21.95,-100.25,63.3,-64.56,0,1.22,0.72,5.956,20220919_094310.232,PHASE_0,4.867,-1.885,-142.86
21.6,94.0,140.35,89.3,190.1,40.85,21.88,-98.68,60.8,-67.98,0,1.22,0.71,5.956,20220919_094310.344,PHASE_0,4.911,-1.822,-144.78
22.9,110.4,121.05,119.5,198.65,175.0,21.88,-98.68,60.8,-67.98,0,1.22,0.71,5.974,20220919_094310.452,PHASE_0,4.911,-1.822,-144.78
22.9,119.25,116.1,132.25,214.3,195.55,21.64,-105.94,65.5,-61.59,0,1.22,0.75,5.974,20220919_094310.561,PHASE_0,4.498,-1.882,-145.89
22.9,131.5,110.15,142.95,217.7,205.7,21.64,-105.94,65.5,-61.59,0,1.22,0.75,5.954,20220919_094310.672,PHASE_0,4.498,-1.882,-145.89
23.65,156.5,98.95,152.05,209.6,212.75,21.45,-99.25,62.9,-65.11,0,1.22,0.76,5.954,20220919_094310.784,PHASE_0,4.912,-1.928,-142.91
23.65,173.65,86.95,159.35,201.8,218.2,21.45,-99.25,62.9,-65.11,0,1.22,0.76,5.931,20220919_094310.889,PHASE_0,4.912,-1.928,-142.91
23.65,189.55,80.7,189.3,211.95,216.65,21.36,-105.66,57.6,-72.44,0,1.21,0.67,5.926,20220919_094310.996,PHASE_0,4.333,-1.59,-156.74
22.9,186.45,84.6,181.25,206.5,217.15,21.45,-106.65,53.5,-78.29,0,1.18,0.61,5.926,20220919_094311.113,PHASE_0,4.204,-1.371,-163.49
23.4,183.85,85.9,161.95,208.05,219.25,21.45,-106.65,53.5,-78.29,0,1.18,0.61,5.926,20220919_094311.214,PHASE_0,4.204,-1.371,-163.49
23.4,183.85,85.9,161.95,208.05,219.25,21.45,-106.65,53.5,-78.29,0,1.18,0.61,5.926,20220919_094311.328,PHASE_0,4.204,-1.371,-163.49
23.4,183.85,85.9,161.95,208.05,219.25,21.45,-106.65,53.5,-78.29,0,1.18,0.61,5.926,20220919_094311.438,PHASE_0,4.204,-1.371,-163.49
23.4,183.85,85.9,161.95,208.05,219.25,21.45,-106.65,53.5,-78.29,0,1.18,0.61,5.926,20220919_094311.558,PHASE_0,4.204,-1.371,-163.49
25.5,177.6,85.15,172.9,216.4,225.25,22.72,-109.32,47.9,-86.62,0,1.18,0.61,5.942,20220919_094311.656,PHASE_0,4.01,-0.927,-173.22
24.2,188.0,79.4,155.45,203.9,209.85,24.06,-110.36,45.0,-91.11,0,1.21,0.71,6.053,20220919_094311.766,PHASE_0,3.956,-0.651,-177.41
25.25,187.75,82.0,141.1,200.5,206.5,24.06,-110.36,45.0,-91.11,0,1.21,0.71,6.256,20220919_094311.877,PHASE_0,3.956,-0.651,-177.41
25.0,178.35,89.3,121.6,199.45,209.85,25.72,-112.22,43.9,-92.85,0,1.21,0.72,6.256,20220919_094311.984,PHASE_0,3.868,-0.422,-179.35
25.25,177.3,90.1,85.65,190.35,85.15,25.72,-110.12,44.7,-91.58,0,1.19,0.68,6.69,20220919_094312.091,PHASE_0,3.986,-0.527,-175.98
26.3,184.6,84.6,84.1,177.85,205.2,29.01,-109.21,38.4,-101.92,0,1.18,0.65,7.119,20220919_094312.200,PHASE_0,4.044,0.028,-182.12
23.15,190.35,80.95,77.85,179.4,205.45,29.01,-109.21,38.4,-101.92,0,1.18,0.65,7.119,20220919_094312.310,PHASE_0,4.044,0.028,-182.12
24.7,195.05,72.9,75.5,178.35,206.5,30.49,-108.99,37.1,-104.17,0,1.18,0.65,7.119,20220919_094312.415,PHASE_0,4.056,0.204,-182.67
23.65,189.55,78.9,69.0,181.75,210.15,30.49,-108.99,37.1,-104.17,0,1.18,0.65,7.119,20220919_094312.527,PHASE_0,4.056,0.204,-182.67
24.2,189.55,79.9,57.55,188.8,212.75,31.95,-108.55,36.1,-105.93,0,1.17,0.6,7.99,20220919_094312.635,PHASE_0,4.074,0.357,-182.53
24.45,190.35,78.35,49.7,190.1,211.7,31.95,-108.55,36.1,-105.93,0,1.17,0.6,7.99,P_20220919_094312.701,PHASE_0,4.074,0.357,-182.53
