Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.1,206.5,24.2,226.3,128.35,170.8,16.57,-48.87,115.0,0.02,0,0.97,-0.46,5.032,P_20220919_093902.408,PHASE_0,10.236,-0.919,-32.28
20.3,221.6,33.05,211.15,123.4,37.5,14.77,-41.37,121.1,7.38,0,0.94,-0.42,4.484,20220919_093904.421,PHASE_0,10.632,-0.441,-19.22
20.3,221.6,33.05,211.15,123.4,37.5,14.77,-41.37,121.1,7.38,0,0.94,-0.42,4.484,20220919_093904.466,PHASE_0,10.632,-0.441,-19.22
20.3,329.65,14.8,143.45,72.1,204.15,10.73,-37.43,103.8,-13.47,0,1.12,0.12,3.423,20220919_093904.576,PHASE_0,10.378,-1.486,-40.17
23.65,312.75,37.2,83.05,79.9,153.35,7.17,-37.67,96.3,-22.57,0,1.26,0.68,2.502,20220919_093904.686,PHASE_0,10.024,-2.348,-53.07
22.9,101.8,74.7,44.5,95.8,149.45,8.34,-37.64,76.6,-47.08,0,1.21,0.61,2.73,20220919_093904.794,PHASE_0,9.332,-2.499,-76.38
24.2,119.0,85.65,39.55,103.6,144.0,11.27,-44.77,73.7,-50.81,0,1.17,0.4,3.334,20220919_093904.912,PHASE_0,8.895,-2.424,-84.31
23.95,114.55,89.05,38.0,109.1,150.5,12.86,-50.06,67.9,-58.39,0,1.17,0.4,3.964,20220919_093905.015,PHASE_0,8.362,-2.419,-95.59
23.15,115.85,90.1,39.05,110.4,152.6,13.54,-50.74,67.9,-58.39,0,1.17,0.4,3.964,20220919_093905.123,PHASE_0,8.346,-2.348,-95.59
23.4,116.1,87.75,39.55,110.15,152.3,14.19,-53.09,66.4,-60.39,0,1.17,0.4,4.214,20220919_093905.236,PHASE_0,8.148,-2.335,-99.29
25.5,118.2,88.5,39.05,113.25,157.55,14.19,-53.09,66.4,-60.39,0,1.17,0.4,4.214,20220919_093905.344,PHASE_0,8.148,-2.335,-99.29
24.45,114.55,89.3,39.55,118.45,161.7,14.77,-55.77,65.2,-62.0,0,1.17,0.42,4.297,20220919_093905.453,PHASE_0,7.936,-2.337,-103.0
24.45,114.55,89.3,39.55,118.45,161.7,14.77,-55.77,65.2,-62.0,0,1.17,0.42,4.297,20220919_093905.567,PHASE_0,7.936,-2.337,-103.0
23.15,110.15,92.95,38.0,123.65,164.3,15.3,-58.0,63.8,-63.88,0,1.17,0.42,4.297,20220919_093905.670,PHASE_0,7.743,-2.32,-106.58
23.15,110.15,92.95,38.0,123.65,164.3,15.3,-58.0,63.8,-63.88,0,1.17,0.42,4.297,20220919_093905.784,PHASE_0,7.743,-2.32,-106.58
23.15,110.15,92.95,38.0,123.65,164.3,15.3,-58.0,63.8,-63.88,0,1.17,0.42,4.297,20220919_093905.891,PHASE_0,7.743,-2.32,-106.58
23.15,110.15,92.95,38.0,123.65,164.3,15.3,-58.0,63.8,-63.88,0,1.17,0.42,4.297,20220919_093906.000,PHASE_0,7.743,-2.32,-106.58
23.15,114.55,90.35,39.55,127.3,169.25,15.82,-60.52,62.2,-66.06,0,1.17,0.44,4.325,20220919_093906.108,PHASE_0,7.519,-2.299,-110.76
23.15,113.25,91.9,39.55,131.25,170.55,16.26,-63.06,60.3,-68.67,0,1.17,0.44,4.214,20220919_093906.219,PHASE_0,7.278,-2.27,-115.47
22.9,97.9,97.9,40.1,156.25,179.65,16.6,-64.5,58.5,-71.17,0,1.17,0.43,4.118,20220919_093906.332,PHASE_0,7.115,-2.219,-119.07
22.9,97.9,97.9,40.1,156.25,179.65,16.6,-64.5,58.5,-71.17,0,1.17,0.43,4.118,20220919_093906.436,PHASE_0,7.115,-2.219,-119.07
23.4,99.45,95.05,44.5,164.55,189.8,16.83,-67.13,56.6,-73.85,0,1.17,0.42,4.048,20220919_093906.546,PHASE_0,6.863,-2.19,-124.15
23.65,94.0,97.9,39.05,172.35,193.45,17.0,-69.0,54.9,-76.27,0,1.15,0.39,3.999,20220919_093906.656,PHASE_0,6.674,-2.148,-128.27
23.95,83.05,100.75,30.95,185.4,195.8,17.0,-69.0,54.9,-76.27,0,1.15,0.39,3.999,20220919_093906.762,PHASE_0,6.674,-2.148,-128.27
24.2,77.05,105.45,23.65,193.45,196.6,17.18,-71.88,53.4,-78.44,0,1.14,0.33,3.999,20220919_093906.877,PHASE_0,6.426,-2.11,-133.14
23.65,71.05,104.9,22.9,195.3,191.4,17.18,-73.48,51.8,-80.78,0,1.14,0.32,3.999,20220919_093906.982,PHASE_0,6.261,-2.065,-137.08
24.2,72.1,102.85,24.7,192.95,190.35,17.52,-73.82,51.8,-80.78,0,1.14,0.32,3.922,20220919_093907.092,PHASE_0,6.25,-2.03,-137.08
23.4,112.2,90.85,29.9,182.0,195.55,17.93,-77.63,50.8,-82.25,0,1.14,0.3,3.912,20220919_093907.198,PHASE_0,5.973,-1.96,-141.95
23.4,120.55,82.8,50.25,190.85,204.15,18.16,-79.26,49.1,-84.8,0,1.15,0.33,3.912,20220919_093907.313,PHASE_0,5.82,-1.866,-145.9
23.65,111.15,85.4,57.8,222.35,228.35,18.16,-79.26,49.1,-84.8,0,1.15,0.33,4.27,20220919_093907.420,PHASE_0,5.82,-1.866,-145.9
23.65,111.15,85.4,57.8,222.35,228.35,18.16,-79.26,49.1,-84.8,0,1.15,0.33,4.27,20220919_093907.530,PHASE_0,5.82,-1.866,-145.9
24.2,111.7,86.15,58.85,244.25,125.25,18.22,-79.72,50.3,-83.0,0,1.12,0.29,4.27,20220919_093907.641,PHASE_0,5.826,-1.909,-144.5
24.2,111.7,86.15,58.85,244.25,125.25,18.22,-79.72,50.3,-83.0,0,1.12,0.29,4.27,20220919_093907.757,PHASE_0,5.826,-1.909,-144.5
22.9,134.1,42.15,132.0,245.05,251.8,18.22,-75.02,50.7,-82.4,0,1.12,0.28,4.157,20220919_093907.858,PHASE_0,6.156,-1.919,-139.2
24.7,144.5,34.1,184.1,232.55,245.55,18.38,-83.38,42.9,-94.46,0,1.15,0.42,4.157,20220919_093907.968,PHASE_0,5.415,-1.533,-159.46
24.7,144.5,34.1,184.1,232.55,245.55,18.38,-83.38,42.9,-94.46,0,1.15,0.42,4.157,20220919_093908.080,PHASE_0,5.415,-1.533,-159.46
23.4,152.85,26.3,202.85,222.9,237.5,18.38,-83.38,42.9,-94.46,0,1.15,0.42,4.157,20220919_093908.205,PHASE_0,5.415,-1.533,-159.46
23.4,152.85,26.3,202.85,222.9,237.5,18.38,-83.38,42.9,-94.46,0,1.15,0.42,4.157,20220919_093908.310,PHASE_0,5.415,-1.533,-159.46
23.4,152.85,26.3,202.85,222.9,237.5,18.38,-83.38,42.9,-94.46,0,1.15,0.42,4.157,20220919_093908.405,PHASE_0,5.415,-1.533,-159.46
22.9,155.95,31.25,151.55,226.3,228.6,18.79,-84.19,40.6,-98.22,0,1.17,0.46,4.045,20220919_093908.515,PHASE_0,5.336,-1.367,-163.62
