Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
32.0,45.3,163.0,32.0,199.2,132.55,16.93,-69.13,72.4,-52.49,0,1.01,0.58,4.225,20220919_095649.831,PHASE_0,7.375,-2.515,-104.69
32.0,45.3,163.0,32.0,199.2,132.55,16.93,-69.13,72.4,-52.49,0,1.01,0.58,4.225,20220919_095649.941,PHASE_0,7.375,-2.515,-104.69
29.9,45.05,164.8,29.65,205.95,137.5,17.25,-71.65,71.3,-53.92,0,1.01,0.58,4.147,20220919_095650.051,PHASE_0,7.152,-2.518,-108.32
29.65,48.4,165.6,29.9,205.45,140.35,17.57,-72.97,69.7,-56.02,0,1.01,0.6,4.142,20220919_095650.159,PHASE_0,6.999,-2.481,-111.42
27.6,46.6,162.75,25.75,202.85,150.75,17.88,-74.88,68.8,-57.2,0,1.01,0.6,4.142,20220919_095650.265,PHASE_0,6.83,-2.46,-114.2
29.15,46.35,160.65,22.9,202.05,155.95,17.88,-74.88,68.8,-57.2,0,1.01,0.6,4.142,20220919_095650.380,PHASE_0,6.83,-2.46,-114.2
28.35,46.05,161.7,23.4,203.9,158.05,18.22,-76.72,67.7,-58.66,0,1.01,0.61,4.089,20220919_095650.486,PHASE_0,6.659,-2.425,-117.16
31.5,47.9,166.9,27.6,210.65,153.9,18.57,-78.47,66.6,-60.12,0,1.03,0.61,4.104,20220919_095650.592,PHASE_0,6.497,-2.382,-120.02
35.4,47.9,168.75,27.6,210.9,151.8,18.57,-78.47,66.6,-60.12,0,1.03,0.61,4.104,20220919_095650.702,PHASE_0,6.497,-2.382,-120.02
30.7,45.05,169.25,28.35,210.4,150.0,18.86,-80.26,65.6,-61.46,0,1.01,0.61,4.087,20220919_095650.811,PHASE_0,6.334,-2.342,-122.86
31.25,43.75,175.5,29.4,214.8,154.15,18.86,-81.26,64.8,-62.53,0,1.01,0.6,4.087,20220919_095650.922,PHASE_0,6.228,-2.329,-124.93
31.25,43.75,175.5,29.4,214.8,154.15,18.86,-81.26,64.8,-62.53,0,1.01,0.6,4.087,20220919_095651.032,PHASE_0,6.228,-2.329,-124.93
31.25,43.75,175.5,29.4,214.8,154.15,18.86,-81.26,64.8,-62.53,0,1.01,0.6,4.087,20220919_095651.142,PHASE_0,6.228,-2.329,-124.93
45.55,40.35,193.45,34.1,233.85,23.4,19.15,-82.65,63.0,-64.97,0,1.01,0.6,4.12,20220919_095651.252,PHASE_0,6.069,-2.255,-128.47
41.9,42.7,198.15,30.7,239.05,149.7,19.15,-82.65,63.0,-64.97,0,1.01,0.6,4.074,20220919_095651.361,PHASE_0,6.069,-2.255,-128.47
22.9,54.4,179.9,44.5,256.25,158.05,19.11,-84.01,62.2,-66.06,0,1.01,0.58,4.074,20220919_095651.471,PHASE_0,5.937,-2.238,-130.96
22.9,44.0,190.1,56.25,288.25,171.6,18.93,-85.23,60.5,-68.39,0,0.98,0.54,4.074,20220919_095651.580,PHASE_0,5.782,-2.202,-134.69
23.65,51.0,184.1,59.85,281.5,197.35,18.93,-85.23,60.5,-68.39,0,0.98,0.54,4.279,20220919_095651.688,PHASE_0,5.782,-2.202,-134.69
23.65,77.85,150.25,64.55,259.6,226.8,18.81,-82.81,63.2,-64.7,0,0.98,0.51,4.279,20220919_095651.797,PHASE_0,6.051,-2.297,-128.7
24.7,100.25,113.25,75.5,242.7,248.4,18.81,-82.81,63.2,-64.7,0,0.98,0.51,4.318,20220919_095651.909,PHASE_0,6.051,-2.297,-128.7
23.4,123.65,82.0,128.9,237.2,250.0,18.74,-87.24,55.2,-75.84,0,0.97,0.61,4.427,20220919_095652.018,PHASE_0,5.467,-2.02,-144.34
23.4,123.65,82.0,128.9,237.2,250.0,18.74,-87.24,55.2,-75.84,0,0.97,0.61,4.427,20220919_095652.124,PHASE_0,5.467,-2.02,-144.34
23.95,144.5,59.85,184.1,235.9,245.05,18.78,-89.48,56.3,-74.27,0,0.98,0.74,5.532,20220919_095652.231,PHASE_0,5.342,-2.04,-144.97
24.45,153.6,41.4,202.6,234.6,247.65,18.83,-87.03,52.2,-80.19,0,1.04,0.79,5.532,20220919_095652.346,PHASE_0,5.404,-1.891,-148.39
23.95,154.4,44.75,216.1,239.3,247.65,18.83,-87.03,52.2,-80.19,0,1.04,0.79,5.542,20220919_095652.453,PHASE_0,5.404,-1.891,-148.39
23.65,153.9,44.5,222.9,248.4,251.3,18.95,-88.95,47.6,-87.08,0,1.05,0.86,5.542,20220919_095652.563,PHASE_0,5.174,-1.653,-157.08
22.9,153.35,44.75,223.4,257.8,255.95,18.95,-88.95,47.6,-87.08,0,1.05,0.86,5.542,20220919_095652.672,PHASE_0,5.174,-1.653,-157.08
24.45,152.6,47.65,219.5,264.55,260.65,19.31,-88.31,46.1,-89.39,0,1.08,0.92,5.542,20220919_095652.786,PHASE_0,5.195,-1.556,-158.39
24.2,148.15,48.65,204.65,257.55,130.45,19.31,-88.91,43.2,-93.97,0,1.1,0.79,5.642,20220919_095652.892,PHASE_0,5.108,-1.402,-163.57
23.65,149.45,52.05,198.4,243.45,241.1,20.01,-89.61,43.2,-93.97,0,1.1,0.79,5.642,20220919_095653.002,PHASE_0,5.082,-1.33,-163.57
23.65,149.45,52.05,198.4,243.45,241.1,20.01,-89.61,43.2,-93.97,0,1.1,0.79,5.642,20220919_095653.112,PHASE_0,5.082,-1.33,-163.57
23.65,149.45,52.05,198.4,243.45,241.1,20.01,-89.61,43.2,-93.97,0,1.1,0.79,5.642,20220919_095653.224,PHASE_0,5.082,-1.33,-163.57
23.65,149.45,52.05,198.4,243.45,241.1,20.01,-89.61,43.2,-93.97,0,1.1,0.79,5.642,20220919_095653.331,PHASE_0,5.082,-1.33,-163.57
26.3,150.5,48.4,190.35,218.75,217.15,21.91,-91.81,41.7,-96.4,0,1.04,0.78,6.051,20220919_095653.437,PHASE_0,4.969,-1.054,-166.3
24.2,148.15,48.15,186.15,220.05,218.45,21.91,-91.81,41.7,-96.4,0,1.04,0.78,6.051,20220919_095653.548,PHASE_0,4.969,-1.054,-166.3
24.2,148.15,48.15,186.15,220.05,218.45,21.91,-91.81,41.7,-96.4,0,1.04,0.78,6.051,20220919_095653.658,PHASE_0,4.969,-1.054,-166.3
24.2,148.15,48.15,186.15,220.05,218.45,21.91,-91.81,41.7,-96.4,0,1.04,0.78,6.051,20220919_095653.770,PHASE_0,4.969,-1.054,-166.3
26.55,153.6,46.35,199.2,231.25,230.95,23.42,-89.62,39.1,-100.73,0,1.03,0.68,6.487,20220919_095653.875,PHASE_0,5.087,-0.807,-166.93
25.25,157.25,41.4,214.55,236.15,234.85,23.42,-89.62,39.1,-100.73,0,1.03,0.68,6.487,20220919_095653.987,PHASE_0,5.087,-0.807,-166.93
24.7,156.25,41.1,209.6,236.45,232.8,24.14,-89.74,38.4,-101.92,0,1.03,0.65,6.487,20220919_095654.095,PHASE_0,5.081,-0.703,-167.52
23.4,156.5,42.4,196.6,234.85,230.45,24.93,-90.53,38.5,-101.75,0,1.01,0.58,6.691,20220919_095654.210,PHASE_0,5.046,-0.63,-167.35
24.7,156.5,44.5,187.75,236.15,233.05,25.77,-91.07,38.1,-102.44,0,1.01,0.6,6.811,20220919_095654.311,PHASE_0,5.019,-0.528,-167.74
23.65,153.35,44.25,193.45,237.2,235.9,26.59,-90.99,37.3,-103.82,0,1.03,0.65,7.132,20220919_095654.423,PHASE_0,5.021,-0.411,-168.22
24.2,158.85,41.1,199.7,238.25,232.55,26.59,-90.99,37.3,-103.82,0,1.03,0.65,7.132,20220919_095654.532,PHASE_0,5.021,-0.411,-168.22
23.15,157.8,40.35,198.95,239.3,233.05,27.46,-90.66,36.5,-105.22,0,1.03,0.74,7.132,20220919_095654.639,PHASE_0,5.035,-0.292,-168.42
22.9,154.15,39.55,192.15,238.25,234.85,27.46,-89.76,35.9,-106.28,0,1.04,0.79,7.132,P_20220919_095654.703,PHASE_0,5.077,-0.264,-168.58
