Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.65,193.45,36.15,143.2,78.6,49.7,17.26,-50.86,112.6,-2.87,0,1.17,0.14,5.063,P_20220919_095418.904,PHASE_0,10.096,-1.023,-36.47
22.9,195.3,34.1,145.55,77.85,178.9,16.22,-49.82,112.6,-2.87,0,1.17,0.14,4.857,20220919_095420.229,PHASE_0,10.128,-1.131,-36.47
21.6,195.3,31.5,147.9,81.25,176.3,12.95,-50.65,104.6,-12.5,0,1.15,0.14,4.469,20220919_095420.311,PHASE_0,9.771,-1.992,-50.2
24.2,147.9,70.8,89.55,83.85,146.05,11.03,-51.53,96.6,-22.2,0,1.15,0.09,3.978,20220919_095420.418,PHASE_0,9.367,-2.547,-62.7
22.65,97.9,48.4,147.9,127.05,162.5,11.65,-53.85,90.4,-29.79,0,1.15,0.07,3.978,20220919_095420.526,PHASE_0,9.004,-2.671,-71.99
23.4,91.4,48.4,158.05,135.15,160.15,11.65,-53.85,90.4,-29.79,0,1.15,0.07,4.029,20220919_095420.637,PHASE_0,9.004,-2.671,-71.99
23.15,97.65,64.55,152.3,143.75,158.05,12.31,-57.01,76.7,-46.95,0,1.17,0.05,4.029,20220919_095420.746,PHASE_0,8.242,-2.794,-91.65
23.4,101.3,68.75,147.65,143.75,159.1,12.31,-57.61,83.2,-38.73,0,1.18,0.14,4.115,20220919_095420.858,PHASE_0,8.476,-2.807,-84.03
24.2,102.3,72.9,143.75,139.55,159.1,13.17,-58.47,83.2,-38.73,0,1.18,0.14,4.115,20220919_095420.964,PHASE_0,8.455,-2.716,-84.03
23.15,103.35,61.95,142.4,142.95,161.7,14.15,-58.45,84.3,-37.36,0,1.19,0.16,4.201,20220919_095421.075,PHASE_0,8.547,-2.564,-81.66
23.65,106.25,72.9,145.3,142.95,163.5,14.15,-58.45,84.3,-37.36,0,1.19,0.16,4.201,20220919_095421.183,PHASE_0,8.547,-2.564,-81.66
28.6,105.95,70.3,149.2,144.0,164.3,15.22,-61.92,82.9,-39.11,0,1.19,0.14,4.481,20220919_095421.292,PHASE_0,8.286,-2.558,-85.81
24.2,100.75,69.0,148.4,142.95,163.25,16.35,-64.75,81.6,-40.74,0,1.19,0.16,4.807,20220919_095421.403,PHASE_0,8.072,-2.507,-89.14
24.45,105.45,69.5,148.65,141.4,160.65,16.35,-64.75,81.6,-40.74,0,1.19,0.16,4.807,20220919_095421.518,PHASE_0,8.072,-2.507,-89.14
21.6,122.35,81.25,140.85,138.25,153.9,17.45,-67.25,80.0,-42.76,0,1.18,0.11,4.807,20220919_095421.623,PHASE_0,7.864,-2.44,-92.56
27.05,124.45,83.55,134.85,137.5,152.85,17.45,-67.25,80.0,-42.76,0,1.18,0.11,4.807,20220919_095421.732,PHASE_0,7.864,-2.44,-92.56
24.7,125.75,87.5,127.85,132.25,152.3,18.44,-69.14,78.1,-45.17,0,1.15,0.04,4.72,20220919_095421.842,PHASE_0,7.682,-2.361,-95.87
25.5,128.6,88.0,126.0,132.0,154.65,18.44,-69.14,78.1,-45.17,0,1.15,0.04,4.72,20220919_095421.947,PHASE_0,7.682,-2.361,-95.87
25.25,129.4,89.8,125.75,134.1,153.6,19.24,-71.24,76.2,-47.59,0,1.14,-0.02,4.663,20220919_095422.061,PHASE_0,7.474,-2.306,-99.59
25.75,131.25,93.2,128.6,139.55,156.75,19.24,-71.24,76.2,-47.59,0,1.14,-0.02,4.663,20220919_095422.171,PHASE_0,7.474,-2.306,-99.59
28.6,128.9,97.1,136.15,147.9,154.65,19.85,-72.35,75.5,-48.49,0,1.15,0.0,4.666,20220919_095422.278,PHASE_0,7.384,-2.251,-100.99
24.2,123.15,95.05,140.6,153.35,155.45,19.85,-72.35,75.5,-48.49,0,1.15,0.0,4.666,20220919_095422.387,PHASE_0,7.384,-2.251,-100.99
28.9,114.3,102.6,157.55,173.15,156.5,20.35,-74.65,73.6,-50.94,0,1.15,0.02,4.752,20220919_095422.499,PHASE_0,7.147,-2.226,-105.24
30.2,106.25,102.85,167.4,185.4,154.15,20.79,-77.39,71.9,-53.14,0,1.17,0.05,5.173,20220919_095422.605,PHASE_0,6.883,-2.206,-109.74
31.5,102.3,102.3,177.05,189.3,151.0,20.79,-80.09,71.4,-53.79,0,1.17,0.07,5.173,20220919_095422.719,PHASE_0,6.653,-2.243,-113.09
32.8,97.9,104.4,185.65,199.45,147.65,21.15,-80.45,71.4,-53.79,0,1.17,0.07,5.173,20220919_095422.826,PHASE_0,6.639,-2.206,-113.09
25.25,92.95,101.55,192.7,206.25,153.35,21.26,-82.76,69.8,-55.89,0,1.18,0.08,5.173,20220919_095422.937,PHASE_0,6.4,-2.192,-117.39
22.9,85.65,106.5,185.4,207.55,160.9,21.26,-82.76,69.8,-55.89,0,1.18,0.08,5.173,20220919_095423.045,PHASE_0,6.4,-2.192,-117.39
24.7,67.95,109.85,143.75,198.65,167.15,21.2,-83.8,67.6,-58.79,0,1.17,0.04,5.173,20220919_095423.154,PHASE_0,6.232,-2.16,-121.39
23.65,55.2,120.55,99.45,192.4,167.7,21.2,-83.8,67.6,-58.79,0,1.17,0.04,4.344,20220919_095423.265,PHASE_0,6.232,-2.16,-121.39
