Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
22.9,234.1,65.85,151.55,81.25,159.85,17.07,-60.77,116.1,1.35,0,1.18,0.49,4.767,P_20220919_092151.260,PHASE_0,9.634,-1.623,-42.35
22.9,217.4,45.55,156.25,79.4,172.1,16.07,-59.77,116.1,1.35,0,1.18,0.49,4.767,20220919_092152.548,PHASE_0,9.665,-1.728,-42.35
23.95,177.3,64.8,89.55,76.3,168.2,12.86,-56.56,103.7,-13.59,0,1.49,1.6,4.2,20220919_092152.638,PHASE_0,9.368,-2.39,-57.29
23.15,106.25,72.9,114.55,115.85,148.4,13.98,-61.18,91.6,-28.32,0,1.42,1.43,4.227,20220919_092152.747,PHASE_0,8.642,-2.65,-75.52
23.4,117.15,77.85,103.9,111.15,19.25,16.1,-65.8,93.5,-25.99,0,1.28,0.85,4.597,20220919_092152.855,PHASE_0,8.475,-2.519,-75.69
24.45,122.9,86.15,106.25,115.35,141.9,16.1,-65.8,93.5,-25.99,0,1.28,0.85,4.597,20220919_092152.962,PHASE_0,8.475,-2.519,-75.69
23.95,124.7,88.8,106.25,119.75,145.3,17.14,-66.74,88.0,-32.76,0,1.21,0.6,4.597,20220919_092153.073,PHASE_0,8.226,-2.45,-82.36
24.2,124.7,92.4,110.15,124.45,145.55,17.14,-66.84,85.7,-35.61,0,1.25,0.76,4.597,20220919_092153.184,PHASE_0,8.123,-2.464,-85.31
24.7,116.9,94.5,114.55,129.65,145.8,17.98,-67.68,85.7,-35.61,0,1.25,0.76,4.74,20220919_092153.298,PHASE_0,8.095,-2.377,-85.31
24.2,114.55,97.65,119.25,139.55,142.15,18.75,-69.35,84.5,-37.11,0,1.28,0.89,4.74,20220919_092153.403,PHASE_0,7.951,-2.334,-87.71
24.7,98.65,99.2,100.25,138.8,145.55,19.5,-71.9,82.4,-39.74,0,1.28,0.78,4.754,20220919_092153.520,PHASE_0,7.698,-2.318,-92.14
27.6,92.7,99.45,83.55,132.0,142.95,19.5,-71.9,82.4,-39.74,0,1.28,0.78,4.71,20220919_092153.622,PHASE_0,7.698,-2.318,-92.14
27.05,91.1,104.4,83.05,136.15,138.25,20.22,-74.52,82.6,-39.48,0,1.26,0.78,4.71,20220919_092153.729,PHASE_0,7.533,-2.303,-93.78
29.15,71.35,107.55,79.65,145.55,136.15,20.22,-74.52,82.6,-39.48,0,1.26,0.78,4.726,20220919_092153.839,PHASE_0,7.533,-2.303,-93.78
27.3,66.4,109.1,77.3,135.9,137.5,20.91,-76.91,82.7,-39.36,0,1.28,0.81,4.726,20220919_092153.949,PHASE_0,7.378,-2.281,-95.36
27.3,64.55,110.15,73.95,137.5,138.8,20.91,-76.91,82.7,-39.36,0,1.28,0.81,4.816,20220919_092154.056,PHASE_0,7.378,-2.281,-95.36
27.3,63.5,105.7,71.6,140.6,139.05,21.59,-79.19,81.1,-41.37,0,1.28,0.85,4.816,20220919_092154.168,PHASE_0,7.158,-2.245,-98.97
26.0,63.25,106.25,71.05,138.0,137.5,21.59,-79.19,81.1,-41.37,0,1.28,0.85,4.816,20220919_092154.276,PHASE_0,7.158,-2.245,-98.97
26.55,64.55,106.75,72.9,139.55,136.7,22.21,-81.41,80.2,-42.51,0,1.29,0.86,4.816,20220919_092154.386,PHASE_0,6.967,-2.211,-101.71
26.8,64.55,110.65,77.05,142.95,139.8,22.21,-81.41,80.2,-42.51,0,1.29,0.86,5.315,20220919_092154.495,PHASE_0,6.967,-2.211,-101.71
25.5,62.2,114.8,82.55,156.25,149.7,22.71,-84.01,79.5,-43.39,0,1.28,0.85,5.274,20220919_092154.604,PHASE_0,6.75,-2.194,-104.69
26.3,57.55,116.4,85.15,163.8,156.5,23.11,-85.41,77.8,-45.55,0,1.28,0.78,5.274,20220919_092154.719,PHASE_0,6.583,-2.15,-107.85
26.55,58.05,116.4,89.55,164.3,155.45,23.11,-85.41,77.8,-45.55,0,1.28,0.78,4.317,20220919_092154.826,PHASE_0,6.583,-2.15,-107.85
27.3,59.6,116.4,102.3,166.9,153.9,23.42,-87.72,76.8,-46.83,0,1.26,0.76,4.317,20220919_092154.932,PHASE_0,6.368,-2.131,-111.13
