Boom_Head_C_P,Arm_Rod_C_P,Arm_Head_C_P,Bkt_Rod_C_P,Bkt_Head_C_P,Boom_Rod_C_P,Boom_theta,Arm_theta,Bkt_theta,Jbkt ,Cabin_Slope_Yaw,Cabin_Slope_Pitch,Cabin_Slope_Roll,Dist,ImgName,Phase,distance,depth,bktAOA
25.5,75.5,108.3,123.15,180.2,166.1,21.61,-84.11,70.5,-54.97,0,1.43,0.29,4.959,20220919_092116.105,PHASE_0,6.336,-2.181,-117.47
24.7,64.55,109.85,99.45,168.45,166.1,21.61,-84.11,70.5,-54.97,0,1.43,0.29,4.393,20220919_092116.213,PHASE_0,6.336,-2.181,-117.47
28.35,59.1,113.0,95.05,168.2,170.05,21.95,-86.55,69.7,-56.02,0,1.43,0.25,4.393,20220919_092116.327,PHASE_0,6.127,-2.146,-120.62
32.0,59.6,117.15,92.95,172.65,160.4,21.95,-86.55,69.7,-56.02,0,1.43,0.25,4.339,20220919_092116.432,PHASE_0,6.127,-2.146,-120.62
27.05,59.85,113.8,84.1,173.4,166.9,22.06,-87.36,70.0,-55.63,0,1.43,0.25,4.339,20220919_092116.544,PHASE_0,6.079,-2.145,-120.93
23.15,56.5,121.6,81.5,178.6,173.4,22.06,-87.36,70.0,-55.63,0,1.43,0.25,6.493,20220919_092116.653,PHASE_0,6.079,-2.145,-120.93
24.45,52.05,135.65,72.35,191.9,179.15,21.99,-89.89,67.4,-59.06,0,1.43,0.26,6.493,20220919_092116.761,PHASE_0,5.783,-2.095,-126.96
24.7,48.4,150.75,63.8,202.3,172.1,21.99,-89.89,67.4,-59.06,0,1.43,0.26,6.459,20220919_092116.870,PHASE_0,5.783,-2.095,-126.96
23.15,66.1,156.25,48.95,200.5,154.15,21.92,-91.62,64.2,-63.34,0,1.43,0.26,6.459,20220919_092116.980,PHASE_0,5.538,-2.005,-133.04
23.65,76.8,137.75,63.8,205.95,165.85,21.92,-94.42,63.8,-63.88,0,1.46,0.37,6.448,20220919_092117.092,PHASE_0,5.314,-1.975,-136.38
23.95,50.5,168.45,72.65,262.75,170.3,21.66,-94.16,63.8,-63.88,0,1.46,0.37,6.448,20220919_092117.201,PHASE_0,5.324,-2.001,-136.38
23.4,81.25,148.65,104.9,259.85,179.15,21.56,-95.66,62.7,-65.38,0,1.46,0.32,6.448,20220919_092117.306,PHASE_0,5.175,-1.959,-139.48
23.15,143.75,105.95,133.05,214.05,188.8,21.38,-91.28,64.0,-63.61,0,1.44,0.3,0.0,20220919_092117.422,PHASE_0,5.538,-2.053,-133.51
22.35,168.2,74.45,134.1,181.25,199.2,21.38,-91.28,64.0,-63.61,0,1.44,0.3,0.0,20220919_092117.528,PHASE_0,5.538,-2.053,-133.51
23.65,164.3,72.65,120.05,173.15,210.15,21.22,-99.02,49.9,-83.6,0,1.47,0.49,0.0,20220919_092117.640,PHASE_0,4.631,-1.402,-161.4
24.2,150.5,88.25,100.25,182.0,220.55,21.22,-99.02,49.9,-83.6,0,1.47,0.49,0.0,20220919_092117.746,PHASE_0,4.631,-1.402,-161.4
23.4,149.7,102.05,88.0,216.9,227.85,21.1,-96.1,55.6,-75.27,0,1.44,0.32,6.282,20220919_092117.856,PHASE_0,4.937,-1.721,-150.27
23.15,172.35,90.35,105.45,212.75,229.9,21.1,-96.1,55.6,-75.27,0,1.44,0.32,6.282,20220919_092117.964,PHASE_0,4.937,-1.721,-150.27
24.45,184.1,78.6,117.95,197.65,224.7,21.04,-95.54,49.7,-83.9,0,1.44,0.26,6.236,20220919_092118.073,PHASE_0,4.847,-1.473,-158.4
23.4,200.75,73.15,123.15,184.1,222.1,21.04,-95.54,49.7,-83.9,0,1.44,0.26,6.236,20220919_092118.185,PHASE_0,4.847,-1.473,-158.4
23.65,202.6,73.95,114.3,185.15,231.5,21.19,-100.39,43.0,-94.29,0,1.47,0.54,6.285,20220919_092118.292,PHASE_0,4.469,-1.022,-173.49
23.65,199.7,73.15,102.6,200.5,238.5,21.19,-100.39,43.0,-94.29,0,1.47,0.54,6.285,20220919_092118.401,PHASE_0,4.469,-1.022,-173.49
19.0,190.35,82.8,93.75,200.25,220.8,21.79,-99.99,43.6,-93.33,0,1.44,0.37,6.43,20220919_092118.512,PHASE_0,4.507,-1.017,-171.53
25.75,194.5,77.05,89.55,183.85,90.85,22.85,-99.75,40.9,-97.72,0,1.44,0.35,6.642,20220919_092118.627,PHASE_0,4.52,-0.791,-174.62
23.4,192.15,77.85,90.35,194.75,207.8,22.85,-99.75,40.9,-97.72,0,1.44,0.35,6.642,20220919_092118.735,PHASE_0,4.52,-0.791,-174.62
25.25,195.3,77.3,81.25,200.5,208.05,24.25,-102.15,37.7,-103.13,0,1.49,0.58,6.642,20220919_092118.841,PHASE_0,4.398,-0.447,-181.03
25.25,192.7,78.6,69.5,205.95,213.25,24.25,-100.05,34.9,-108.07,0,1.49,0.5,6.642,20220919_092118.951,PHASE_0,4.513,-0.326,-183.87
25.5,192.4,79.65,59.35,205.7,212.5,25.79,-101.59,34.9,-108.07,0,1.49,0.5,6.941,20220919_092119.061,PHASE_0,4.442,-0.174,-183.87
24.2,191.9,79.4,58.05,203.9,211.7,27.38,-101.68,33.1,-111.37,0,1.49,0.39,6.941,20220919_092119.171,PHASE_0,4.448,0.062,-185.67
23.4,192.95,80.45,62.2,204.9,211.45,27.38,-101.68,33.1,-111.37,0,1.49,0.39,7.176,20220919_092119.277,PHASE_0,4.448,0.062,-185.67
24.7,189.8,77.05,63.0,205.45,212.5,28.99,-101.79,31.7,-114.01,0,1.5,0.49,7.176,20220919_092119.388,PHASE_0,4.448,0.278,-186.81
24.7,197.65,75.75,63.0,205.95,213.0,28.99,-101.79,31.7,-114.01,0,1.5,0.49,7.419,20220919_092119.497,PHASE_0,4.448,0.278,-186.81
24.45,197.1,73.65,57.0,206.25,212.5,30.62,-102.22,31.1,-115.16,0,1.47,0.42,7.419,P_20220919_092119.576,PHASE_0,4.421,0.45,-186.76
